"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"Brycen Hopkins","LA","TE","2.6","2.7","-0.10000000000000009","2.6","2.7","-0.1","1","1","1.61","21","19.31","0","0","0","0","0","0"
"Hunter Henry","NE","TE","14.1","9.7","4.4","14.1","9.7","4.4","1","5","3.74","56","52.39","1","0.432","0","0","0","0"
"Isaiah Likely","BLT","TE","0.9","1","-0.09999999999999998","0.9","1","-0.1","1","1","0.87","4","5.6","0","0","0","0","0","0"
"Isiah Pacheco","KC","RB","7.4","8.1","-0.6999999999999993","7.4","8.1","-0.7","1","4","3.68","31","19.66","0","0","23","33.8884","0","0.15"
"Chris Moore","TEN","WR","0","2.2","-2.2","0","2.2","-2.2","1","0","0.31","0","13.25","0","0.1152","0","0","0","0"
"Chuba Hubbard","CAR","RB","7.9","6.4","1.5","7.9","6.4","1.5","1","2","1.83","9","10.55","0","0","60","36.015","0","0.14"
"Kyle Pitts","ATL","TE","5.4","5","0.40000000000000036","5.4","5","0.4","1","2","1.94","44","32.55","0","0.1248","0","0","0","0"
"Chase Claypool","CHI","WR","0","1.5","-1.5","0","1.5","-1.5","1","0","1.43","0","7.18","0","0.0192","0","0","0","0"
"Mo Alie-Cox","IND","TE","0","3.5","-3.5","0","3.5","-3.5","1","0","1.33","0","27.94","0","0","0","0","0","0"
"Latavius Murray","BUF","RB","2.2","3","-0.7999999999999998","2.2","3","-0.8","1","1","1.64","9","12.09","0","0.0096","8","9.2218","0","0"
"Miles Sanders","CAR","RB","11.8","14.3","-2.5","11.8","14.3","-2.5","1","4","3.54","26","25.73","0","0","72","80.801","0","0.32"
"Ko Kieft","TB","TE","0","4","-4","0","4","-4","1","0","1.03","0","21.46","0","0.2208","0","0","0","0"
"Allen Robinson II","PIT","WR","8.9","8.5","0.40000000000000036","8.9","8.5","0.4","1","5","5.09","64","58.81","0","0.0096","0","0","0","0"
"Tank Dell","HST","WR","4.9","4.5","0.40000000000000036","4.9","4.5","0.4","1","3","2.71","34","31.45","0","0","0","0","0","0"
"Jake Funk","IND","RB","2.7","2","0.7000000000000002","2.7","2","0.7","1","1","0.88","12","6.09","0","0","10","9.7314","0","0"
"Michael Burton","DEN","RB","0.8","0.4","0.4","0.8","0.4","0.4","1","1","0.49","3","2.03","0","0","0","0","0","0"
"Irv Smith Jr.","CIN","TE","3.2","5.4","-2.2","3.2","5.4","-2.2","1","3","4.14","17","33.43","0","0","0","0","0","0"
"Sterling Shepard","NYG","WR","0","0.8","-0.8","0","0.8","-0.8","1","0","0.5","0","5.91","0","0","0","0","0","0"
"Peyton Hendershot","DAL","TE","0","2.5","-2.5","0","2.5","-2.5","1","0","0.51","0","8.22","0","0.24","0","0","0","0"
"Dontayvion Wicks","GB","WR","0","5.6","-5.6","0","5.6","-5.6","1","0","1.27","0","14.42","0","0.5856","0","0","0","0"
"Josh Oliver","MIN","TE","4.7","4.4","0.2999999999999998","4.7","4.4","0.3","1","3","2.38","32","24.31","0","0.1248","0","0","0","0"
"Allen Lazard","NYJ","WR","5.6","4.7","0.8999999999999995","5.6","4.7","0.9","1","2","2.72","46","33.88","0","0","0","0","0","0"
"Quez Watkins","PHI","WR","2.7","2.3","0.40000000000000036","2.7","2.3","0.4","1","2","1.68","17","14.12","0","0","0","0","0","0"
"Jaleel McLaughlin","DEN","RB","-0.2","1","-1.2","-0.2","1","-1.2","1","1","0.98","-7","4.72","0","0","0","0","0","0"
"Jahan Dotson","WAS","WR","6.5","10","-3.5","6.5","10","-3.5","1","5","5.14","40","73.38","0","0.0096","0","0","0","0"
"Robert Woods","HST","WR","8.7","11.8","-3.1000000000000014","8.7","11.8","-3.1","1","6","6.98","57","77.72","0","0.0864","0","0","0","0"
"Gary Brightwell","NYG","RB","2.1","2.3","-0.19999999999999973","2.1","2.3","-0.2","1","2","1.87","6","8.56","0","0","5","4.6844","0","0"
"Davante Adams","LV","WR","9.6","10.9","-1.3000000000000007","9.6","10.9","-1.3","1","6","5.26","66","65.2","0","0.288","0","0","0","0"
"Breece Hall","NYJ","RB","15.2","5.9","9.299999999999999","15.2","5.9","9.3","1","1","0.94","20","5.77","0","0.0096","127","41.1012","0","0.12"
"Mike Gesicki","NE","TE","5.1","3.4","1.6999999999999997","5.1","3.4","1.7","1","3","2.38","36","21.64","0","0","0","0","0","0"
"Drake London","ATL","WR","0","1.2","-1.2","0","1.2","-1.2","1","0","0.8","0","8.04","0","0","0","0","0","0"
"Darren Waller","NYG","TE","5.1","5.4","-0.3000000000000007","5.1","5.4","-0.3","1","3","3.21","36","37.55","0","0","0","0","0","0"
"Boston Scott","PHI","RB","1.5","1.5","0","1.5","1.5","0","1","1","0.82","7","6.8","0","0","3","4.3218","0","0"
"Taysom Hill","NO","TE","0.4","3.2","-2.8000000000000003","0.4","3.2","-2.8","1","0","0.22","0","3.08","0","0.2112","4","13.9944","0","0.02"
"George Kittle","SF","TE","3.4","7.3","-3.9","3.4","7.3","-3.9","1","3","4.17","19","36.84","0","0.2592","0","0","0","0"
"Terrace Marshall Jr.","CAR","WR","3.3","8.3","-5.000000000000001","3.3","8.3","-5","1","2","3.8","23","61.38","0","0.048","0","0","0","0"
"Blake Bell","KC","TE","8.2","7.6","0.5999999999999996","8.2","7.6","0.6","1","2","2.36","12","18.57","1","0.7584","0","0","0","0"
"Dalvin Cook","NYJ","RB","7.4","9.6","-2.1999999999999993","7.4","9.6","-2.2","1","3","2.63","26","16.54","0","0","33","52.0576","0","0.24"
"DeeJay Dallas","SEA","RB","2.3","2.1","0.19999999999999973","2.3","2.1","0.2","1","1","0.76","14","6.85","0","0","4","7.6048","0","0.05"
"Lawrence Cager","NYG","TE","2.7","2.3","0.40000000000000036","2.7","2.3","0.4","1","2","1.7","17","14.15","0","0","0","0","0","0"
"DeAndre Carter","LV","WR","1","1.1","-0.10000000000000009","1","1.1","-0.1","1","1","0.91","5","6.09","0","0","0","0","0","0"
"Adam Thielen","CAR","WR","2.2","2.5","-0.2999999999999998","2.2","2.5","-0.3","1","2","1.64","12","16.69","0","0","0","0","0","0"
"James Conner","ARZ","RB","9.5","11.1","-1.5999999999999996","9.5","11.1","-1.6","1","5","4.19","8","19.27","0","0.1152","62","63.3962","0","0"
"Parris Campbell","NYG","WR","0.7","4.7","-4","0.7","4.7","-4","1","1","2.85","2","24.5","0","0.144","0","0","0","0"
"Marvin Mims Jr.","DEN","WR","1.9","2.2","-0.30000000000000027","1.9","2.2","-0.3","1","2","1.67","9","13.57","0","0","0","0","0","0"
"Harrison Bryant","CLV","TE","7.5","5.7","1.7999999999999998","7.5","5.7","1.8","1","2","1.51","5","8.09","1","0.6816","0","0","0","0"
"Chris Rodriguez Jr.","WAS","RB","0.7","2.3","-1.5999999999999999","0.7","2.3","-1.6","1","0","0","0","0","0","0","7","12.0442","0","0.18"
"Joe Mixon","CIN","RB","8.8","9.8","-1","8.8","9.8","-1","1","3","3.66","17","20.83","0","0","56","58.947","0","0"
"Pat Freiermuth","PIT","TE","6.8","11.7","-4.8999999999999995","6.8","11.7","-4.9","1","1","2.27","3","21.14","1","1.4112","0","0","0","0"
"Mike Evans","TB","WR","15.6","12.7","2.9000000000000004","15.6","12.7","2.9","1","6","5.55","66","72.59","1","0.4416","0","0","0","0"
"Kayshon Boutte","NE","WR","0","7.5","-7.5","0","7.5","-7.5","1","0","1.66","0","32.62","0","0.576","0","0","0","0"
"Lil'Jordan Humphrey","DEN","WR","8.1","4.7","3.3999999999999995","8.1","4.7","3.4","1","2","1.33","11","9.83","1","0.5088","0","0","0","0"
"Roschon Johnson","CHI","RB","14.5","16.1","-1.6000000000000014","14.5","16.1","-1.6","1","6","5.74","35","41.56","0","0.4128","20","17.15","1","0.81"
"Tony Jones Jr.","NO","RB","0.5","0.4","0.09999999999999998","0.5","0.4","0.1","1","0","0","0","0","0","0","5","4.263","0","0"
"Josh Downs","IND","WR","4.5","9.1","-4.6","4.5","9.1","-4.6","1","3","3.9","30","31.06","0","0.6816","0","0","0","0"
"Laviska Shenault Jr.","CAR","WR","3.1","3.3","-0.19999999999999973","3.1","3.3","-0.2","1","2","1.89","16","10.68","0","0.0192","5","6.7032","0","0.09"
"Gerald Everett","LAC","TE","3.3","3.7","-0.40000000000000036","3.3","3.7","-0.4","1","2","2.37","21","19.78","0","0.0192","2","3.9886","0","0"
"D'Ernest Johnson","JAX","RB","-0.4","0.4","-0.8","-0.4","0.4","-0.8","1","0","0","0","0","0","0","-4","3.6848","0","0"
"Noah Brown","HST","WR","3.4","3.9","-0.5","3.4","3.9","-0.5","1","3","3.62","20","20.08","0","0.0096","-1","0","0","0"
"Jauan Jennings","SF","WR","0","0.9","-0.9","0","0.9","-0.9","1","0","0.47","0","5.84","0","0.0096","0","0","0","0"
"Dalton Kincaid","BUF","TE","4.6","4.6","0","4.6","4.6","0","1","4","3.4","26","26.98","0","0.0384","0","0","0","0"
"Diontae Johnson","PIT","WR","6.3","8.9","-2.6000000000000005","6.3","8.9","-2.6","1","3","3.84","48","55.06","0","0.2496","0","0","0","0"
"Jayden Reed","GB","WR","5.6","7","-1.4000000000000004","5.6","7","-1.4","1","2","2.63","48","51.86","0","0.0096","-2","4.8118","0","0"
"Juwan Johnson","NO","TE","5.1","7","-1.9000000000000004","5.1","7","-1.9","1","3","3.61","36","45.81","0","0.1056","0","0","0","0"
"Evan Engram","JAX","TE","7.4","5.8","1.6000000000000005","7.4","5.8","1.6","1","5","3.94","49","38.01","0","0.0096","0","0","0","0"
"Austin Ekeler","LAC","RB","24.4","23.2","1.1999999999999993","24.4","23.2","1.2","1","4","3.98","47","35.41","0","0.2112","117","60.0062","1","1.73"
"Tyler Lockett","SEA","WR","2","6.9","-4.9","2","6.9","-4.9","1","2","2.14","10","25.27","0","0.5568","0","0","0","0"
"David Bell","CLV","WR","0","1.6","-1.6","0","1.6","-1.6","1","0","0.69","0","11.19","0","0.0192","0","0","0","0"
"Tank Bigsby","JAX","RB","7.3","8.2","-0.8999999999999995","7.3","8.2","-0.9","1","0","0.89","0","5.98","0","0","13","24.5004","1","0.79"
"Phillip Dorsett","DEN","WR","0","1.4","-1.4","0","1.4","-1.4","1","0","0.47","0","11.88","0","0","0","0","0","0"
"Rashod Bateman","BLT","WR","5","4.7","0.2999999999999998","5","4.7","0.3","1","3","2.19","35","23.54","0","0.2112","0","0","0","0"
"River Cracraft","MIA","WR","11.5","12.5","-1","11.5","12.5","-1","1","3","3.06","40","30.02","1","1.3248","0","0","0","0"
"Braxton Berrios","MIA","WR","5.7","8.3","-2.6000000000000005","5.7","8.3","-2.6","1","3","2.55","42","44.67","0","0.432","0","0","0","0"
"Treylon Burks","TEN","WR","3.7","4.2","-0.5","3.7","4.2","-0.5","1","2","2.1","18","25.34","0","0.0096","9","4.1748","0","0.02"
"Will Dissly","SEA","TE","2.7","1.7","1.0000000000000002","2.7","1.7","1","1","2","1.39","17","9.85","0","0","0","0","0","0"
"K.J. Osborn","MIN","WR","4.6","10.4","-5.800000000000001","4.6","10.4","-5.8","1","3","3.61","31","46.38","0","0.6528","0","0","0","0"
"Alexander Mattison","MIN","RB","11.9","17.1","-5.200000000000001","11.9","17.1","-5.2","1","3","2.98","10","20.12","1","0.7296","34","41.6406","0","0.85"
"KaVontae Turpin","DAL","WR","9.5","9.6","-0.09999999999999964","9.5","9.6","-0.1","1","2","2.43","11","13.57","0","0.7488","14","11.1916","1","0.23"
"A.J. Brown","PHI","WR","11.4","14.4","-3","11.4","14.4","-3","1","7","5.6","79","96.21","0","0.3264","0","0","0","0"
"Courtland Sutton","DEN","WR","11.2","9.2","2","11.2","9.2","2","1","4","3.27","32","34.79","1","0.6816","0","0","0","0"
"Trayveon Williams","CIN","RB","0.7","1.1","-0.40000000000000013","0.7","1.1","-0.4","1","0","0","0","0","0","0","7","9.3982","0","0.02"
"Calvin Austin III","PIT","WR","6.7","5.3","1.4000000000000004","6.7","5.3","1.4","1","6","4.12","37","32.53","0","0","0","0","0","0"
"Elijah Mitchell","SF","RB","1","3.6","-2.6","1","3.6","-2.6","1","0","1","0","4.37","0","0.0096","10","22.5498","0","0.06"
"Brandon Aiyuk","SF","WR","28.9","16.1","12.799999999999997","28.9","16.1","12.8","1","8","4.97","129","76.9","2","0.9792","0","0","0","0"
"Derius Davis","LAC","WR","1","1","0","1","1","0","1","1","0.92","5","5.07","0","0","0","0","0","0"
"Jordan Addison","MIN","WR","14.1","9","5.1","14.1","9","5.1","1","4","3.17","61","35.99","1","0.6336","0","0","0","0"
"Ben Skowronek","LA","WR","0","6.4","-6.4","0","6.4","-6.4","1","0","1.25","0","13.22","0","0.7392","0","0","0","0"
