"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Dak Prescott","DAL","1","25","22","14","0","73.7","188","0","8.2","4","0","0","0","0","1","0","0","4.5","0","4","35","0","0","0","0","0","0","0","0","0","0","2","27","1.08"
"Jacoby Brissett","MIA","1","35","30","20","3","76.7","199","0","8","2","0","0","0","3","2","1","0","6.7","3.3","3","8","0","0","2","1","0","33.3","1","0","33.3","0","0","16.8","0.48"
"Carson Wentz","IND","1","34","32","24","1","78.1","228","0","9.2","2","0","0","0","2","4","2","0","12.5","6.3","5","8","0","0","0","3","0","60","2","0","40","0","0","17.9","0.53"
"Jared Goff","DET","1","44","38","24","0","66.7","299","0","9.4","2","0","0","0","4","2","0","0","5.3","0","3","8","0","0","3","2","0","66.7","0","0","0","0","0","20.8","0.47"
"Taylor Heinicke","WAS","1","38","33","23","1","72.7","290","0","9.4","3","0","0","0","1","4","2","0","12.1","6.1","5","43","0","0","0","0","0","0","0","0","0","0","2","27.9","0.73"
"Jameis Winston","NO","1","24","23","17","0","85","226","0","7.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0.54"
"Jimmy Garoppolo","SF","1","24","23","14","0","63.6","165","0","10.5","1","0","0","1","1","1","1","0","4.3","4.3","0","0","0","0","0","0","0","0","0","0","0","0","0","9.6","0.4"
"Derek Carr","LV","1","40","34","21","3","80","196","0","9.9","2","0","0","1","4","2","2","0","5.9","5.9","3","6","0","0","1","1","0","33.3","0","0","0","0","0","15.4","0.39"
"Teddy Bridgewater","DEN","1","19","16","7","2","60","65","0","9.7","1","0","0","0","2","1","1","0","6.3","6.3","1","2","0","0","0","0","0","0","0","0","0","0","0","6.8","0.36"
"Kirk Cousins","MIN","1","41","38","20","3","76.7","203","0","9.1","1","0","0","1","2","2","1","0","5.3","2.6","2","0","0","0","0","1","0","50","0","0","0","0","0","11.1","0.27"
"Russell Wilson","SEA","1","28","23","16","1","77.3","149","0","5.8","2","0","0","0","3","1","1","0","4.3","4.3","4","26","1","0","1","1","1","25","0","0","0","0","0","22.6","0.81"
"Ryan Tannehill","TEN","1","57","49","30","2","68.1","298","0","9.1","1","0","0","0","7","4","1","0","8.2","2","3","9","0","0","1","1","0","33.3","0","0","0","1","1","16.8","0.29"
"Colt McCoy","ARZ","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","-2","0","0","0","0","0","0","0","0","0","0","0","-0.2",""
"Matthew Stafford","LA","1","43","41","26","3","70.7","280","0","8.7","2","0","0","1","0","5","2","0","12.2","4.9","6","21","0","0","0","3","0","50","1","0","16.7","0","0","20.3","0.47"
"Matt Ryan","ATL","1","44","42","25","2","69.2","283","0","11.5","4","1","0","0","1","4","1","0","9.5","2.4","1","17","0","0","0","0","0","0","0","0","0","0","1","29","0.66"
"Aaron Rodgers","GB","1","40","36","20","0","60.6","248","0","9.9","2","0","0","0","3","4","1","0","11.1","2.8","3","2","1","0","0","1","1","33.3","1","1","33.3","0","0","24.1","0.6"
"Ben Roethlisberger","PIT","1","42","40","26","0","68.4","232","0","7","1","1","0","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","12.3","0.29"
"Tom Brady","TB","1","45","43","22","5","67.5","269","0","11.4","0","0","0","0","1","4","0","0","9.3","0","4","3","0","0","0","0","0","0","0","0","0","0","0","11.1","0.25"
