"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Tyler Bray","CHI","1","5","5","1","0","33.3","18","0","11.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7","0.14"
"Kirk Cousins","MIN","1","37","36","25","2","84.4","292","0","7.6","2","0","0","1","1","3","2","0","8.3","5.6","1","-1","0","0","0","0","0","0","0","0","0","0","0","18.6","0.5"
"Nick Foles","CHI","1","30","26","15","0","68.2","106","0","8","0","0","0","1","2","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","3.4","0.11"
"Russell Wilson","SEA","1","51","37","22","1","65.7","248","0","10.7","0","0","0","2","6","4","0","1","10.8","0","8","60","0","0","1","0","0","0","0","0","0","0","0","13.9","0.27"
"Ryan Tannehill","TEN","1","30","27","15","2","68","147","0","7.5","1","0","0","0","1","1","0","0","3.7","0","2","9","0","0","0","0","0","0","0","0","0","0","0","10.8","0.36"
"Blaine Gabbert","TB","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Cam Newton","NE","1","18","17","13","1","87.5","118","0","5.1","1","0","0","0","1","1","0","0","5.9","0","11","21","1","0","0","2","1","18.2","2","1","18.2","0","0","16.8","0.93"
"Matthew Stafford","DET","1","34","33","24","2","83.9","276","0","6.9","3","1","1","0","1","1","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0.68"
"Aaron Rodgers","GB","1","36","34","24","2","81.3","325","1","6.3","2","1","1","1","1","1","1","0","2.9","2.9","3","4","1","0","0","1","1","33.3","1","1","33.3","0","0","26.4","0.73"
"Alex Smith","WAS","1","58","55","38","2","78.4","390","1","6.2","0","0","0","0","2","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","16","0.28"
"Ben Roethlisberger","PIT","1","46","46","27","2","65.9","333","1","10.3","4","0","0","0","0","5","2","0","10.9","4.3","1","0","0","0","0","1","0","100","0","0","0","0","1","29.3","0.64"
"Philip Rivers","IND","1","40","39","29","1","85.7","308","1","5.9","1","0","0","0","1","3","0","0","7.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.3","0.41"
"Drew Brees","NO","1","13","13","8","0","61.5","76","0","4.1","1","0","0","0","0","0","0","0","0","0","1","-1","0","0","1","0","0","0","0","0","0","0","0","6.9","0.53"
"Tom Brady","TB","1","41","39","28","4","84.2","341","1","9.1","3","0","0","0","1","7","3","0","17.9","7.7","2","2","1","0","0","2","1","100","1","1","50","0","0","31.8","0.78"
