"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Nick Foles","JAX","1","54","48","32","1","76.7","272","0","8.1","0","0","0","0","3","1","0","0","2.1","0","3","20","0","0","0","0","0","0","0","0","0","1","2","12.9","0.24"
"Russell Wilson","SEA","1","32","25","13","3","72.7","200","0","15.2","1","0","0","1","6","3","1","0","12","4","3","15","0","0","1","0","0","0","0","0","0","0","0","12.5","0.39"
"Ryan Tannehill","TEN","1","22","18","14","0","87.5","259","0","8.1","2","1","1","0","1","1","1","0","5.6","5.6","7","40","2","0","1","1","1","14.3","1","1","14.3","0","0","34.4","1.56"
"Robert Griffin III","BLT","1","4","3","1","0","33.3","39","0","19.3","0","0","0","0","1","0","0","0","0","0","3","-3","0","0","0","0","0","0","0","0","0","0","0","1.3","0.33"
"Matt Ryan","ATL","1","53","46","23","2","61","271","0","9.3","0","0","0","1","6","0","0","0","0","0","1","8","0","0","2","1","0","100","0","0","0","0","0","10.6","0.2"
"Ryan Fitzpatrick","MIA","1","48","39","21","4","67.6","214","0","10","2","0","0","2","4","3","2","0","7.7","5.1","5","45","1","0","1","1","1","20","0","0","0","0","0","25.1","0.52"
"Aaron Rodgers","GB","1","41","33","20","2","68.8","104","0","6.8","1","0","0","0","5","2","0","0","6.1","0","3","13","0","0","1","1","0","33.3","0","0","0","1","1","9.5","0.23"
"Matt Schaub","ATL","1","9","9","5","0","55.6","55","0","9","1","0","0","0","0","1","1","0","11.1","11.1","0","0","0","0","0","0","0","0","0","0","0","0","1","6.2","0.69"
"Drew Brees","NO","1","41","39","30","0","78.9","311","1","10.3","3","0","0","1","2","5","3","0","12.8","7.7","0","0","0","0","0","0","0","0","0","0","0","0","1","23.4","0.57"
"Tom Brady","NE","1","39","37","17","6","69.7","190","0","10.5","1","0","0","0","2","1","1","0","2.7","2.7","2","-3","0","0","1","2","0","100","0","0","0","0","0","11.3","0.29"
