"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Cam Newton","NE","1","14","10","5","1","60","34","0","9.2","0","0","0","0","2","0","0","0","0","0","4","24","1","0","0","1","1","25","0","0","0","0","0","9.8","0.7"
"Chase Daniel","DET","1","21","18","13","1","87.5","86","0","4.1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4","0.16"
"Matthew Stafford","DET","1","3","3","2","0","66.7","17","0","1.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7","0.23"
"Matt Ryan","ATL","1","39","35","27","0","84.4","300","1","7.5","2","0","0","0","4","2","1","0","5.7","2.9","1","-1","0","0","1","0","0","0","0","0","0","0","0","19.9","0.51"
"Ryan Fitzpatrick","MIA","1","13","13","9","1","83.3","182","0","11.1","1","1","1","0","0","2","0","0","15.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.3","0.87"
"Aaron Rodgers","GB","1","28","25","21","0","87.5","231","0","7.7","4","0","0","1","1","4","3","0","16","12","3","19","0","0","1","0","0","0","0","0","0","0","0","26.1","0.93"
"Ben Roethlisberger","PIT","1","50","49","34","3","77.1","341","1","8","3","0","0","0","1","5","2","0","10.2","4.1","2","-1","0","0","0","0","0","0","0","0","0","0","0","25.5","0.51"
"Philip Rivers","IND","1","40","35","22","1","67.6","270","0","11.6","1","1","0","1","5","4","1","0","11.4","2.9","0","0","0","0","1","0","0","0","0","0","0","0","0","13.8","0.35"
"Drew Brees","NO","1","26","26","19","1","76.9","311","1","10.7","0","0","0","2","0","2","0","0","7.7","0","3","-3","0","0","0","0","0","0","0","0","0","0","0","10.1","0.39"
"Tom Brady","TB","1","28","27","22","0","84.6","348","1","14.3","4","0","0","0","1","3","3","0","11.1","11.1","0","0","0","0","0","0","0","0","0","0","0","0","0","29.9","1.07"
