"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"Taysom Hill","NO","TE","3.3","4.3","-1","3.3","4.3","-1","1","2","2.95","17","23.15","0","0","6","4.8804","0","0"
"George Kittle","SF","TE","19.1","5.3","13.8","19.1","5.3","13.8","1","3","1.93","116","39.2","1","0.0672","0","0","0","0"
"Terrace Marshall Jr.","CAR","WR","1.6","3.5","-1.9","1.6","3.5","-1.9","1","1","1.96","11","23.72","0","0.0288","0","0","0","0"
"Dalvin Cook","NYJ","RB","2.6","2.9","-0.2999999999999998","2.6","2.9","-0.3","1","0","0.86","0","5.23","0","0.0192","26","18.669","0","0"
"Lawrence Cager","NYG","TE","7.5","6.6","0.9000000000000004","7.5","6.6","0.9","1","1","1.3","10","10.2","1","0.8256","0","0","0","0"
"Patrick Ricard","BLT","RB","0","1","-1","0","1","-1","1","0","0.84","0","5.95","0","0","0","0","0","0"
"DeAndre Carter","LV","WR","1.5","0.4","1.1","1.5","0.4","1.1","1","0","0","0","0","0","0","15","4.0278","0","0"
"Adam Thielen","CAR","WR","7.2","11.5","-4.3","7.2","11.5","-4.3","1","6","7.34","42","75.6","0","0.0384","0","0","0","0"
"James Conner","ARZ","RB","7.3","10.4","-3.1000000000000005","7.3","10.4","-3.1","1","0","0","0","0","0","0","73","64.6408","0","0.66"
"Parris Campbell","NYG","WR","1.1","1","0.10000000000000009","1.1","1","0.1","1","1","0.86","6","5.52","0","0","0","0","0","0"
"Darrynton Evans","CHI","RB","0.5","2.3","-1.7999999999999998","0.5","2.3","-1.8","1","0","0.84","0","8.34","0","0","5","8.428","0","0.04"
"Marvin Mims Jr.","DEN","WR","-0.3","1.6","-1.9000000000000001","-0.3","1.6","-1.9","1","0","0.96","0","5.42","0","0.0096","-3","5.2332","0","0"
"Cordarrelle Patterson","ATL","RB","3","3.3","-0.2999999999999998","3","3.3","-0.3","1","2","1.8","7","9.56","0","0.0192","13","13.6514","0","0"
"Harrison Bryant","CLV","TE","1","3.6","-2.6","1","3.6","-2.6","1","1","1.15","3","18.12","0","0.1344","2","4.0082","0","0"
"Joe Mixon","CIN","RB","11.5","10.4","1.0999999999999996","11.5","10.4","1.1","1","2","2.68","-1","13.61","0","0.0096","46","45.541","1","0.51"
"Jamison Crowder","WAS","WR","0","1.2","-1.2","0","1.2","-1.2","1","0","0.65","0","8.71","0","0","0","0","0","0"
"A.T. Perry","NO","WR","10.8","7.1","3.700000000000001","10.8","7.1","3.7","1","2","2.31","38","35.97","1","0.3936","0","0","0","0"
"Mike Evans","TB","WR","23.3","18.5","4.800000000000001","23.3","18.5","4.8","1","6","5.58","143","104.77","1","0.8736","0","0","0","0"
"Kayshon Boutte","NE","WR","1.6","0.8","0.8","1.6","0.8","0.8","1","1","0.5","11","5.39","0","0","0","0","0","0"
"Kareem Hunt","CLV","RB","9.2","7.3","1.8999999999999995","9.2","7.3","1.9","1","0","0","0","0","0","0","32","38.5238","1","0.57"
"Lil'Jordan Humphrey","DEN","WR","1.9","1.3","0.5999999999999999","1.9","1.3","0.6","1","1","0.81","14","8.77","0","0","0","0","0","0"
"Tony Jones Jr.","ARZ","RB","1.3","0.5","0.8","1.3","0.5","0.8","1","0","0","0","0","0","0","13","4.9098","0","0"
"Roschon Johnson","CHI","RB","5.2","9.1","-3.8999999999999995","5.2","9.1","-3.9","1","4","5.32","14","39.99","0","0.0096","18","23.6768","0","0"
"Josh Downs","IND","WR","5","4.6","0.40000000000000036","5","4.6","0.4","1","2","1.67","40","34.37","0","0.048","0","0","0","0"
"Jerry Jeudy","DEN","WR","5","4.6","0.40000000000000036","5","4.6","0.4","1","3","2.24","35","28.11","0","0.1152","0","0","0","0"
"Gerald Everett","LAC","TE","0","2.5","-2.5","0","2.5","-2.5","1","0","1.32","0","16.69","0","0.0288","0","0","0","0"
"D'Ernest Johnson","JAX","RB","5","3.3","1.7000000000000002","5","3.3","1.7","1","2","1.81","28","10.66","0","0","12","13.524","0","0"
"Noah Brown","HST","WR","20.7","13.3","7.399999999999999","20.7","13.3","7.4","1","7","5.1","172","102.47","0","0.0864","0","0","0","0"
"Jauan Jennings","SF","WR","1.3","1.1","0.19999999999999996","1.3","1.1","0.2","1","1","0.68","8","6.21","0","0.0288","0","0","0","0"
"Dalton Kincaid","BUF","TE","13.6","7.7","5.8999999999999995","13.6","7.7","5.9","1","5","4.37","51","40.51","1","0.24","0","0","0","0"
"Andrei Iosivas","CIN","WR","0","1.6","-1.6","0","1.6","-1.6","1","0","0.32","0","10.24","0","0.0672","0","0","0","0"
"Jashaun Corbin","NYG","RB","2.8","4.8","-2","2.8","4.8","-2","1","3","2.62","12","17.97","0","0.0096","1","1.7738","0","0.25"
"Jayden Reed","GB","WR","16.9","8.6","8.299999999999999","16.9","8.6","8.3","1","5","3.44","84","41.11","1","0.4608","0","0","0","0"
"Diontae Johnson","PIT","WR","2.2","4.6","-2.3999999999999995","2.2","4.6","-2.4","1","1","1.95","17","33.43","0","0.048","0","0","0","0"
"Juwan Johnson","NO","TE","0.7","4.3","-3.5999999999999996","0.7","4.3","-3.6","1","1","1.97","2","28.22","0","0.0864","0","0","0","0"
"Evan Engram","JAX","TE","3.2","6.7","-3.5","3.2","6.7","-3.5","1","4","5.11","12","38.28","0","0.048","0","0","0","0"
"Austin Ekeler","LAC","RB","19.5","24.9","-5.399999999999999","19.5","24.9","-5.4","1","4","6.33","48","35.57","0","0.0288","67","70.2276","1","1.83"
"Tyler Lockett","SEA","WR","19.2","15.9","3.299999999999999","19.2","15.9","3.3","1","8","6.83","92","88.36","1","0.6048","0","0","0","0"
"Tank Bigsby","JAX","RB","0.5","2.3","-1.7999999999999998","0.5","2.3","-1.8","1","0","0.99","0","4.55","0","0.0096","5","12.7988","0","0.01"
"Cedric Tillman","CLV","WR","0","4.2","-4.2","0","4.2","-4.2","1","0","0.56","0","15.23","0","0.4032","0","0","0","0"
"Rashod Bateman","BLT","WR","3.5","4.8","-1.2999999999999998","3.5","4.8","-1.3","1","2","2.29","25","37.04","0","0","0","0","0","0"
"Mark Andrews","BLT","TE","5.4","6.6","-1.1999999999999993","5.4","6.6","-1.2","1","2","2.01","44","28.82","0","0.4512","0","0","0","0"
"Darnell Washington","PIT","TE","1.1","1.1","0","1.1","1.1","0","1","1","0.88","6","7.01","0","0","0","0","0","0"
"Will Dissly","SEA","TE","3.2","2.2","1","3.2","2.2","1","1","2","1.76","22","13.47","0","0","0","0","0","0"
"Tucker Kraft","GB","TE","1.1","2.7","-1.6","1.1","2.7","-1.6","1","1","1.44","6","15.62","0","0.0672","0","0","0","0"
"Alexander Mattison","MIN","RB","3.8","6.6","-2.8","3.8","6.6","-2.8","1","1","1.59","6","9.7","0","0.1632","27","34.7116","0","0.07"
"Xavier Gipson","NYJ","WR","2.9","4.5","-1.6","2.9","4.5","-1.6","1","1","1.68","24","24.26","0","0.2016","0","0","0","0"
"Courtland Sutton","DEN","WR","15.8","15.1","0.7000000000000011","15.8","15.1","0.7","1","8","7.1","58","67.75","1","0.7968","0","0","0","0"
"Trayveon Williams","CIN","RB","0.7","1","-0.30000000000000004","0.7","1","-0.3","1","1","0.95","2","5.06","0","0","0","0","0","0"
"Calvin Austin III","PIT","WR","1.4","1.4","0","1.4","1.4","0","1","1","0.9","3","4.97","0","0","6","4.8902","0","0"
"Elijah Mitchell","SF","RB","2.3","3.8","-1.5","2.3","3.8","-1.5","1","0","0","0","0","0","0","23","35.3486","0","0.05"
"Khalil Shakir","BUF","WR","2.9","2.7","0.19999999999999973","2.9","2.7","0.2","1","1","0.99","24","18.93","0","0.048","0","0","0","0"
"Brandon Aiyuk","SF","WR","13","6.5","6.5","13","6.5","6.5","1","3","1.59","55","33.51","1","0.384","0","0","0","0"
"Raheem Blackshear","CAR","RB","1.8","1.4","0.40000000000000013","1.8","1.4","0.4","1","1","0.48","6","1.92","0","0","7","8.8788","0","0.02"
"Derius Davis","LAC","WR","1.7","2.2","-0.5000000000000002","1.7","2.2","-0.5","1","2","1.89","7","9.31","0","0.048","0","0","0","0"
"Jalen Brooks","DAL","WR","5.9","3.9","2.0000000000000004","5.9","3.9","2","1","4","2.94","39","22.99","0","0.0288","0","0","0","0"
"Jordan Addison","MIN","WR","8.9","12.1","-3.1999999999999993","8.9","12.1","-3.2","1","4","4.63","69","62.03","0","0.5952","0","0","0","0"
