"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"P.J. Walker","CAR","1","14","10","5","1","60","87","0","17.4","0","0","0","1","4","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0.18"
"Mitch Trubisky","BUF","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Brandon Allen","CIN","1","1","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","-0.1","-0.1"
"Kevin Hogan","TEN","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Dak Prescott","DAL","1","49","47","32","2","75.6","375","1","7.6","2","0","0","0","1","1","0","0","2.1","0","1","3","0","0","0","0","0","0","0","0","0","1","1","23.3","0.48"
"Carson Wentz","IND","1","49","44","27","2","69","306","1","9.8","3","1","1","2","3","2","2","0","4.5","4.5","3","21","0","0","1","1","0","33.3","0","0","0","0","0","24.3","0.5"
"Jared Goff","DET","1","26","25","21","0","84","171","0","6.6","2","0","0","0","1","1","1","0","4","4","0","0","0","0","1","0","0","0","0","0","0","0","0","14.8","0.57"
"Taylor Heinicke","WAS","1","38","35","27","1","82.4","223","0","5.1","1","0","0","1","1","1","0","0","2.9","0","4","3","0","0","0","1","0","25","0","0","0","0","0","12.2","0.32"
"Trevor Siemian","NO","1","32","29","17","1","72","163","0","7.4","1","0","0","1","2","1","1","0","3.4","3.4","3","3","0","0","0","0","0","0","0","0","0","0","1","9.8","0.31"
"Marcus Mariota","LV","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","4","1","0","0","2","1","100","1","1","50","0","0","6.4",""
"Jimmy Garoppolo","SF","1","28","26","17","0","65.4","230","0","8.5","1","0","0","1","2","1","0","0","3.8","0","3","0","0","0","0","0","0","0","0","0","0","0","0","12.2","0.44"
"Derek Carr","LV","1","43","39","24","1","69.4","373","1","10.4","1","1","1","0","3","2","0","0","5.1","0","2","21","0","0","1","0","0","0","0","0","0","0","0","21","0.49"
"Teddy Bridgewater","DEN","1","19","18","11","0","73.3","129","0","6.3","1","0","0","0","0","1","1","0","5.6","5.6","2","10","1","0","0","1","1","50","0","0","0","0","0","16.2","0.85"
"Kirk Cousins","MIN","1","33","32","20","1","70","238","0","8.2","2","0","0","1","1","5","2","0","15.6","6.3","0","0","0","0","0","0","0","0","0","0","0","0","1","16.5","0.5"
"Russell Wilson","SEA","1","35","31","20","0","69","247","0","9","2","0","0","0","2","2","1","0","6.5","3.2","2","16","0","0","0","0","0","0","0","0","0","0","1","19.5","0.56"
"Ryan Tannehill","TEN","1","26","21","11","0","61.1","93","0","7.6","1","0","0","1","2","2","0","1","9.5","0","5","24","0","0","1","0","0","0","0","0","0","0","0","9.1","0.35"
"Tyrod Taylor","HST","1","32","26","17","1","72","158","0","8.9","2","1","0","1","5","2","1","0","7.7","3.8","2","30","0","0","1","0","0","0","0","0","0","0","0","16.3","0.51"
"Andy Dalton","CHI","1","44","39","24","0","64.9","317","1","9.7","1","0","0","1","1","4","0","1","10.3","0","6","11","0","0","0","3","0","50","1","0","16.7","0","0","16.8","0.38"
"Cam Newton","CAR","1","22","21","5","2","46.7","92","0","10.3","0","0","0","2","1","0","0","0","0","0","3","5","1","0","0","2","1","66.7","2","1","66.7","0","0","8.2","0.37"
"Brian Hoyer","NE","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","-0.1",""
"Matthew Stafford","LA","1","40","38","21","1","61.1","302","1","10.4","3","2","2","1","2","1","1","0","2.6","2.6","1","-1","0","0","1","0","0","0","0","0","0","1","1","23","0.57"
"Josh Johnson","NYJ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",""
"Matt Ryan","ATL","1","31","29","19","0","67.9","190","0","3.8","1","0","0","1","1","0","0","0","0","0","4","6","0","0","0","0","0","0","0","0","0","0","0","11.2","0.36"
"Aaron Rodgers","GB","1","46","45","28","2","76.9","307","1","9.5","2","0","0","0","1","3","0","0","6.7","0","2","0","1","0","0","1","1","50","1","1","50","0","1","26.3","0.57"
"Ben Roethlisberger","PIT","1","44","41","24","3","69.2","263","0","7.7","1","0","0","2","3","2","1","0","4.9","2.4","0","0","0","0","2","0","0","0","0","0","0","0","0","12.5","0.28"
"Tom Brady","TB","1","36","34","25","1","78.8","226","0","6.1","1","0","0","1","2","1","0","0","2.9","0","2","2","0","0","0","1","0","50","0","0","0","0","0","12.2","0.34"
