"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Jeff Driskel","HST","1","7","6","4","0","80","38","0","5.2","1","0","0","0","0","0","0","0","0","0","7","36","0","0","0","1","0","14.3","1","0","14.3","0","0","9.1","1.3"
"Dak Prescott","DAL","1","42","39","24","2","68.4","284","0","8.7","1","0","0","2","1","2","0","0","5.1","0","6","23","0","0","1","0","0","0","0","0","0","0","0","15.7","0.37"
"Jacoby Brissett","CLV","1","1","1","0","0","0","0","0","30","0","0","0","0","0","1","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jared Goff","DET","1","41","39","27","3","88.2","330","1","7.9","3","2","0","0","0","2","1","0","5.1","2.6","2","9","0","0","1","0","0","0","0","0","0","0","0","26.1","0.64"
"Derek Carr","LV","1","23","20","11","2","68.4","137","0","10.2","0","0","0","2","0","1","0","1","5","0","4","11","0","0","0","2","0","50","0","0","0","0","0","4.6","0.2"
"Geno Smith","SEA","1","42","36","21","1","66.7","264","0","12.4","3","0","0","2","3","3","2","0","8.3","5.6","3","20","0","0","0","1","0","33.3","0","0","0","0","0","22.6","0.54"
"Kirk Cousins","MIN","1","44","41","31","1","80","425","1","11.5","2","0","0","0","3","2","1","0","4.9","2.4","0","0","0","0","0","0","0","0","0","0","0","0","1","25","0.57"
"Russell Wilson","DEN","1","45","36","23","3","78.8","247","0","5.8","3","1","1","1","6","2","2","0","5.6","5.6","4","57","0","0","0","1","0","25","0","0","0","0","0","26.6","0.59"
"Ryan Tannehill","TEN","1","46","38","25","1","70.3","254","0","10.1","2","0","0","1","4","4","1","0","10.5","2.6","2","16","0","0","1","1","0","50","0","0","0","1","1","18.8","0.41"
"Tyrod Taylor","NYG","1","10","5","5","0","100","47","0","5.2","1","0","0","0","3","0","0","0","0","0","2","40","0","0","1","0","0","0","0","0","0","1","1","9.9","0.99"
"Colt McCoy","ARZ","1","50","40","27","1","70","246","0","7.9","0","0","0","1","6","3","0","0","7.5","0","5","24","0","0","1","0","0","0","0","0","0","0","0","11.2","0.22"
"Josh Johnson","SF","1","2","2","1","0","100","10","0","6","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","1","0","50","0","0","0","0","0","0.7","0.35"
"Joe Flacco","NYJ","1","4","3","1","0","33.3","1","0","10","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Tom Brady","TB","1","56","55","34","4","76","253","0","6.9","1","0","0","2","0","3","0","0","5.5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","12.1","0.22"
