"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Marcus Mariota","LV","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0.4",""
"Jameis Winston","NO","1","41","35","19","2","70","222","0","10.2","1","0","0","0","2","2","0","0","5.7","0","8","40","0","0","1","2","0","25","0","0","0","0","0","16.9","0.41"
"Jimmy Garoppolo","SF","1","29","27","16","2","72","181","0","9.1","1","0","0","2","2","1","0","0","3.7","0","2","0","0","0","2","0","0","0","0","0","0","0","1","9.2","0.32"
"Derek Carr","LV","1","35","34","31","0","93.9","323","1","5.4","2","0","0","1","0","1","0","0","2.9","0","2","1","0","0","0","0","0","0","0","0","0","0","0","20","0.57"
"Teddy Bridgewater","DEN","1","35","33","23","1","77.4","187","0","6.1","2","0","0","1","2","3","0","1","9.1","0","2","3","0","0","0","1","0","50","0","0","0","0","0","14.8","0.42"
"Geno Smith","SEA","1","28","22","12","1","68.4","167","0","9.9","1","1","1","0","5","0","0","0","0","0","3","12","0","0","0","0","0","0","0","0","0","0","0","11.9","0.42"
"Case Keenum","CLV","1","36","33","21","2","76.7","199","0","7.4","1","0","0","0","1","1","1","0","3","3","4","7","0","0","0","3","0","75","0","0","0","0","0","12.7","0.35"
"Ryan Tannehill","TEN","1","30","27","21","1","84.6","270","0","8.1","1","0","0","1","1","2","1","0","7.4","3.7","2","6","1","0","0","1","1","50","1","1","50","0","0","20.4","0.68"
"Blaine Gabbert","TB","1","3","3","2","0","66.7","15","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6","0.2"
"Colt McCoy","ARZ","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","-1","0","0","0","0","0","0","0","0","0","0","0","-0.1",""
"Brian Hoyer","NE","1","4","4","3","0","75","79","0","12.5","0","0","0","0","0","0","0","0","0","0","3","-3","0","0","0","0","0","0","0","0","0","0","0","2.9","0.72"
"Matthew Stafford","LA","1","42","41","28","1","70.7","334","1","9.3","3","0","0","0","1","3","1","0","7.3","2.4","2","-2","0","0","0","0","0","0","0","0","0","1","1","25.2","0.6"
"Chad Henne","KC","1","17","16","11","1","80","82","0","6.8","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","3.7","0.22"
"Matt Ryan","ATL","1","42","40","25","2","73","336","1","9.5","2","1","0","1","1","1","1","0","2.5","2.5","3","0","0","0","1","2","0","66.7","0","0","0","0","0","20.4","0.49"
"Aaron Rodgers","GB","1","40","35","27","0","84.4","274","0","6","3","0","0","0","3","3","2","0","8.6","5.7","2","17","0","0","0","1","0","50","0","0","0","0","0","24.7","0.62"
"Tom Brady","TB","1","36","36","20","1","60","211","0","9.3","4","0","0","0","0","8","3","0","22.2","8.3","0","0","0","0","0","0","0","0","0","0","0","0","0","24.4","0.68"
