"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Joe Burrow","CIN","1","40","35","25","2","84.4","232","0","6.5","2","1","0","1","5","1","1","0","2.9","2.9","1","2","0","0","1","1","0","100","0","0","0","0","0","16.5","0.41"
"Jarrett Stidham","LV","1","14","13","8","0","61.5","72","0","8.1","0","0","0","0","1","1","0","0","7.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","0.21"
"P.J. Walker","CAR","1","38","36","19","1","57.1","317","1","12.8","1","1","1","1","1","5","1","0","13.9","2.8","1","20","0","0","0","0","0","0","0","0","0","0","0","17.7","0.47"
"Dak Prescott","DAL","1","28","27","21","0","84","250","0","8","2","0","0","1","1","3","2","0","11.1","7.4","5","34","1","0","0","2","1","40","0","0","0","0","0","26.4","0.94"
"Jacoby Brissett","CLV","1","25","22","17","1","94.7","278","0","10.9","1","0","0","0","2","1","1","0","4.5","4.5","6","12","1","0","1","4","1","66.7","1","1","16.7","0","0","22.3","0.89"
"Jared Goff","DET","1","39","37","27","3","88.2","321","1","7.3","1","0","0","0","1","3","0","0","8.1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","17.1","0.44"
"Taylor Heinicke","WAS","1","39","31","23","0","79.3","279","0","6.1","1","0","0","1","2","0","0","0","0","0","6","29","1","0","0","2","1","33.3","1","1","16.7","0","0","23.1","0.59"
"Trevor Siemian","CHI","1","1","1","1","0","100","5","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2"
"Marcus Mariota","ATL","1","31","28","20","1","80.8","253","0","10.5","3","1","0","2","2","1","1","0","3.6","3.6","6","43","0","0","0","1","0","16.7","0","0","0","0","0","24.4","0.79"
"Jimmy Garoppolo","SF","1","28","25","21","0","87.5","235","0","7","2","0","0","0","3","2","2","0","8","8","1","3","0","0","0","0","0","0","0","0","0","0","0","17.7","0.63"
"Derek Carr","LV","1","29","26","15","2","70.8","101","0","8.1","0","0","0","1","3","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","2.9","0.1"
"Geno Smith","SEA","1","41","34","23","2","78.1","212","0","8.4","2","0","0","0","3","3","1","0","8.8","2.9","5","26","0","0","0","1","0","20","0","0","0","0","0","19.1","0.47"
"Kirk Cousins","MIN","1","42","36","24","0","80","232","0","7","2","0","0","0","3","3","2","0","8.3","5.6","4","22","1","0","1","1","1","25","0","0","0","0","0","25.5","0.61"
"Russell Wilson","DEN","1","35","30","18","1","79.2","252","0","12.1","1","0","0","1","3","0","0","0","0","0","4","17","0","0","0","0","0","0","0","0","0","0","0","14.8","0.42"
"Andy Dalton","NO","1","30","30","22","1","85.2","229","0","5.7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.2","0.57"
"Matthew Stafford","LA","1","36","33","22","1","74.2","187","0","4.7","1","0","0","0","2","3","1","0","9.1","3","2","-1","1","0","0","1","1","50","1","1","50","0","0","17.4","0.48"
"Aaron Rodgers","GB","1","34","30","19","1","76.9","203","0","8.8","2","0","0","1","2","2","2","0","6.7","6.7","1","11","0","0","0","0","0","0","0","0","0","0","0","16.2","0.48"
"Tom Brady","TB","1","48","44","26","0","66.7","325","1","8.3","1","0","0","0","3","6","0","0","13.6","0","1","1","0","0","0","1","0","100","0","0","0","0","1","17.1","0.36"
