"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"357",14,"Garrett Celek",FA,"TE45","267","331","294.0","24.0","-6"
"358",14,"Ito Smith",FA,"RB102","264","395","318.6","33.8","-"
"359",14,"Nathan Peterman",CHI,"QB39","238","490","326.6","80.2","+63"
"360",14,"Marquez Valdes-Scantling",KC,"WR115","190","382","287.9","60.2","+88"
"361",14,"Cody Latimer",FA,"WR116","234","320","274.7","30.2","+26"
"362",14,"Equanimeous St. Brown",CHI,"WR117","249","388","302.0","46.2","+53"
"363",14,"J'Mon Moore",FA,"WR118","257","379","303.6","34.7","-46"
"364",14,"Malcolm Brown",FA,"RB103","276","421","340.6","41.5","-59"
"365",14,"Brandon LaFell",FA,"WR119","267","348","294.9","23.6","+10"
"366",14,"Mark Andrews",BAL,"TE46","248","333","300.9","27.9","-38"
"367",14,"Bruce Ellington",FA,"WR120","233","325","271.2","32.8","+72"
"368",14,"Aldrick Rosas",FA,"K31","270","395","303.3","39.8","-7"
"369",14,"Randy Bullock",NYG,"K32","265","394","304.3","40.6","-"
"370",14,"Jeremy Kerley",FA,"WR121","216","318","275.5","36.3","+86"
"371",14,"Chris Herndon IV",FA,"TE47","246","309","283.7","20.5","+109"
"372",14,"Kenny Britt",FA,"WR122","265","309","284.5","13.9","-3"
"373",14,"Teddy Bridgewater",DET,"QB40","251","501","353.3","85.3","+44"
"374",14,"Jeff Heuerman",FA,"TE48","242","344","289.7","36.6","+19"
"375",14,"Jordan Akins",CLE,"TE49","190","304","251.6","48.0","+8"
"376",14,"Kapri Bibbs",FA,"RB104","179","310","255.4","58.1","-"
"377",14,"Jakeem Grant Sr.",CLE,"WR123","221","368","298.0","46.6","-89"
"378",14,"DaeSean Hamilton",FA,"WR124","302","353","328.1","21.8","+52"
"379",14,"Las Vegas Raiders",LV,"DST30","219","381","304.0","50.8","-2"
"380",14,"Marcus Murphy",FA,"RB105","291","364","315.0","24.1","0"
"381",14,"Jermaine Gresham",FA,"TE50","255","359","316.2","32.5","+84"
"382",14,"Terrance West",FA,"RB106","282","365","322.0","24.7","+52"
"383",14,"Keith Smith",ATL,"RB107","271","310","294.2","14.5","+76"
"384",14,"Rico Gathers",FA,"TE51","176","342","299.8","62.2","-53"
"385",14,"Chris Moore",TEN,"WR125","262","343","304.6","29.6","+79"
"386",14,"Tajae Sharpe",FA,"WR126","196","411","306.8","74.1","+12"
"387",14,"Ryan Switzer",FA,"WR127","286","427","342.0","51.8","-109"
"388",14,"Josh Reynolds",DET,"WR128","282","336","314.2","22.8","+100"
"389",14,"Jordan Leggett",FA,"TE52","281","379","322.6","35.7","0"
"390",14,"Miami Dolphins",MIA,"DST31","290","380","326.0","31.8","-22"
"391",14,"Chris Conley",SF,"WR129","296","362","330.6","21.6","+66"
"392",14,"Marqise Lee",FA,"WR130","94","109","101.5","7.5","-194"
"393",14,"Roger Lewis",FA,"WR131","286","299","294.3","5.4","-"
"394",14,"AJ McCarron",CIN,"QB41","286","515","363.0","93.4","-27"
"395",14,"Clive Walford",FA,"TE53","229","407","295.0","72.5","+16"
"396",14,"Thomas Rawls",FA,"RB108","225","331","297.0","42.0","+13"
"397",14,"Rashard Higgins",FA,"WR132","301","374","338.4","29.2","+9"
"398",14,"Indianapolis Colts",IND,"DST32","217","382","308.8","62.1","-"
"399",14,"Demetrius Harris",FA,"TE54","286","339","312.5","19.5","+70"
"400",14,"Orleans Darkwa",FA,"RB109","313","330","322.0","7.6","-18"
"401",14,"Wendell Smallwood",FA,"RB110","301","462","362.6","61.7","-59"
"402",14,"Cameron Artis-Payne",FA,"RB111","328","422","364.2","36.2","-59"
"403",14,"Levine Toilolo",FA,"TE55","271","408","336.8","48.6","-"
"404",14,"Austin Carr",FA,"WR133","136","474","290.0","139.6","-"
"405",14,"Seth DeValve",FA,"TE56","300","374","340.3","27.0","+65"
"406",14,"Charcandrick West",FA,"RB112","273","327","294.0","23.6","+34"
"407",14,"Jacob Hollister",FA,"TE57","286","401","341.8","55.3","+37"
"408",14,"J.D. McKissic",FA,"RB113","308","453","370.6","54.0","-48"
"409",14,"Benny Cunningham Jr.",FA,"RB114","316","448","371.6","45.3","+67"
"410",14,"Geoff Swaim",ARI,"TE58","269","346","302.3","32.3","-99"
"411",14,"Tyler Ervin",FA,"RB115","182","364","303.0","85.6","-23"
"412",14,"Marcedes Lewis",CHI,"TE59","279","336","303.7","23.9","0"
"413",14,"Jarius Wright",FA,"WR134","298","415","351.0","47.6","-"
"414",14,"Deonte Thompson",FA,"WR135","294","397","351.3","41.9","+14"
"415",14,"C.J. Fiedorowicz",FA,"TE60","215","222","218.5","3.5","-"
"416",14,"Ryan Grant",FA,"RB116","198","249","223.5","25.5","-"
"417",14,"T.J. Jones",FA,"WR136","275","345","315.7","29.7","+37"
"418",14,"Nick Boyle",FA,"TE61","272","344","318.7","33.0","+45"
"419",14,"T.J. Logan",FA,"RB117","277","376","320.7","41.3","-"
"420",14,"Tommy Bohanon",FA,"RB118","274","399","322.0","55.0","-"
"421",14,"Jacoby Brissett",WAS,"QB42","228","500","371.0","112.9","-57"
"422",15,"Demarcus Robinson",LAR,"WR137","303","358","329.7","22.5","+45"
"423",15,"Josh Malone",FA,"WR138","256","371","330.7","52.9","-"
"424",15,"Patrick DiMarco",FA,"RB119","276","428","330.7","69.0","+36"
"425",15,"Eric Tomlinson",BAL,"TE62","208","430","332.3","92.6","-"
"426",15,"Zane Gonzalez",FA,"K33","292","396","334.0","44.8","+5"
"427",15,"Andre Holmes",FA,"WR139","297","369","334.3","29.4","-"
"428",15,"Anthony Sherman",FA,"RB120","275","418","338.3","59.5","-"
"429",15,"Niles Paul",FA,"TE63","282","406","338.7","51.2","+29"
"430",15,"A.J. Derby",FA,"TE64","258","397","343.3","61.0","+45"
"431",15,"Rhett Ellison",FA,"TE65","338","366","348.0","12.8","-"
"432",15,"Dalton Schultz",HOU,"TE66","325","439","382.8","45.4","-"
"433",15,"Shelton Gibson",FA,"WR140","309","414","350.3","45.7","-6"
"434",15,"Logan Paulsen",FA,"TE67","312","398","353.0","35.2","+48"
"435",15,"Dwayne Allen",FA,"TE68","315","386","358.0","30.9","-63"
"436",15,"Breshad Perriman",FA,"WR141","289","301","295.0","6.0","-"
"437",15,"Nick O'Leary",FA,"TE69","263","332","297.5","34.5","+44"
"438",15,"Michael Roberts",FA,"TE70","334","412","361.0","36.1","-53"
"439",15,"Lance Kendricks",FA,"TE71","338","402","363.3","27.8","+34"
"440",15,"Hakeem Valles",FA,"TE72","309","426","364.0","48.0","-"
"441",15,"Raheem Mostert",MIA,"RB121","276","432","365.0","65.6","-"
"442",15,"Logan Thomas",WAS,"TE73","284","431","365.7","61.1","-"
"443",15,"Trey Quinn",FA,"WR142","306","443","368.0","56.7","-"
"444",15,"Derek Carrier",FA,"TE74","322","332","327.0","5.0","-"
"445",15,"Justin Hardy",FA,"WR143","307","354","330.5","23.5","-29"
"446",15,"Chad Kelly",FA,"QB43","281","508","414.0","85.2","-"
"447",15,"Zach Line",FA,"RB122","360","425","384.7","28.8","-"
"448",15,"Amara Darboh",FA,"WR144","317","448","388.0","54.0","+5"
"449",15,"Shane Vereen",FA,"RB123","316","366","341.0","25.0","-99"
"450",15,"Darrius Heyward-Bey",FA,"WR145","292","452","389.3","69.8","-"
"451",15,"Jamize Olawale",FA,"RB124","297","416","356.5","59.5","+28"
"452",15,"Jordan Lasley",FA,"WR146","352","372","362.0","10.0","-"
"453",15,"Ian Thomas",CAR,"TE75","347","380","363.5","16.5","-"
"454",15,"Tommylee Lewis",FA,"WR147","351","377","364.0","13.0","-40"
"455",15,"Kendrick Bourne",NE,"WR148","315","417","366.0","51.0","+32"
"456",15,"Eli Rogers",FA,"WR149","303","435","369.0","66.0","+18"
"457",15,"David Morgan II",FA,"TE76","354","384","369.0","15.0","-"
"458",15,"Pharoh Cooper",FA,"WR150","370","372","371.0","1.0","-197"
"459",15,"Lee Smith",FA,"TE77","338","405","371.5","33.5","+13"
"460",15,"Andre Roberts",FA,"WR151","361","384","372.5","11.5","-169"
"461",15,"David Moore",TB,"WR152","366","381","373.5","7.5","-"
"462",15,"Tyler Conklin",NYJ,"TE78","369","380","374.5","5.5","-"
"463",15,"Ray-Ray McCloud III",SF,"WR153","342","408","375.0","33.0","-"
"464",15,"C.J. Ham",MIN,"RB125","318","434","376.0","58.0","-28"
"465",15,"Justin Hunter",FA,"WR154","312","445","378.5","66.5","+1"
"466",15,"James Develin",FA,"RB126","326","431","378.5","52.5","-"
"467",15,"Sean Culkin",FA,"TE79","367","394","380.5","13.5","-"
"468",15,"Trey Edmunds",FA,"RB127","334","433","383.5","49.5","-"
"469",15,"Will Dissly",SEA,"TE80","378","390","384.0","6.0","-"
"470",15,"James O'Shaughnessy",FA,"TE81","368","402","385.0","17.0","-"
"471",15,"Mike Boone",HOU,"RB128","322","449","385.5","63.5","-51"
"472",15,"Michael Burton",DEN,"RB129","335","438","386.5","51.5","-"
"473",15,"Derek Watt",FA,"RB130","336","439","387.5","51.5","-40"
"474",15,"Markus Wheaton",FA,"WR155","333","444","388.5","55.5","-"
"475",15,"Andy Janovich",FA,"RB131","357","423","390.0","33.0","-14"
"476",15,"Alex Erickson",LAC,"WR156","348","435","391.5","43.5","-205"
"477",15,"Xavier Grimble",FA,"TE82","391","392","391.5","0.5","-87"
"478",15,"Jaydon Mickens",FA,"WR157","339","450","394.5","55.5","-"
"479",15,"Maurice Harris",FA,"WR158","345","446","395.5","50.5","-"
"480",15,"Daniel Brown",FA,"TE83","387","404","395.5","8.5","-"
"481",15,"Dion Sims",FA,"TE84","393","419","406.0","13.0","-"
"482",15,"Trenton Cannon",FA,"RB132","370","461","415.5","45.5","-72"
"483",15,"Geremy Davis",FA,"WR159","421","422","421.5","0.5","-"
"484",16,"Erik Swoope",FA,"TE85","401","443","422.0","21.0","-"
"485",16,"Freddie Martino",FA,"WR160","406","447","426.5","20.5","-"
"486",16,"Stevan Ridley",FA,"RB133","400","456","428.0","28.0","-133"
"487",16,"Richard Rodgers",FA,"TE86","412","444","428.0","16.0","-"
"488",16,"Justin Watson",KC,"WR161","427","437","432.0","5.0","-70"
"489",16,"Mike Thomas",FA,"WR162","436","442","439.0","3.0","-"
"490",16,"Chad Hansen",FA,"WR163","436","445","440.5","4.5","-13"
"491",16,"Tanner McEvoy",FA,"WR164","434","449","441.5","7.5","-"
"492",16,"ArDarius Stewart",FA,"WR165","420","470","445.0","25.0","-"
"493",16,"Richie James Jr.",KC,"WR166","432","466","449.0","17.0","-43"
"494",16,"Brock Osweiler",FA,"QB44","462","507","484.5","22.5","-100"
"495",16,"Blaine Gabbert",KC,"QB45","464","505","484.5","20.5","-9"
"496",16,"Brandon Weeden",FA,"QB46","465","509","487.0","22.0","-28"
"497",16,"Matt Cassel",FA,"QB47","467","512","489.5","22.5","-68"
"498",16,"DeShone Kizer",FA,"QB48","468","502","485.0","17.0","-"
"499",16,"Brett Hundley",FA,"QB49","469","506","487.5","18.5","-54"
"500",16,"Cody Kessler",FA,"QB50","470","513","491.5","21.5","-"
"501",16,"C.J. Beathard",JAC,"QB51","472","497","484.5","12.5","-88"
"502",16,"Chad Henne",FA,"QB52","473","503","488.0","15.0","-"
"503",16,"Matt Schaub",FA,"QB53","474","504","489.0","15.0","-"
"504",16,"Ryan Griffin",FA,"QB54","475","516","495.5","20.5","-"
"505",16,"Brian Hoyer",LV,"QB55","476","495","485.5","9.5","-129"
"506",16,"Sean Mannion",MIN,"QB56","479","510","494.5","15.5","-"
"507",16,"Cooper Rush",DAL,"QB57","480","511","495.5","15.5","-"
"508",16,"Geno Smith",SEA,"QB58","481","499","490.0","9.0","-25"
"509",16,"Taylor Heinicke",ATL,"QB59","482","514","498.0","16.0","-"
"510",16,"Trevor Siemian",NYJ,"QB60","483","496","489.5","6.5","-"
