"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Josh Rosen","ATL","1","3","3","1","0","50","5","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","-0.27"
"Justin Herbert","LAC","1","50","41","30","4","89.5","382","1","5.9","3","1","1","1","2","0","0","0","0","0","9","90","0","0","0","3","0","33.3","3","0","33.3","0","0","35.3","0.71"
"Joe Burrow","CIN","1","35","29","20","1","75","148","0","7.6","1","0","0","0","3","2","1","0","6.9","3.4","3","11","0","0","1","0","0","0","0","0","0","0","0","11","0.31"
"Tim Boyle","DET","1","23","23","15","0","68.2","77","0","4.2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1","0.05"
"Patrick Mahomes","KC","1","44","37","23","4","81.8","260","0","5.1","0","0","0","1","3","0","0","0","0","0","7","11","0","0","1","1","0","14.3","0","0","0","0","0","10.5","0.24"
"Mitch Trubisky","BUF","1","5","5","3","1","80","19","0","5.8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","-0.04"
"Dak Prescott","DAL","1","48","43","28","4","76.2","216","0","8","0","0","0","2","5","3","0","1","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","6.6","0.14"
"Carson Wentz","IND","1","21","20","11","1","63.2","106","0","5.6","1","0","0","0","0","0","0","0","0","0","2","18","0","0","1","0","0","0","0","0","0","0","0","10","0.48"
"Taylor Heinicke","WAS","1","27","22","16","0","80","206","0","12.9","3","0","0","0","3","5","3","0","22.7","13.6","6","29","0","0","1","0","0","0","0","0","0","0","0","23.1","0.86"
"Trevor Siemian","NO","1","41","40","22","2","68.6","214","0","7.4","3","0","0","2","0","3","3","0","7.5","7.5","2","16","1","0","0","1","1","50","0","0","0","0","1","26.2","0.64"
"Jimmy Garoppolo","SF","1","25","22","16","0","80","176","0","7.3","2","0","0","0","2","5","2","0","22.7","9.1","2","6","0","0","0","0","0","0","0","0","0","0","0","15.6","0.62"
"Derek Carr","LV","1","30","27","19","1","80","215","0","8.4","1","0","0","1","2","1","1","0","3.7","3.7","0","0","0","0","1","0","0","0","0","0","0","0","0","11.6","0.39"
"Kirk Cousins","MIN","1","37","35","24","2","81.3","341","1","11.2","3","0","0","0","2","0","0","0","0","0","2","-4","0","0","1","2","0","100","0","0","0","0","0","25.2","0.68"
"Russell Wilson","SEA","1","30","26","14","2","69.6","207","0","11.3","0","0","0","0","4","2","0","0","7.7","0","2","2","0","0","2","0","0","0","0","0","0","0","0","8.5","0.28"
"Ryan Tannehill","TEN","1","54","52","35","1","73.5","323","1","8.8","1","0","0","4","2","3","1","0","5.8","1.9","2","3","0","0","2","0","0","0","0","0","0","0","0","13.2","0.24"
"Tyrod Taylor","HST","1","29","24","14","0","70","107","0","5.2","0","0","0","0","0","1","0","0","4.2","0","6","28","2","0","1","2","2","33.3","1","1","16.7","0","0","19.1","0.66"
"Andy Dalton","CHI","1","24","23","11","0","52.4","201","0","12","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","16","0.67"
"Blaine Gabbert","TB","1","3","2","2","0","100","11","0","3","0","0","0","0","1","0","0","0","0","0","2","-2","0","0","0","0","0","0","0","0","0","0","0","0.2","0.07"
"Cam Newton","CAR","1","29","27","21","0","84","189","0","5.9","2","0","0","0","1","1","1","0","3.7","3.7","10","46","1","0","0","1","0","10","0","0","0","0","0","26.2","0.9"
"Colt McCoy","ARZ","1","47","44","35","3","90.5","328","1","4.9","2","0","0","0","2","3","1","0","6.8","2.3","6","18","0","0","3","1","0","16.7","0","0","0","0","0","22.9","0.49"
"Joe Flacco","NYJ","1","43","39","24","0","70.6","291","0","8.1","2","1","1","0","2","2","1","0","5.1","2.6","2","3","0","0","1","0","0","0","0","0","0","0","0","19.9","0.46"
"Matt Ryan","ATL","1","32","28","19","2","75","153","0","5.7","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1","0.13"
"Aaron Rodgers","GB","1","37","33","23","0","79.3","385","1","9.6","4","1","1","0","2","3","3","0","9.1","9.1","2","21","0","0","1","0","0","0","0","0","0","0","0","33.5","0.91"
"Ben Roethlisberger","PIT","1","47","44","28","0","68.3","273","0","8.1","3","0","0","0","3","3","1","0","6.8","2.3","0","0","0","0","1","0","0","0","0","0","0","0","0","22.9","0.49"
"Tom Brady","TB","1","47","46","30","2","74.4","307","1","8.3","2","0","0","1","0","3","1","0","6.5","2.2","1","10","0","0","0","0","0","0","0","0","0","0","0","20.3","0.43"
