"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Jalen Hurts","PHI","1","30","23","12","0","54.5","190","0","15.7","0","0","0","0","2","3","0","0","13","0","10","82","1","0","1","2","1","20","2","1","20","0","0","21.8","0.73"
"Daniel Jones","NYG","1","38","32","22","3","78.1","249","0","11","1","0","0","0","4","1","0","0","3.1","0","9","95","1","0","0","1","1","11.1","0","0","0","0","0","29.5","0.78"
"Kyler Murray","ARZ","1","41","36","29","1","88.2","400","1","8.2","3","1","1","2","3","2","1","0","5.6","2.8","5","31","1","0","0","1","1","20","0","0","0","0","0","35.1","0.86"
"Josh Rosen","ATL","1","2","2","0","0","0","0","0","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sam Darnold","CAR","1","41","38","26","1","77.1","305","1","7","2","0","0","1","2","2","1","0","5.3","2.6","1","7","0","0","1","0","0","0","0","0","0","0","0","19.9","0.49"
"Justin Herbert","LAC","1","45","41","31","1","80","338","1","6.7","1","0","0","2","2","3","0","1","7.3","0","4","12","0","0","0","1","0","25","0","0","0","0","0","16.7","0.37"
"Joe Burrow","CIN","1","35","30","19","2","72.4","207","0","8.2","2","1","0","3","5","1","1","0","3.3","3.3","0","0","0","0","0","0","0","0","0","0","0","0","0","13.3","0.38"
"Taysom Hill","NO","1","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","16","0","0","0","1","0","50","0","0","0","0","0","1.6","1.6"
"Patrick Mahomes","KC","1","32","31","24","1","83.3","343","1","8.6","3","2","0","1","0","2","1","0","6.5","3.2","1","3","0","0","0","0","0","0","0","0","0","0","0","25","0.78"
"Mitch Trubisky","BUF","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","-2","0","0","0","0","0","0","0","0","0","0","0","-0.2",""
"Dak Prescott","DAL","1","30","27","23","0","85.2","237","0","5.3","0","0","0","1","2","2","0","0","7.4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","8.5","0.28"
"Jacoby Brissett","MIA","1","47","40","24","5","78.4","169","0","5.9","0","0","0","1","4","1","0","0","2.5","0","4","8","0","0","0","0","0","0","0","0","0","0","0","6.6","0.14"
"Carson Wentz","IND","1","39","31","20","1","72.4","247","0","7.9","1","0","0","1","3","3","1","0","9.7","3.2","5","37","0","0","0","2","0","40","0","0","0","1","1","16.6","0.43"
"Jared Goff","DET","1","39","36","26","2","80","246","0","7.3","2","0","0","1","1","5","2","0","13.9","5.6","4","46","0","0","2","0","0","0","0","0","0","0","0","21.4","0.55"
"Taylor Heinicke","WAS","1","50","46","34","2","81.8","336","1","8.1","2","0","0","1","1","4","2","0","8.7","4.3","4","6","0","0","0","1","0","25","1","0","25","0","0","21","0.42"
"Jameis Winston","NO","1","29","22","11","2","68.4","111","0","8.5","0","0","0","2","4","0","0","0","0","0","3","19","1","0","0","1","1","33.3","0","0","0","0","0","10.3","0.36"
"Jimmy Garoppolo","SF","1","33","30","22","3","83.3","189","0","3.6","1","0","0","0","0","0","0","0","0","0","11","20","1","0","1","1","1","9.1","1","1","9.1","0","0","19.6","0.59"
"Derek Carr","LV","1","40","37","28","1","82.9","382","1","8.8","2","1","1","0","2","2","1","0","5.4","2.7","4","9","0","0","2","1","0","25","0","0","0","0","0","24.2","0.6"
"Teddy Bridgewater","DEN","1","38","34","26","0","76.5","328","1","11","2","0","0","0","3","1","0","0","2.9","0","4","1","0","0","0","3","0","75","2","0","50","0","0","21.2","0.56"
"Kirk Cousins","MIN","1","35","32","22","2","82.8","244","0","6.7","3","1","1","0","1","2","2","0","6.3","6.3","2","35","0","0","1","0","0","0","0","0","0","0","0","25.3","0.72"
"Russell Wilson","SEA","1","37","31","22","0","73.3","343","1","10.1","2","2","2","0","4","2","0","0","6.5","0","2","19","0","0","0","0","0","0","0","0","0","0","0","23.6","0.64"
"Ryan Tannehill","TEN","1","45","40","27","5","86.5","347","1","10.6","0","0","0","0","3","2","0","0","5","0","4","27","0","0","1","1","0","25","0","0","0","0","0","16.6","0.37"
"Tyrod Taylor","HST","1","12","11","10","0","90.9","125","0","4.9","1","0","0","0","0","0","0","0","0","0","1","15","1","0","0","1","1","100","0","0","0","0","0","16.5","1.38"
"Andy Dalton","CHI","1","14","11","9","0","100","56","0","4.7","1","0","0","0","1","1","1","0","9.1","9.1","2","25","0","0","0","0","0","0","0","0","0","0","0","8.7","0.62"
"Blaine Gabbert","TB","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","3","-3","0","0","0","0","0","0","0","0","0","0","0","-0.3",""
"Matthew Stafford","LA","1","32","30","19","4","82.1","278","0","7.4","2","0","0","1","1","2","2","0","6.7","6.7","2","1","0","0","0","0","0","0","0","0","0","0","0","18.2","0.57"
"Matt Ryan","ATL","1","48","46","35","1","81.8","300","1","4.8","2","0","0","3","1","2","1","0","4.3","2.2","2","3","0","0","0","0","0","0","0","0","0","1","1","17.3","0.36"
"Aaron Rodgers","GB","1","33","27","22","0","81.5","255","0","9.2","4","0","0","0","3","1","0","0","3.7","0","4","6","0","0","0","0","0","0","0","0","0","0","0","26.8","0.81"
"Ben Roethlisberger","PIT","1","42","40","27","2","78.4","295","0","9.8","1","0","0","1","2","2","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","14.8","0.35"
"Tom Brady","TB","1","40","36","24","0","70.6","276","0","11.1","5","0","0","0","3","6","4","0","16.7","11.1","1","6","0","0","1","1","0","100","0","0","0","0","0","31.6","0.79"
