Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
200,Austin Seferian-Jenkins,TAM,23,TE,7,3,39,21,53.8%,338,16.1,4,18,51.3,43,8.7,3.0,48.3,0,SefeAu00
201,Damien Williams,MIA,23,RB,16,0,28,21,75.0%,142,6.8,1,6,39.3,23,5.1,1.3,8.9,2,WillDa05
202,Chris Givens,2TM,26,WR,15,6,54,20,37.0%,353,17.7,1,26,33.3,48,6.5,1.3,23.5,0,GiveCh00
203,Ryan Griffin,HOU,25,TE,9,4,34,20,58.8%,251,12.6,2,13,52.9,37,7.4,2.2,27.9,0,GrifRy00
204,Eddie Lacy,GNB,25,RB,15,12,28,20,71.4%,188,9.4,2,7,46.4,28,6.7,1.3,12.5,4,LacyEd00
205,Ryan Mathews,PHI,28,RB,13,6,28,20,71.4%,146,7.3,1,6,39.3,23,5.2,1.5,11.2,3,MathRy00
206,Charcandrick West,KAN,24,RB,15,9,34,20,58.8%,214,10.7,1,6,32.4,80,6.3,1.3,14.3,1,WestCh01
207,Matt Asiata,MIN,28,RB,16,0,22,19,86.4%,132,6.9,0,5,31.8,22,6.0,1.2,8.3,0,AsiaMa00
208,Josh Bellamy,CHI,26,WR,16,3,34,19,55.9%,224,11.8,2,8,35.3,48,6.6,1.2,14.0,0,BellJo02
209,Brandon Bolden,NWE,25,RB,15,2,30,19,63.3%,180,9.5,2,8,30.0,63,6.0,1.3,12.0,0,BoldBr00
210,Garrett Celek,SFO,27,TE,11,8,28,19,67.9%,186,9.8,3,10,57.1,33,6.6,1.7,16.9,0,CeleGa00
211,Isaiah Crowell,CLE,22,RB,16,9,22,19,86.4%,182,9.6,1,6,54.5,53,8.3,1.2,11.4,0,CrowIs00
212,Rashad Greene,JAX,23,WR,9,0,35,19,54.3%,93,4.9,2,9,37.1,18,2.7,2.1,10.3,1,GreeRa00
213,Percy Harvin,BUF,27,WR,5,5,30,19,63.3%,218,11.5,1,10,40.0,51,7.3,3.8,43.6,1,HarvPe00
214,Greg Jennings,MIA,32,WR,16,5,36,19,52.8%,208,10.9,1,7,38.9,31,5.8,1.2,13.0,0,JennGr00
215,Matt Jones,WAS,22,RB,13,0,25,19,76.0%,304,16.0,1,10,60.0,78,12.2,1.5,23.4,5,JoneMa04
216,Griff Whalen,IND,25,WR,14,0,26,19,73.1%,205,10.8,1,11,61.5,38,7.9,1.4,14.6,4,WhalGr00
217,Nick Boyle,BAL,22,TE,11,2,23,18,78.3%,153,8.5,0,10,56.5,25,6.7,1.6,13.9,0,BoylNi00
218,Phillip Dorsett,IND,22,WR,11,0,39,18,46.2%,225,12.5,1,10,33.3,35,5.8,1.6,20.5,2,DorsPh00
219,Jermaine Gresham,ARI,27,TE,15,12,32,18,56.3%,223,12.4,1,13,53.1,22,7.0,1.2,14.9,0,GresJe00
220,Tre Mason,STL,22,RB,13,3,25,18,72.0%,88,4.9,0,5,24.0,16,3.5,1.4,6.8,3,MasoTr00
