"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"Sterling Shepard","NYG","WR","1.8","2.4","-0.5999999999999999","1.8","2.4","-0.6","1","1","1.61","13","16.25","0","0","0","0","0","0"
"DJ Chark Jr.","CAR","WR","11.7","10.2","1.5","11.7","10.2","1.5","1","3","2.48","42","35.14","1","0.912","0","0","0","0"
"Dontayvion Wicks","GB","WR","1.5","1.2","0.30000000000000004","1.5","1.2","0.3","1","1","0.67","10","8.77","0","0","0","0","0","0"
"Josh Oliver","MIN","TE","2","3","-1","2","3","-1","1","1","1.33","15","12.8","0","0.1728","0","0","0","0"
"Allen Lazard","NYJ","WR","4.8","5.4","-0.6000000000000005","4.8","5.4","-0.6","1","3","2.55","33","30.02","0","0.1824","0","0","0","0"
"Quez Watkins","PHI","WR","1.4","3.7","-2.3000000000000003","1.4","3.7","-2.3","1","2","2.38","4","19.09","0","0.1056","0","0","0","0"
"Jaleel McLaughlin","DEN","RB","16.4","11.4","4.999999999999998","16.4","11.4","5","1","3","3.53","21","21.88","1","0.0576","68","38.1024","0","0.55"
"Robert Woods","HST","WR","4.5","7.5","-3","4.5","7.5","-3","1","3","4.16","30","53.36","0","0.0192","0","0","0","0"
"Jahan Dotson","WAS","WR","4.5","5.7","-1.2000000000000002","4.5","5.7","-1.2","1","3","2.64","30","31.17","0","0.2112","0","0","0","0"
"Davante Adams","LV","WR","6.5","6.6","-0.09999999999999964","6.5","6.6","-0.1","1","4","3.26","45","25.12","0","0.4128","0","0","0","0"
"Breece Hall","NYJ","RB","26.9","17.3","9.599999999999998","26.9","17.3","9.6","1","3","2.72","17","19.44","0","0","177","91.6692","1","0.8"
"Mike Gesicki","NE","TE","2.7","3.8","-1.0999999999999996","2.7","3.8","-1.1","1","2","2.65","17","24.94","0","0","0","0","0","0"
"Drake London","ATL","WR","10.8","12.5","-1.6999999999999993","10.8","12.5","-1.7","1","6","5.76","78","76.22","0","0.3264","0","0","0","0"
"Darren Waller","NYG","TE","12.6","14","-1.4000000000000004","12.6","14","-1.4","1","8","7.07","86","88","0","0.2784","0","0","0","0"
"Zack Moss","IND","RB","32.5","16.3","16.2","32.5","16.3","16.2","1","2","1.84","30","8.37","0","0","165","91.3066","2","0.91"
"Taysom Hill","NO","TE","2.5","3.2","-0.7000000000000002","2.5","3.2","-0.7","1","1","0.86","1","7.4","0","0","19","7.7224","0","0.21"
"George Kittle","SF","TE","26.2","8.2","18","26.2","8.2","18","1","3","1.44","67","22.29","3","0.8736","0","0","0","0"
"Dalvin Cook","NYJ","RB","2.3","3.3","-1","2.3","3.3","-1","1","0","0","0","0","0","0","23","23.0496","0","0.17"
"KhaDarel Hodge","ATL","WR","1.6","3.3","-1.6999999999999997","1.6","3.3","-1.7","1","1","0.81","11","9.42","0","0","0","2.3912","0","0.29"
"DeAndre Carter","LV","WR","0.3","0.9","-0.6000000000000001","0.3","0.9","-0.6","1","0","0","0","0","0","0","3","7.1344","0","0.03"
"Adam Thielen","CAR","WR","22.2","21.3","0.8999999999999986","22.2","21.3","0.9","1","11","9.21","107","85.36","1","1.3632","0","0","0","0"
"James Conner","ARZ","RB","4.6","3","1.5999999999999996","4.6","3","1.6","1","0","0","0","0","0","0","46","27.979","0","0.03"
"Parris Campbell","NYG","WR","3.3","2.4","0.8999999999999999","3.3","2.4","0.9","1","2","1.6","23","15.66","0","0","0","0","0","0"
"Travis Kelce","KC","TE","17.7","16.5","1.1999999999999993","17.7","16.5","1.2","1","10","7.95","67","66.67","1","0.9792","0","0","0","0"
"Marvin Mims Jr.","DEN","WR","0.9","2.2","-1.3000000000000003","0.9","2.2","-1.3","1","1","0.9","4","3.12","0","0.24","0","0","0","0"
"Cordarrelle Patterson","ATL","RB","1.2","1.2","0","1.2","1.2","0","1","1","0.88","7","7.44","0","0","0","0","0","0"
"Joe Mixon","CIN","RB","11.4","27.2","-15.799999999999999","11.4","27.2","-15.8","1","4","3.56","13","20.86","0","0.4128","81","95.0122","0","1.89"
"Jamison Crowder","WAS","WR","3.1","2","1.1","3.1","2","1.1","1","2","1.24","21","13.98","0","0","0","0","0","0"
"Roschon Johnson","CHI","RB","1.9","1.5","0.3999999999999999","1.9","1.5","0.4","1","0","0","0","0","0","0","19","11.7796","0","0.06"
"Josh Downs","IND","WR","12.7","7.4","5.299999999999999","12.7","7.4","5.3","1","6","4.52","97","50.11","0","0.0192","0","0","0","0"
"Jerry Jeudy","DEN","WR","8","12.3","-4.300000000000001","8","12.3","-4.3","1","6","5.31","50","68.94","0","0.4608","0","0","0","0"
"Laviska Shenault Jr.","CAR","WR","2.7","2.9","-0.19999999999999973","2.7","2.9","-0.2","1","0","0","0","0","0","0","27","16.4248","0","0.21"
"Trevon Wesco","TEN","TE","2.6","1.6","1","2.6","1.6","1","1","1","0.8","21","11.61","0","0","0","0","0","0"
"Jauan Jennings","SF","WR","2.4","1.3","1.0999999999999999","2.4","1.3","1.1","1","1","0.48","19","9.35","0","0.0192","0","0","0","0"
"Dalton Kincaid","BUF","TE","2.9","2.8","0.10000000000000009","2.9","2.8","0.1","1","2","1.63","19","18.8","0","0.0096","0","0","0","0"
"Andrei Iosivas","CIN","WR","1.4","2.5","-1.1","1.4","2.5","-1.1","1","1","1.22","9","18.77","0","0","0","0","0","0"
"Jayden Reed","GB","WR","1.2","2.9","-1.7","1.2","2.9","-1.7","1","1","1.33","7","17.93","0","0.0672","0","0","0","0"
"Evan Engram","JAX","TE","4.8","8.3","-3.500000000000001","4.8","8.3","-3.5","1","4","4.44","28","48.28","0","0.2112","0","0","0","0"
"Robert Tonyan","CHI","TE","2","2.5","-0.5","2","2.5","-0.5","1","2","1.67","10","16.8","0","0","0","0","0","0"
"Tank Bigsby","JAX","RB","0.8","2","-1.2","0.8","2","-1.2","1","0","0","0","0","0","0","8","14.2198","0","0.09"
"Rashod Bateman","BLT","WR","1.3","6.9","-5.6000000000000005","1.3","6.9","-5.6","1","1","1.79","8","26.19","0","0.5664","0","0","0","0"
"Tyrion Davis-Price","SF","RB","2.1","2.9","-0.7999999999999998","2.1","2.9","-0.8","1","0","0","0","0","0","0","21","27.44","0","0.02"
"Braxton Berrios","MIA","WR","2.3","2.5","-0.20000000000000018","2.3","2.5","-0.2","1","2","1.7","13","16.08","0","0","0","0","0","0"
"Mark Andrews","BLT","TE","9.5","17.9","-8.399999999999999","9.5","17.9","-8.4","1","6","7.58","65","81.56","0","0.9888","0","0","0","0"
"Darnell Washington","PIT","TE","0","1.5","-1.5","0","1.5","-1.5","1","0","1.36","0","7.8","0","0","0","0","0","0"
"K.J. Osborn","MIN","WR","7.4","12.4","-5","7.4","12.4","-5","1","5","5.77","49","55.78","0","0.6528","0","0","0","0"
"Alexander Mattison","MIN","RB","11.6","8.5","3.0999999999999996","11.6","8.5","3.1","1","2","2.68","20","13.46","1","0.3072","26","35.9856","0","0.07"
"KaVontae Turpin","DAL","WR","9.1","2.1","7","9.1","2.1","7","1","1","0.24","26","6.24","1","0.2304","0","0","0","0"
"A.J. Brown","PHI","WR","15.7","12.4","3.299999999999999","15.7","12.4","3.3","1","6","4.47","127","82.08","0","0.3264","0","0","0","0"
"Miles Boykin","PIT","WR","0","0.5","-0.5","0","0.5","-0.5","1","0","0.49","0","2.87","0","0","0","0","0","0"
"Courtland Sutton","DEN","WR","1.8","2.9","-1.0999999999999999","1.8","2.9","-1.1","1","1","1.22","13","22.57","0","0","0","0","0","0"
"Trayveon Williams","CIN","RB","0.5","0.4","0.09999999999999998","0.5","0.4","0.1","1","0","0","0","0","0","0","5","3.7142","0","0"
"Nate Adkins","DEN","TE","0","1","-1","0","1","-1","1","0","0.95","0","5.29","0","0","0","0","0","0"
"Calvin Austin III","PIT","WR","0","1.2","-1.2","0","1.2","-1.2","1","0","0.66","0","9.07","0","0","0","0","0","0"
"Khalil Shakir","BUF","WR","1.6","1","0.6000000000000001","1.6","1","0.6","1","1","0.76","11","5.96","0","0.0096","0","0","0","0"
"Brandon Aiyuk","SF","WR","7.8","7.9","-0.10000000000000053","7.8","7.9","-0.1","1","4","3.84","58","58.62","0","0.0192","0","0","0","0"
"Jordan Addison","MIN","WR","15.4","11.8","3.5999999999999996","15.4","11.8","3.6","1","6","4.32","64","43.78","1","0.8832","0","0","0","0"
"Keith Smith","ATL","RB","3.3","1.8","1.4999999999999998","3.3","1.8","1.5","1","1","0.62","28","15.28","0","0","0","0","0","0"
"Ben Skowronek","LA","WR","0","1","-1","0","1","-1","1","0","0.48","0","7.36","0","0","0","0","0","0"
"Eric Gray","NYG","RB","3.1","6.7","-3.6","3.1","6.7","-3.6","1","1","0.94","1","4.14","0","0","25","54.3214","0","0.07"
