"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"Chase Edmonds","TB","RB","1.2","1.2","0","1.2","1.2","0","1","0","0","0","0","0","0","12","7.9086","0","0.07"
"Donald Parham Jr.","LAC","TE","1.2","3.7","-2.5","1.2","3.7","-2.5","1","1","1.08","7","16.02","0","0.2592","0","0","0","0"
"Hunter Henry","NE","TE","14.2","11.9","2.299999999999999","14.2","11.9","2.3","1","6","4.89","52","57.83","1","0.6048","0","0","0","0"
"Antoine Green","DET","WR","0.7","1","-0.30000000000000004","0.7","1","-0.3","1","1","0.85","2","6.15","0","0","0","0","0","0"
"Isaiah Likely","BLT","TE","1.3","1.3","0","1.3","1.3","0","1","1","0.82","8","8.68","0","0","0","0","0","0"
"Isiah Pacheco","KC","RB","7.8","9.2","-1.3999999999999995","7.8","9.2","-1.4","1","1","1.76","0","11.03","0","0.0096","73","49.098","0","0.37"
"Chris Moore","TEN","WR","5.4","2.1","3.3000000000000003","5.4","2.1","3.3","1","1","0.36","49","18.86","0","0","0","0","0","0"
"Chuba Hubbard","CAR","RB","7.5","6.5","1","7.5","6.5","1","1","5","4.28","34","34.25","0","0.0096","16","8.9572","0","0"
"Kyle Pitts","ATL","TE","2.5","5.4","-2.9000000000000004","2.5","5.4","-2.9","1","2","2.72","15","38.39","0","0.0288","0","0","0","0"
"Chase Claypool","CHI","WR","11.1","8.4","2.6999999999999993","11.1","8.4","2.7","1","3","3.48","36","44.89","1","0.3552","0","0","0","0"
"Mo Alie-Cox","IND","TE","2","1.1","0.8999999999999999","2","1.1","0.9","1","1","0.91","15","6.15","0","0.0096","0","0","0","0"
"Miles Sanders","CAR","RB","6.2","12.7","-6.499999999999999","6.2","12.7","-6.5","1","3","3.87","4","32.27","0","0.144","43","61.1324","0","0.09"
"Latavius Murray","BUF","RB","10.1","12.5","-2.4000000000000004","10.1","12.5","-2.4","1","2","1.72","9","8.66","0","0.3648","22","17.5424","1","1.14"
"Allen Robinson II","PIT","WR","2.2","2.9","-0.6999999999999997","2.2","2.9","-0.7","1","2","2.03","12","19.22","0","0","0","0","0","0"
"Emari Demercado","ARZ","RB","1.5","2.6","-1.1","1.5","2.6","-1.1","1","2","1.76","7","8.72","0","0.0576","-2","4.2728","0","0.02"
"Nelson Agholor","BLT","WR","14.8","10.4","4.4","14.8","10.4","4.4","1","5","2.98","63","48.99","1","0.672","0","0","0","0"
"Tank Dell","HST","WR","15.8","13","2.8000000000000007","15.8","13","2.8","1","7","6.67","72","78.36","1","0.3072","-9","0","0","0"
"Jake Bobo","SEA","WR","0.8","1.1","-0.30000000000000004","0.8","1.1","-0.3","1","1","0.82","3","6.82","0","0","0","0","0","0"
"Michael Burton","DEN","RB","0.3","0.5","-0.2","0.3","0.5","-0.2","1","0","0","0","0","0","0","3","2.8126","0","0.03"
"Irv Smith Jr.","CIN","TE","2","7","-5","2","7","-5","1","2","2.47","10","29.68","0","0.4608","0","0","0","0"
"Sterling Shepard","NYG","WR","0.9","1.8","-0.9","0.9","1.8","-0.9","1","1","0.7","4","4.38","0","0.1632","0","0","0","0"
"Velus Jones Jr.","CHI","WR","-0.3","0.5","-0.8","-0.3","0.5","-0.8","1","0","0","0","0","0","0","-3","4.8608","0","0"
"DJ Chark Jr.","CAR","WR","2","1.5","0.5","2","1.5","0.5","1","1","0.76","15","10.72","0","0","0","0","0","0"
"Peyton Hendershot","DAL","TE","0","3","-3","0","3","-3","1","0","0","0","0","0","0","0","1","0","0.49"
"Dontayvion Wicks","GB","WR","11","7.8","3.2","11","7.8","3.2","1","2","2.13","40","37.77","1","0.4896","0","0","0","0"
"Josh Oliver","MIN","TE","2.3","3.4","-1.1","2.3","3.4","-1.1","1","2","2.62","13","19.39","0","0.0192","0","0","0","0"
"Allen Lazard","NYJ","WR","3.3","5.9","-2.6000000000000005","3.3","5.9","-2.6","1","2","2.14","23","48.15","0","0","0","0","0","0"
"Jaleel McLaughlin","DEN","RB","6.5","1.9","4.6","6.5","1.9","4.6","1","0","0","0","0","0","0","5","1.8816","1","0.29"
"Jahan Dotson","WAS","WR","3.7","5.3","-1.5999999999999996","3.7","5.3","-1.6","1","3","2.81","22","30.08","0","0.1536","0","0","0","0"
"Robert Woods","HST","WR","10.4","14.5","-4.1","10.4","14.5","-4.1","1","6","5.66","74","73.94","0","0.7104","0","0","0","0"
"Davante Adams","LV","WR","17.4","10.9","6.499999999999998","17.4","10.9","6.5","1","6","5.17","84","71.15","1","0.192","0","0","0","0"
"Breece Hall","NYJ","RB","0.9","4.1","-3.1999999999999997","0.9","4.1","-3.2","1","0","1.77","0","13.37","0","0","9","18.571","0","0"
"Mike Gesicki","NE","TE","5.7","7.4","-1.7000000000000002","5.7","7.4","-1.7","1","5","4.05","32","54.16","0","0","0","0","0","0"
"Drake London","ATL","WR","15.7","13.8","1.8999999999999986","15.7","13.8","1.9","1","6","5.5","67","62.97","1","0.7968","0","0","0","0"
"Darren Waller","NYG","TE","10.6","10.4","0.1999999999999993","10.6","10.4","0.2","1","6","4.93","76","61.14","0","0.2976","0","0","0","0"
"Zack Moss","IND","RB","18.7","13.8","4.899999999999999","18.7","13.8","4.9","1","4","3.46","19","23.85","0","0.1152","88","81.2812","1","0.14"
"Boston Scott","PHI","RB","4","2.2","1.7999999999999998","4","2.2","1.8","1","0","0","0","0","0","0","40","20.7466","0","0.02"
"Taysom Hill","NO","TE","7.9","8","-0.09999999999999964","7.9","8","-0.1","1","1","0.94","-1","3.51","0","0","75","36.2306","0","0.6"
"George Kittle","SF","TE","4.5","3.8","0.7000000000000002","4.5","3.8","0.7","1","3","2.36","30","25.86","0","0","0","0","0","0"
"Dalvin Cook","NYJ","RB","1.7","2.7","-1.0000000000000002","1.7","2.7","-1","1","1","0.99","5","4.62","0","0","7","17.0324","0","0"
"DeeJay Dallas","SEA","RB","0.3","0.5","-0.2","0.3","0.5","-0.2","1","0","0","0","0","0","0","3","4.6648","0","0"
"DeAndre Carter","LV","WR","0","1.4","-1.4","0","1.4","-1.4","1","0","0.47","0","7.44","0","0.0768","0","0","0","0"
"Adam Thielen","CAR","WR","14.9","13.1","1.8000000000000007","14.9","13.1","1.8","1","7","6.67","54","71.47","1","0.4416","0","0","0","0"
"James Conner","ARZ","RB","16.6","14.8","1.8000000000000007","16.6","14.8","1.8","1","0","0","0","0","0","0","106","96.0792","1","0.86"
"Parris Campbell","NYG","WR","4.1","7.7","-3.6000000000000005","4.1","7.7","-3.6","1","4","4.4","21","35.88","0","0.3168","0","0","0","0"
"Travis Kelce","KC","TE","10.6","13.4","-2.8000000000000007","10.6","13.4","-2.8","1","4","5.2","26","38.63","1","1.1616","0","0","0","0"
"Marvin Mims Jr.","DEN","WR","19.3","5.6","13.700000000000001","19.3","5.6","13.7","1","2","0.64","113","34.75","1","0.1056","10","7.8204","0","0.07"
"Harrison Bryant","CLV","TE","0","2.2","-2.2","0","2.2","-2.2","1","0","1.58","0","13.88","0","0","0","0","0","0"
"Pierre Strong Jr.","CLV","RB","6.1","6.7","-0.6000000000000005","6.1","6.7","-0.6","1","0","0.5","0","3.42","0","0","1","2","1","0.98"
"Joe Mixon","CIN","RB","11.5","15.3","-3.8000000000000007","11.5","15.3","-3.8","1","4","4.55","36","28.04","0","0.192","59","50.0976","0","0.68"
"Pat Freiermuth","PIT","TE","0.7","1","-0.30000000000000004","0.7","1","-0.3","1","1","0.97","2","5.01","0","0","0","0","0","0"
"Mike Evans","TB","WR","26.1","10.7","15.400000000000002","26.1","10.7","15.4","1","6","4.84","171","70.96","1","0.192","0","0","0","0"
"Lil'Jordan Humphrey","DEN","WR","0.9","3.6","-2.7","0.9","3.6","-2.7","1","1","1.27","4","16.32","0","0.2208","0","0","0","0"
"Tony Jones Jr.","NO","RB","15.4","15","0.40000000000000036","15.4","15","0.4","1","0","0.74","0","3.7","0","0.3744","34","41.3168","2","1.31"
"Roschon Johnson","CHI","RB","5.2","3.7","1.5","5.2","3.7","1.5","1","2","1.83","10","9.71","0","0","32","18.326","0","0"
"Josh Downs","IND","WR","5.7","6","-0.2999999999999998","5.7","6","-0.3","1","4","3.61","37","32.38","0","0.1536","0","0","0","0"
"Jerry Jeudy","DEN","WR","4","6.1","-2.0999999999999996","4","6.1","-2.1","1","3","3.62","25","42.24","0","0.0192","0","0","0","0"
"Laviska Shenault Jr.","CAR","WR","0.7","0.5","0.19999999999999996","0.7","0.5","0.2","1","0","0","0","0","0","0","7","4.8902","0","0"
"Trevon Wesco","TEN","TE","0","1.3","-1.3","0","1.3","-1.3","1","0","0.84","0","8.6","0","0","0","0","0","0"
"Gerald Everett","LAC","TE","6.2","4.9","1.2999999999999998","6.2","4.9","1.3","1","3","2.27","47","25.11","0","0.2112","0","0","0","0"
"D'Ernest Johnson","JAX","RB","2.2","1.4","0.8000000000000003","2.2","1.4","0.8","1","1","0.72","9","5.85","0","0","8","4.851","0","0"
"Jauan Jennings","SF","WR","6.1","4.9","1.1999999999999993","6.1","4.9","1.2","1","2","1.64","51","39.01","0","0.0288","0","0","0","0"
"Dalton Kincaid","BUF","TE","6.8","10.3","-3.500000000000001","6.8","10.3","-3.5","1","5","4.3","43","42.66","0","0.6528","0","0","0","0"
"Jayden Reed","GB","WR","17.7","10","7.699999999999999","17.7","10","7.7","1","4","4.56","37","39.05","2","0.6432","0","0","0","0"
"Juwan Johnson","NO","TE","2.3","3.7","-1.4000000000000004","2.3","3.7","-1.4","1","2","2.12","13","15.93","0","0.1728","0","0","0","0"
"Evan Engram","JAX","TE","8.7","9.4","-0.7000000000000011","8.7","9.4","-0.7","1","6","6.29","57","54.81","0","0.1344","0","0","0","0"
"David Bell","CLV","WR","4.2","3.2","1","4.2","3.2","1","1","3","2.43","27","19.81","0","0","0","0","0","0"
"Tyler Lockett","SEA","WR","21.9","18.8","3.099999999999998","21.9","18.8","3.1","1","8","6.26","59","65.7","2","1.5168","0","0","0","0"
"Robert Tonyan","CHI","TE","0","2.4","-2.4","0","2.4","-2.4","1","0","1.3","0","17.61","0","0","0","0","0","0"
"Rashod Bateman","BLT","WR","3.3","3.9","-0.6000000000000001","3.3","3.9","-0.6","1","3","2.35","18","26.57","0","0.0096","0","0","0","0"
"River Cracraft","MIA","WR","4.4","2.8","1.6000000000000005","4.4","2.8","1.6","1","2","1.49","34","19.88","0","0.0192","0","0","0","0"
"Braxton Berrios","MIA","WR","3.8","6.8","-3","3.8","6.8","-3","1","2","2.64","28","24.71","0","0.5088","0","0","0","0"
"Mark Andrews","BLT","TE","13","11.2","1.8000000000000007","13","11.2","1.8","1","5","5.69","45","56.8","1","0.4512","0","0","0","0"
"Treylon Burks","TEN","WR","9.1","8.5","0.5999999999999996","9.1","8.5","0.6","1","3","2.35","76","39.96","0","0.5568","0","0","0","0"
"Will Dissly","SEA","TE","5","3.8","1.2000000000000002","5","3.8","1.2","1","3","2.42","35","19.43","0","0.1152","0","0","0","0"
"K.J. Osborn","MIN","WR","10.9","9.9","1","10.9","9.9","1","1","3","4.01","34","51.84","1","0.4512","0","0","0","0"
"Emanuel Wilson","GB","RB","0.5","1.5","-1","0.5","1.5","-1","1","0","0","0","0","0","0","5","12.9262","0","0.04"
"Alexander Mattison","MIN","RB","5.3","9.1","-3.8","5.3","9.1","-3.8","1","3","4.35","11","30.07","0","0","27","36.9264","0","0.03"
"KaVontae Turpin","DAL","WR","2","1.7","0.30000000000000004","2","1.7","0.3","1","1","0.85","9","8.19","0","0","6","4.6354","0","0"
"Miles Boykin","PIT","WR","1","1.1","-0.10000000000000009","1","1.1","-0.1","1","1","0.78","5","7.44","0","0","0","0","0","0"
"A.J. Brown","PHI","WR","4.9","9.6","-4.699999999999999","4.9","9.6","-4.7","1","4","4.04","29","40.78","0","0.576","0","0","0","0"
"Courtland Sutton","DEN","WR","9.1","9.5","-0.40000000000000036","9.1","9.5","-0.4","1","5","4.56","66","65.66","0","0.1152","0","0","0","0"
"Trayveon Williams","CIN","RB","1.4","2.9","-1.5","1.4","2.9","-1.5","1","2","1.92","4","8.23","0","0.192","0","0","0","0"
"Calvin Austin III","PIT","WR","1.3","5.7","-4.4","1.3","5.7","-4.4","1","1","2.18","10","39.49","0","0.0384","-2","4.4002","0","0"
"Khalil Shakir","BUF","WR","7.6","2.6","5","7.6","2.6","5","1","1","0.68","11","5.76","1","0.2784","0","0","0","0"
"Brandon Aiyuk","SF","WR","5.8","8.1","-2.3","5.8","8.1","-2.3","1","3","3.26","43","43.92","0","0.3456","0","0","0","0"
"Derius Davis","LAC","WR","1","0.4","0.6","1","0.4","0.6","1","0","0","0","0","0","0","10","3.6162","0","0"
"Jordan Addison","MIN","WR","14.7","7.5","7.199999999999999","14.7","7.5","7.2","1","3","2.68","72","49.96","1","0.2016","0","0","0","0"
"Ben Skowronek","LA","WR","2.6","1.7","0.9000000000000001","2.6","1.7","0.9","1","1","0.87","10","7.84","0","0","11","4.606","0","0"
