Player,Tm,Age,Pos,G_x,GS,Tgt,Rec,Ctch%,Yds_x,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional,AllPro,ProBowl,Receiving_Points,Year,Career_Passing_Points,Career_Rushing_Points,Career_Receiving_Points,Pick,Kmeans,PF,Yds_y,Ply,Y/P,TO,FL,1stD,Cmp,Att_Pass,Yds_Pass,TD_Pass,Int,NY/A,1stD_Pass,Att_Rush,Yds_Rush,TD_Rush,YdsPer_Rush,1stD_Rush,Pen,Yds_Pen,1stPy,Sc%,TO%,EXP,Future_Receiving_Points
A.J. Green,CIN,32.0,WR,16.0,14.0,104.0,47.0,45.2,523.0,11.1,2.0,34.0,40.4,33.0,5.0,2.9,32.7,0.0,GreeA.00,0.0,0.0,87.80000000000001,2020,,-2.9999999999999996,198.5,4.0,0,311,5116,1040,4.9,24,13,318,372,581,3448,19,11,5.5,201,411,1668,13,4.1,92,83,675,25,33.0,12.8,-5.13,129.8
A.J. Green,ARI,33.0,WR,16.0,9.0,92.0,54.0,58.7,848.0,15.7,3.0,37.0,53.3,42.0,9.2,3.4,53.0,0.0,GreeA.00,0.0,0.0,129.8,2021,,-2.9999999999999996,184.6625,4.0,0,449,6352,1126,5.6,15,4,367,415,591,4276,27,11,6.8,214,496,2076,23,4.2,127,114,990,26,44.7,7.8,119.94,47.6
AJ Dillon,GNB,23.0,RB,17.0,2.0,37.0,34.0,91.9,313.0,9.2,2.0,15.0,62.2,50.0,8.5,2.0,18.4,2.0,DillAJ00,0.0,0.0,60.3,2021,,36.2,,62.0,14,450,6215,1072,5.8,13,6,375,402,593,4315,39,7,6.9,235,446,1900,13,4.3,109,69,678,31,44.5,6.4,180.42,34.6
AJ Dillon,GNB,24.0,RB,17.0,3.0,43.0,28.0,65.1,206.0,7.4,0.0,9.0,39.5,17.0,4.8,1.6,12.1,1.0,DillAJ00,0.0,0.0,34.6,2022,,71.25,60.3,62.0,14,370,5745,1051,5.5,22,10,334,364,563,3632,27,12,6.1,186,456,2113,12,4.6,116,89,747,32,36.2,11.3,68.9,33.3
Aaron Jones,GNB,24.0,RB,12.0,8.0,35.0,26.0,74.3,206.0,7.9,1.0,12.0,51.4,24.0,5.9,2.2,17.2,1.0,JoneAa00,0.0,0.0,39.6,2018,,68.80000000000001,,182.0,3,376,5905,1026,5.8,15,11,332,392,640,4238,25,4,6.1,208,333,1667,14,5.0,98,108,937,26,38.8,6.7,108.88,89.9
Aaron Jones,GNB,25.0,RB,16.0,16.0,68.0,49.0,72.1,474.0,9.7,3.0,18.0,47.1,67.0,7.0,3.1,29.6,3.0,JoneAa00,0.0,0.0,89.9,2019,,93.80000000000001,39.6,182.0,3,376,5528,1020,5.4,13,9,320,356,573,3733,26,4,6.1,190,411,1795,18,4.4,90,100,774,40,37.3,6.8,113.4,71.0
Aaron Jones,GNB,26.0,RB,14.0,14.0,63.0,47.0,74.6,355.0,7.6,2.0,15.0,49.2,30.0,5.6,3.4,25.4,2.0,JoneAa00,0.0,1.0,71.0,2020,,128.66666666666666,64.75,182.0,3,509,6224,990,6.3,11,6,358,372,526,4106,48,5,7.5,216,443,2118,16,4.8,114,84,684,28,49.7,5.6,290.75,101.1
Aaron Jones,GNB,27.0,RB,15.0,15.0,65.0,52.0,80.0,391.0,7.5,6.0,22.0,50.8,26.0,6.0,3.5,26.1,2.0,JoneAa00,0.0,0.0,101.1,2021,,136.6,66.83333333333333,182.0,3,450,6215,1072,5.8,13,6,375,402,593,4315,39,7,6.9,235,446,1900,13,4.3,109,69,678,31,44.5,6.4,180.42,99.0
Aaron Jones,GNB,28.0,RB,17.0,17.0,72.0,59.0,81.9,395.0,6.7,5.0,19.0,44.4,30.0,5.5,3.5,23.2,5.0,JoneAa00,0.0,0.0,99.0,2022,,129.26,75.4,182.0,3,370,5745,1051,5.5,22,10,334,364,563,3632,27,12,6.1,186,456,2113,12,4.6,116,89,747,32,36.2,11.3,68.9,44.3
Adam Trautman,NOR,24.0,TE,13.0,10.0,43.0,27.0,62.8,263.0,9.7,2.0,13.0,46.5,32.0,6.1,2.1,20.2,1.0,TrauAd00,0.0,0.0,51.8,2021,,,,105.0,6,364,5177,1051,4.9,18,5,307,293,504,3186,29,13,5.9,165,510,1991,12,3.9,113,98,811,29,33.7,8.7,-11.97,35.7
Adam Trautman,NOR,25.0,TE,15.0,12.0,22.0,18.0,81.8,207.0,11.5,1.0,9.0,59.1,22.0,9.4,1.2,13.8,0.0,TrauAd00,0.0,0.0,35.7,2022,,,51.8,105.0,6,330,5674,1015,5.6,25,11,305,338,512,3692,24,14,6.7,181,465,1982,12,4.3,103,99,841,21,31.7,12.9,17.3,49.400000000000006
Adrian Peterson,MIN,27.0,RB,16.0,16.0,51.0,40.0,78.4,217.0,5.4,1.0,11.0,45.1,20.0,4.3,2.5,13.6,4.0,PeteAd01,1.0,1.0,47.7,2012,,,,199.0,3,379,5385,1001,5.4,23,11,306,300,483,2751,18,12,5.3,163,486,2634,16,5.4,113,90,830,30,37.9,12.6,-59.9,37.6
Adrian Peterson,MIN,27.0,RB,16.0,16.0,51.0,40.0,78.4,217.0,5.4,1.0,11.0,45.1,20.0,4.3,2.5,13.6,4.0,PeteAd01,1.0,1.0,47.7,2012,,,,199.0,3,379,5385,1001,5.4,23,11,306,300,483,2751,18,12,5.3,163,486,2634,16,5.4,113,90,830,30,37.9,12.6,-59.9,37.6
Adrian Peterson,MIN,27.0,RB,16.0,16.0,51.0,40.0,78.4,217.0,5.4,1.0,11.0,45.1,20.0,4.3,2.5,13.6,4.0,PeteAd01,1.0,1.0,47.7,2012,,,,7.0,4,379,5385,1001,5.4,23,11,306,300,483,2751,18,12,5.3,163,486,2634,16,5.4,113,90,830,30,37.9,12.6,-59.9,37.6
Adrian Peterson,MIN,27.0,RB,16.0,16.0,51.0,40.0,78.4,217.0,5.4,1.0,11.0,45.1,20.0,4.3,2.5,13.6,4.0,PeteAd01,1.0,1.0,47.7,2012,,,,7.0,4,379,5385,1001,5.4,23,11,306,300,483,2751,18,12,5.3,163,486,2634,16,5.4,113,90,830,30,37.9,12.6,-59.9,37.6
Adrian Peterson,WAS,33.0,RB,16.0,16.0,26.0,20.0,76.9,208.0,10.4,1.0,9.0,50.0,52.0,8.0,1.3,13.0,3.0,PeteAd01,0.0,0.0,36.8,2018,,120.40000000000002,40.833333333333336,199.0,3,281,4795,967,5.0,19,4,280,311,509,3021,16,15,5.5,156,414,1774,12,4.3,96,115,1008,28,31.8,11.2,-34.07,22.700000000000003
Adrian Peterson,WAS,33.0,RB,16.0,16.0,26.0,20.0,76.9,208.0,10.4,1.0,9.0,50.0,52.0,8.0,1.3,13.0,3.0,PeteAd01,0.0,0.0,36.8,2018,,120.40000000000002,40.833333333333336,199.0,3,281,4795,967,5.0,19,4,280,311,509,3021,16,15,5.5,156,414,1774,12,4.3,96,115,1008,28,31.8,11.2,-34.07,22.700000000000003
Adrian Peterson,WAS,33.0,RB,16.0,16.0,26.0,20.0,76.9,208.0,10.4,1.0,9.0,50.0,52.0,8.0,1.3,13.0,3.0,PeteAd01,0.0,0.0,36.8,2018,,120.40000000000002,40.833333333333336,7.0,4,281,4795,967,5.0,19,4,280,311,509,3021,16,15,5.5,156,414,1774,12,4.3,96,115,1008,28,31.8,11.2,-34.07,22.700000000000003
Adrian Peterson,WAS,33.0,RB,16.0,16.0,26.0,20.0,76.9,208.0,10.4,1.0,9.0,50.0,52.0,8.0,1.3,13.0,3.0,PeteAd01,0.0,0.0,36.8,2018,,120.40000000000002,40.833333333333336,7.0,4,281,4795,967,5.0,19,4,280,311,509,3021,16,15,5.5,156,414,1774,12,4.3,96,115,1008,28,31.8,11.2,-34.07,22.700000000000003
Albert Wilson,KAN,23.0,WR,14.0,12.0,57.0,35.0,61.4,451.0,12.9,2.0,19.0,45.6,44.0,7.9,2.5,32.2,0.0,WilsAl02,0.0,0.0,74.6,2015,,,,,3,405,5299,955,5.5,15,8,303,310,473,3255,20,7,6.3,155,436,2044,19,4.7,116,104,878,32,37.9,7.1,41.53,55.400000000000006
Albert Wilson,KAN,24.0,WR,16.0,5.0,51.0,31.0,60.8,279.0,9.0,2.0,11.0,37.3,42.0,5.5,1.9,17.4,0.0,WilsAl02,0.0,0.0,55.400000000000006,2016,,2.6,74.6,,3,389,5488,990,5.5,17,9,305,365,546,3740,19,8,6.5,197,412,1748,15,4.2,86,109,848,22,37.1,9.0,-23.04,94.4
Albert Wilson,KAN,25.0,WR,13.0,7.0,62.0,42.0,67.7,554.0,13.2,3.0,32.0,59.7,63.0,8.9,3.2,42.6,0.0,WilsAl02,0.0,0.0,94.4,2017,,6.8,65.0,,3,415,6007,985,6.1,11,3,322,363,543,4104,26,8,7.1,198,405,1903,12,4.7,95,118,1044,29,44.9,6.3,-22.58,76.1
Albert Wilson,MIA,26.0,WR,7.0,3.0,35.0,26.0,74.3,391.0,15.0,4.0,11.0,45.7,75.0,11.2,3.7,55.9,0.0,WilsAl02,0.0,0.0,76.1,2018,,4.733333333333333,74.8,,3,319,4638,878,5.3,23,10,252,292,455,2900,26,13,5.7,153,371,1738,7,4.7,75,108,978,24,28.3,12.5,-40.39,62.6
Aldrick Robinson,ATL,28.0,WR,16.0,1.0,32.0,20.0,62.5,323.0,16.2,2.0,14.0,59.4,59.0,10.1,1.3,20.2,0.0,RobiAl00,0.0,0.0,54.3,2016,,0.49999999999999994,57.5,178.0,3,540,6653,995,6.7,11,4,379,374,537,4725,38,7,8.2,239,421,1928,20,4.6,108,104,848,32,52.6,6.3,212.07,47.5
Alec Pierce,IND,22.0,WR,16.0,12.0,78.0,41.0,52.6,593.0,14.5,2.0,28.0,46.2,47.0,7.6,2.6,37.1,1.0,PierAl00,0.0,0.0,91.8,2022,,,,53.0,4,289,5298,1103,4.8,34,14,310,398,604,3432,17,20,5.2,193,439,1866,8,4.3,91,89,794,26,29.2,16.9,-110.46,79.4
Allen Hurns,JAX,23.0,WR,16.0,8.0,97.0,51.0,52.6,677.0,13.3,6.0,26.0,38.1,63.0,7.0,3.2,42.3,0.0,HurnAl01,0.0,0.0,129.2,2014,,,,,0,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-120.53,195.1
Allen Hurns,JAX,24.0,WR,15.0,15.0,105.0,64.0,61.0,1031.0,16.1,10.0,49.0,53.3,80.0,9.8,4.3,68.7,2.0,HurnAl01,0.0,0.0,195.1,2015,,,129.2,,0,376,5581,1012,5.5,28,10,313,355,607,4108,35,18,6.2,215,354,1473,5,4.2,69,105,880,29,34.2,14.0,-28.13,83.2
Allen Hurns,JAX,25.0,WR,11.0,11.0,76.0,35.0,46.1,477.0,13.6,3.0,23.0,39.5,42.0,6.3,3.2,43.4,1.0,HurnAl01,0.0,0.0,83.2,2016,,,162.14999999999998,,0,318,5359,1052,5.1,29,13,321,369,626,3728,24,16,5.6,207,392,1631,8,4.2,75,129,1187,39,31.4,13.6,-67.5,79.9
Allen Hurns,JAX,26.0,WR,10.0,8.0,56.0,39.0,69.6,484.0,12.4,2.0,28.0,60.7,50.0,8.6,3.9,48.4,0.0,HurnAl01,0.0,0.0,79.9,2017,,,135.83333333333331,,0,417,5855,1078,5.4,23,10,332,316,527,3593,21,13,6.5,193,527,2262,18,4.3,101,112,936,38,34.7,11.1,-36.01,51.5
Allen Hurns,DAL,27.0,WR,16.0,7.0,35.0,20.0,57.1,295.0,14.8,2.0,11.0,54.3,49.0,8.4,1.3,18.4,1.0,HurnAl01,0.0,0.0,51.5,2018,,,121.85,,0,339,5501,1022,5.4,17,9,322,356,527,3538,22,8,6.1,184,439,1963,13,4.5,113,104,885,25,37.9,10.1,83.04,69.6
Allen Lazard,GNB,24.0,WR,16.0,3.0,52.0,35.0,67.3,477.0,13.6,3.0,24.0,59.6,43.0,9.2,2.2,29.8,0.0,LazaAl00,0.0,0.0,83.2,2019,,,,,12,376,5528,1020,5.4,13,9,320,356,573,3733,26,4,6.1,190,411,1795,18,4.4,90,100,774,40,37.3,6.8,113.4,79.6
Allen Lazard,GNB,25.0,WR,10.0,9.0,46.0,33.0,71.7,451.0,13.7,3.0,23.0,69.6,72.0,9.8,3.3,45.1,0.0,LazaAl00,0.0,0.0,79.6,2020,,2.1,83.2,,12,509,6224,990,6.3,11,6,358,372,526,4106,48,5,7.5,216,443,2118,16,4.8,114,84,684,28,49.7,5.6,290.75,119.3
Allen Lazard,GNB,26.0,WR,15.0,13.0,60.0,40.0,66.7,513.0,12.8,8.0,28.0,60.0,42.0,8.6,2.7,34.2,0.0,LazaAl00,0.0,0.0,119.3,2021,,1.9000000000000001,81.4,,12,450,6215,1072,5.8,13,6,375,402,593,4315,39,7,6.9,235,446,1900,13,4.3,109,69,678,31,44.5,6.4,180.42,144.8
Allen Lazard,GNB,27.0,WR,15.0,15.0,100.0,60.0,60.0,788.0,13.1,6.0,45.0,55.0,47.0,7.9,4.0,52.5,0.0,LazaAl00,0.0,0.0,144.8,2022,,2.3333333333333335,94.03333333333335,,12,370,5745,1051,5.5,22,10,334,364,563,3632,27,12,6.1,186,456,2113,12,4.6,116,89,747,32,36.2,11.3,68.9,48.6
Allen Robinson,JAX,21.0,WR,10.0,8.0,81.0,48.0,59.3,548.0,11.4,2.0,26.0,49.4,54.0,6.8,4.8,54.8,0.0,RobiAl02,0.0,0.0,90.8,2014,,,,61.0,4,249,4634,988,4.7,26,8,271,325,557,3001,15,18,4.8,154,360,1633,9,4.5,86,73,573,31,22.6,12.8,-120.53,264.0
Allen Robinson,JAX,22.0,WR,16.0,16.0,151.0,80.0,53.0,1400.0,17.5,14.0,61.0,49.7,90.0,9.3,5.0,87.5,0.0,RobiAl02,0.0,1.0,264.0,2015,,,90.8,61.0,4,376,5581,1012,5.5,28,10,313,355,607,4108,35,18,6.2,215,354,1473,5,4.2,69,105,880,29,34.2,14.0,-28.13,160.8
Allen Robinson,CHI,25.0,WR,13.0,12.0,94.0,55.0,58.5,754.0,13.7,4.0,36.0,52.1,43.0,8.0,4.2,58.0,1.0,RobiAl02,0.0,0.0,126.9,2018,,,171.86666666666667,61.0,4,421,5502,1013,5.4,24,10,331,344,512,3564,28,14,6.5,177,468,1938,16,4.1,108,97,796,46,36.8,13.2,96.31,205.7
Allen Robinson,CHI,26.0,WR,16.0,15.0,154.0,98.0,63.6,1147.0,11.7,7.0,63.0,57.1,49.0,7.4,6.1,71.7,0.0,RobiAl02,0.0,0.0,205.7,2019,,-1.1,160.625,61.0,4,280,4749,1020,4.7,19,7,297,371,580,3291,20,12,5.3,178,395,1458,8,3.7,85,103,838,34,29.1,10.3,-41.05,212.0
Allen Robinson,CHI,27.0,WR,16.0,16.0,151.0,102.0,67.5,1250.0,12.3,6.0,68.0,58.3,42.0,8.3,6.4,78.1,0.0,RobiAl02,0.0,0.0,212.0,2020,,-0.45000000000000007,169.64000000000001,61.0,4,372,5302,1043,5.1,22,6,335,402,614,3655,26,16,5.6,218,393,1647,12,4.2,93,88,777,24,38.9,12.0,34.92,66.0
Allen Robinson,CHI,28.0,WR,12.0,11.0,66.0,38.0,57.6,410.0,10.8,1.0,22.0,47.0,39.0,6.2,3.2,34.2,0.0,RobiAl02,0.0,0.0,66.0,2021,,-0.3333333333333334,176.70000000000002,61.0,4,311,5225,1075,4.9,29,9,333,332,542,3207,16,20,5.3,180,475,2018,14,4.2,119,106,919,34,31.5,15.2,-40.89,68.4
Allen Robinson,LAR,29.0,WR,10.0,10.0,52.0,33.0,63.5,339.0,10.3,3.0,23.0,53.8,29.0,6.5,3.3,33.9,0.0,RobiAl02,0.0,0.0,68.4,2022,,-0.3333333333333334,160.8857142857143,61.0,4,307,4769,1001,4.8,23,8,293,347,531,3108,16,15,5.3,181,411,1661,15,4.0,89,76,655,23,33.5,13.1,-7.51,45.0
Alshon Jeffery,CHI,22.0,WR,10.0,6.0,48.0,24.0,50.0,367.0,15.3,3.0,17.0,47.9,55.0,7.6,2.4,36.7,0.0,JeffAl00,0.0,0.0,66.7,2012,,,,45.0,13,375,4969,999,5.0,24,8,292,287,485,2999,21,16,5.7,163,470,1970,11,4.2,99,102,811,30,30.3,11.8,-115.17,228.6
Alshon Jeffery,CHI,23.0,WR,16.0,14.0,148.0,89.0,60.1,1421.0,16.0,7.0,62.0,52.0,80.0,9.6,5.6,88.8,3.0,JeffAl00,0.0,1.0,228.6,2013,,,66.7,45.0,13,445,6109,1013,6.0,23,10,344,373,579,4281,32,13,7.0,215,404,1828,13,4.5,102,85,708,27,39.0,12.1,75.28,215.8
Alshon Jeffery,CHI,24.0,WR,16.0,16.0,145.0,85.0,58.6,1133.0,13.3,10.0,60.0,51.0,74.0,7.8,5.3,70.8,1.0,JeffAl00,0.0,0.0,215.8,2014,,4.5,147.65,45.0,13,319,5233,1005,5.2,29,10,322,396,609,3792,30,19,5.8,194,355,1441,8,4.1,91,113,997,37,27.8,16.1,-11.8,131.7
Alshon Jeffery,CHI,25.0,WR,9.0,8.0,94.0,54.0,57.4,807.0,14.9,4.0,43.0,51.1,50.0,8.6,6.0,89.7,1.0,JeffAl00,0.0,0.0,131.7,2015,,2.9000000000000004,170.36666666666667,45.0,13,335,5514,1025,5.4,21,9,312,334,523,3660,21,12,6.6,177,468,1854,13,4.0,108,99,909,27,37.4,11.2,8.41,120.1
Alshon Jeffery,CHI,26.0,WR,12.0,12.0,94.0,52.0,55.3,821.0,15.8,2.0,42.0,53.2,54.0,8.7,4.3,68.4,0.0,JeffAl00,0.0,0.0,120.1,2016,,2.9000000000000004,160.7,45.0,13,279,5704,967,5.9,31,12,324,347,559,3969,19,19,6.8,212,380,1735,10,4.6,93,110,967,19,27.3,17.4,-70.06,161.4
Alshon Jeffery,PHI,27.0,WR,16.0,16.0,120.0,57.0,47.5,789.0,13.8,9.0,44.0,43.3,53.0,6.6,3.6,49.3,0.0,JeffAl00,0.0,0.0,161.4,2017,,2.9000000000000004,152.57999999999998,45.0,13,457,5852,1073,5.5,20,11,338,341,564,3737,38,9,6.2,193,473,2115,9,4.5,108,116,962,37,40.3,9.4,21.06,152.8
Alshon Jeffery,PHI,28.0,WR,13.0,13.0,92.0,65.0,70.7,843.0,13.0,6.0,48.0,60.9,52.0,9.2,5.0,64.8,1.0,JeffAl00,0.0,0.0,152.8,2018,,2.9000000000000004,154.04999999999998,45.0,13,367,5845,1037,5.6,23,12,346,422,599,4275,29,11,6.7,221,398,1570,12,3.9,94,100,852,31,38.1,12.5,91.97,94.5
Alvin Kamara,NOR,22.0,RB,16.0,3.0,100.0,81.0,81.0,826.0,10.2,5.0,38.0,56.0,40.0,8.3,5.1,51.6,1.0,KamaAl00,0.0,1.0,153.10000000000002,2017,,,,67.0,15,448,6259,1000,6.3,18,10,332,386,536,4189,23,8,7.5,201,444,2070,23,4.7,111,105,967,20,44.6,9.1,7.38,135.4
Alvin Kamara,NOR,23.0,RB,15.0,13.0,105.0,81.0,77.1,709.0,8.8,4.0,31.0,52.4,42.0,6.8,5.4,47.3,1.0,KamaAl00,0.0,1.0,135.4,2018,,118.8,153.10000000000002,67.0,15,504,6067,1010,6.0,16,9,377,381,519,4042,33,7,7.5,210,471,2025,26,4.3,134,94,939,33,51.8,9.5,237.73,99.8
Alvin Kamara,NOR,24.0,RB,14.0,9.0,97.0,81.0,83.5,533.0,6.6,1.0,28.0,44.3,41.0,5.5,5.8,38.1,4.0,KamaAl00,0.0,1.0,99.8,2019,,144.55,144.25,67.0,15,458,5982,1011,5.9,8,2,347,418,581,4244,36,6,7.0,230,405,1738,12,4.3,97,120,1036,20,46.2,4.0,163.04,147.10000000000002
Alvin Kamara,NOR,25.0,RB,15.0,10.0,107.0,83.0,77.6,756.0,9.1,5.0,35.0,44.9,52.0,7.1,5.5,50.4,1.0,KamaAl00,0.0,1.0,147.10000000000002,2020,0.52,130.26666666666668,129.43333333333334,67.0,15,482,6023,1045,5.8,17,9,367,370,522,3758,28,8,6.8,199,494,2265,30,4.6,147,98,1005,21,45.5,9.0,176.94,97.4
Alvin Kamara,NOR,26.0,RB,13.0,10.0,67.0,47.0,70.1,439.0,9.3,5.0,20.0,43.3,31.0,6.6,3.6,33.8,0.0,KamaAl00,0.0,1.0,97.4,2021,0.52,144.5,133.85000000000002,67.0,15,364,5177,1051,4.9,18,5,307,293,504,3186,29,13,5.9,165,510,1991,12,3.9,113,98,811,29,33.7,8.7,-11.97,89.5
Alvin Kamara,NOR,27.0,RB,15.0,13.0,77.0,57.0,74.0,490.0,8.6,2.0,17.0,46.8,54.0,6.4,3.8,32.7,4.0,KamaAl00,0.0,0.0,89.5,2022,0.52,138.35999999999999,126.56000000000002,67.0,15,330,5674,1015,5.6,25,11,305,338,512,3692,24,14,6.7,181,465,1982,12,4.3,103,99,841,21,31.7,12.9,17.3,90.1
Amari Cooper,OAK,21.0,WR,16.0,15.0,130.0,72.0,55.4,1070.0,14.9,6.0,47.0,47.7,68.0,8.2,4.5,66.9,1.0,CoopAm00,0.0,1.0,179.0,2015,,,,4.0,7,359,5336,1008,5.3,24,10,300,373,605,3879,34,14,6.1,193,370,1457,7,3.9,74,139,1102,33,31.8,10.3,4.72,186.8
Amari Cooper,OAK,22.0,WR,16.0,14.0,132.0,83.0,62.9,1153.0,13.9,5.0,49.0,46.2,64.0,8.7,5.2,72.1,2.0,CoopAm00,0.0,1.0,186.8,2016,,-2.3,179.0,4.0,7,416,5973,1048,5.7,14,7,333,379,596,4051,29,7,6.6,198,434,1922,17,4.4,98,147,1247,37,38.7,7.2,-24.48,134.0
Amari Cooper,DAL,25.0,WR,16.0,16.0,119.0,79.0,66.4,1189.0,15.1,8.0,54.0,63.0,53.0,10.0,4.9,74.3,0.0,CoopAm00,0.0,1.0,206.4,2019,,-2.475,169.95,4.0,7,434,6904,1069,6.5,18,7,379,388,597,4751,30,11,7.7,229,449,2153,18,4.8,120,109,1008,30,44.6,10.3,210.77,187.4
Amari Cooper,DAL,26.0,WR,16.0,15.0,130.0,92.0,70.8,1114.0,12.1,5.0,54.0,63.1,69.0,8.6,5.8,69.6,0.0,CoopAm00,0.0,0.0,187.4,2020,,-1.86,177.24,4.0,7,395,5949,1113,5.3,26,13,371,413,639,4161,25,13,6.1,231,430,1788,14,4.2,115,96,849,25,40.6,14.4,58.97,168.5
Amari Cooper,DAL,27.0,WR,15.0,14.0,104.0,68.0,65.4,865.0,12.7,8.0,45.0,53.8,41.0,8.3,4.5,57.7,1.0,CoopAm00,0.0,0.0,168.5,2021,,-1.3166666666666667,178.93333333333337,4.0,7,530,6919,1153,6.0,20,9,390,444,647,4800,40,11,7.1,248,473,2119,15,4.5,111,127,1103,31,43.8,9.9,158.06,209.0
Amari Cooper,CLE,28.0,WR,17.0,17.0,132.0,78.0,59.1,1160.0,14.9,9.0,61.0,53.0,55.0,8.8,4.6,68.2,0.0,CoopAm00,0.0,0.0,209.0,2022,,-1.3166666666666667,177.44285714285715,4.0,7,361,5934,1116,5.3,21,9,350,335,540,3444,19,12,5.9,182,532,2490,19,4.7,142,102,865,26,34.6,11.2,58.03,191.0
Ameer Abdullah,LVR,29.0,RB,17.0,0.0,32.0,25.0,78.1,211.0,8.4,1.0,8.0,34.4,23.0,6.6,1.5,12.4,0.0,AbduAm00,0.0,0.0,39.6,2022,,25.057142857142853,41.800000000000004,54.0,3,395,5993,1049,5.7,21,4,343,359,586,3934,28,17,6.3,193,428,2059,12,4.8,122,113,932,28,42.4,12.2,74.09,22.6
Amon-Ra St. Brown,DET,22.0,WR,17.0,9.0,119.0,90.0,75.6,912.0,10.1,5.0,48.0,59.7,37.0,7.7,5.3,53.6,0.0,StxxAm00,0.0,0.0,166.2,2021,,,,112.0,3,325,5484,1056,5.2,23,9,329,396,593,3598,23,14,5.7,193,427,1886,12,4.4,104,105,824,32,34.3,12.9,6.87,205.1
Amon-Ra St. Brown,DET,23.0,WR,16.0,16.0,146.0,106.0,72.6,1161.0,11.0,6.0,68.0,62.3,49.0,8.0,6.6,72.6,0.0,StxxAm00,0.0,1.0,205.1,2022,,12.1,166.2,112.0,3,453,6460,1092,5.9,15,8,376,383,588,4281,29,7,7.0,228,480,2179,23,4.5,114,90,773,34,43.2,8.0,162.04,271.0
Andre Ellington,ARI,24.0,RB,15.0,1.0,57.0,39.0,68.4,371.0,9.5,1.0,21.0,42.1,38.0,6.5,2.6,24.7,1.0,ElliAn00,0.0,0.0,62.6,2013,,,,187.0,1,379,5542,1037,5.3,31,9,329,363,574,4002,24,22,6.5,205,422,1540,12,3.6,84,96,744,40,33.0,15.5,-5.74,74.5
Andre Holmes,OAK,25.0,WR,10.0,4.0,52.0,25.0,48.1,431.0,17.2,1.0,22.0,44.2,40.0,8.3,2.5,43.1,0.0,HolmAn00,0.0,0.0,61.6,2013,,,,,0,322,5340,1000,5.3,31,11,275,298,519,3340,17,20,5.9,168,437,2000,16,4.6,90,116,912,17,27.8,14.9,-52.12,116.8
Andre Johnson,HOU,31.0,WR,16.0,16.0,162.0,112.0,69.1,1598.0,14.3,4.0,79.0,61.1,60.0,9.9,7.0,99.9,0.0,JohnAn02,0.0,1.0,239.8,2012,,,,3.0,12,416,5953,1090,5.5,17,4,341,354,554,3830,22,13,6.6,205,508,2123,19,4.2,114,108,873,22,35.6,8.4,-20.08,225.2
Andre Johnson,HOU,32.0,WR,16.0,16.0,181.0,109.0,60.2,1407.0,12.9,5.0,69.0,50.3,62.0,7.8,6.8,87.9,0.0,JohnAn02,0.0,1.0,225.2,2013,,,239.8,3.0,12,276,5556,1089,5.1,31,9,307,371,633,3813,19,22,5.6,198,414,1743,7,4.2,90,112,1138,19,25.9,14.9,-85.06,154.10000000000002
Andre Johnson,HOU,33.0,WR,15.0,15.0,146.0,85.0,58.2,936.0,11.0,3.0,50.0,47.3,35.0,6.4,5.7,62.4,3.0,JohnAn02,0.0,0.0,154.10000000000002,2014,,,232.5,3.0,12,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,13.01,94.8
Andre Roberts,ARI,24.0,WR,15.0,15.0,114.0,64.0,56.1,759.0,11.9,5.0,40.0,46.5,46.0,6.7,4.3,50.6,1.0,RobeAn00,0.0,0.0,137.9,2012,,,,88.0,3,250,4209,1018,4.1,34,13,246,337,608,3005,11,21,4.5,168,352,1204,10,3.4,58,102,857,20,22.0,14.8,-297.04,80.6
Andre Roberts,ARI,25.0,WR,16.0,2.0,76.0,43.0,56.6,471.0,11.0,2.0,22.0,42.1,34.0,6.2,2.7,29.4,0.0,RobeAn00,0.0,0.0,80.6,2013,,0.9000000000000004,137.9,88.0,3,379,5542,1037,5.3,31,9,329,363,574,4002,24,22,6.5,205,422,1540,12,3.6,84,96,744,40,33.0,15.5,-5.74,75.30000000000001
Andrew Quarless,GNB,25.0,TE,16.0,10.0,53.0,32.0,60.4,312.0,9.8,2.0,18.0,50.9,22.0,5.9,2.0,19.5,0.0,QuarAn00,0.0,0.0,59.2,2013,,,,154.0,12,417,6404,1074,6.0,25,9,351,366,570,4268,25,16,6.9,201,459,2136,17,4.7,119,86,801,31,40.9,12.4,113.82,64.80000000000001
Anquan Boldin,BAL,32.0,WR,15.0,15.0,112.0,65.0,58.0,921.0,14.2,4.0,45.0,50.9,43.0,8.2,4.3,61.4,0.0,BoldAn00,0.0,0.0,148.60000000000002,2012,,,,54.0,4,398,5640,1042,5.4,16,5,314,334,560,3739,22,11,6.3,182,444,1901,17,4.3,98,121,1127,34,35.8,7.8,22.03,202.4
