"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"DJ Chark Jr.","CAR","WR","7.9","4.2","3.7","7.9","4.2","3.7","1","2","1.87","9","12.7","1","0.336","0","0","0","0"
"Dontayvion Wicks","GB","WR","6.9","5.2","1.7000000000000002","6.9","5.2","1.7","1","4","2.9","49","37.17","0","0","0","0","0","0"
"Josh Oliver","MIN","TE","1.1","3.3","-2.1999999999999997","1.1","3.3","-2.2","1","2","1.8","1","8.86","0","0.2496","0","0","0","0"
"Allen Lazard","NYJ","WR","2.8","6.1","-3.3","2.8","6.1","-3.3","1","2","3.53","18","43.14","0","0","0","0","0","0"
"Jahan Dotson","WAS","WR","14.9","15.2","-0.29999999999999893","14.9","15.2","-0.3","1","4","5.04","69","73.1","1","0.8928","0","0","0","0"
"Davante Adams","LV","WR","5.4","8.2","-2.799999999999999","5.4","8.2","-2.8","1","4","4.55","34","54.49","0","0.0768","0","0","0","0"
"Breece Hall","NYJ","RB","8","11.9","-3.9000000000000004","8","11.9","-3.9","1","4","3.68","10","21.96","0","0","50","71.9418","0","0.11"
"Mike Gesicki","NE","TE","0","1.4","-1.4","0","1.4","-1.4","1","0","0.35","0","11.72","0","0.0096","0","0","0","0"
"Zack Moss","IND","RB","2.6","3.7","-1.1","2.6","3.7","-1.1","1","0","0","0","0","0","0","26","29.8508","0","0.12"
"Taysom Hill","NO","TE","14.5","17.6","-3.1000000000000014","14.5","17.6","-3.1","1","4","3.75","13","23.48","1","0.5856","52","38.0538","0","1.01"
"Dalvin Cook","NYJ","RB","1.3","2.5","-1.2","1.3","2.5","-1.2","1","1","1.4","1","7.7","0","0.0096","7","9.5354","0","0"
"KhaDarel Hodge","ATL","WR","7.5","9.3","-1.8000000000000007","7.5","9.3","-1.8","1","3","2.91","60","61.88","0","0.2688","0","0","0","0"
"DeAndre Carter","LV","WR","2","0.8","1.2","2","0.8","1.2","1","1","0.89","15","3.93","0","0","0","0","0","0"
"Adam Thielen","CAR","WR","5.4","10.7","-5.299999999999999","5.4","10.7","-5.3","1","5","4.67","29","42.42","0","0.6816","0","0","0","0"
"Parris Campbell","NYG","WR","2.5","2.2","0.2999999999999998","2.5","2.2","0.3","1","2","1.81","15","12.83","0","0","0","0","0","0"
"Travis Kelce","KC","TE","2.9","3","-0.10000000000000009","2.9","3","-0.1","1","3","2.6","14","16.97","0","0","0","0","0","0"
"Darrynton Evans","CHI","RB","3.1","2.4","0.7000000000000002","3.1","2.4","0.7","1","2","1.69","19","10.27","0","0","2","4.8804","0","0"
"Cordarrelle Patterson","ATL","RB","0.8","1.4","-0.5999999999999999","0.8","1.4","-0.6","1","1","0.92","3","5","0","0","0","4.6354","0","0"
"Pierre Strong Jr.","CLV","RB","0.7","2.4","-1.7","0.7","2.4","-1.7","1","1","0.96","-7","3.43","0","0","9","14.1806","0","0.02"
"Jalen Reagor","NE","WR","1.6","7.8","-6.199999999999999","1.6","7.8","-6.2","1","1","2.22","11","49.96","0","0.2784","0","0","0","0"
"Joe Mixon","CIN","RB","15.3","15.2","0.10000000000000142","15.3","15.2","0.1","1","5","4.61","31","26.13","0","0","37","57.4672","1","0.75"
"Nick Bawden","NYJ","RB","1.2","0.9","0.29999999999999993","1.2","0.9","0.3","1","1","0.9","7","4.69","0","0","0","0","0","0"
"Jamison Crowder","WAS","WR","4.3","8.8","-4.500000000000001","4.3","8.8","-4.5","1","4","4.2","23","39.53","0","0.4512","0","0","0","0"
"Mike Evans","TB","WR","10.7","9.6","1.0999999999999996","10.7","9.6","1.1","1","4","3.22","87","44.03","0","0.6048","0","0","0","0"
"Kareem Hunt","CLV","RB","9.8","9.8","0","9.8","9.8","0","1","0","0.79","0","6.87","0","0","38","55.1054","1","0.54"
"Tony Jones Jr.","ARZ","RB","1.7","4.2","-2.5","1.7","4.2","-2.5","1","2","2.76","5","13.62","0","0","2","13.5044","0","0.01"
"Roschon Johnson","CHI","RB","2","2.9","-0.8999999999999999","2","2.9","-0.9","1","1","1.81","9","9.87","0","0.0096","6","9.6236","0","0"
"Josh Downs","IND","WR","1.5","1.2","0.30000000000000004","1.5","1.2","0.3","1","1","0.8","10","8.04","0","0","0","0","0","0"
"Gerald Everett","LAC","TE","2.8","1.9","0.8999999999999999","2.8","1.9","0.9","1","2","1.81","18","10.11","0","0","0","0","0","0"
"Noah Brown","HST","WR","24.3","9","15.3","24.3","9","15.3","1","6","4.11","153","60.85","1","0.144","0","0","0","0"
"Dalton Kincaid","BUF","TE","13.1","12.8","0.29999999999999893","13.1","12.8","0.3","1","10","8.41","81","72.22","0","0.2208","0","0","0","0"
"Andrei Iosivas","CIN","WR","1.4","1.6","-0.20000000000000018","1.4","1.6","-0.2","1","1","0.8","9","11.68","0","0.0096","0","0","0","0"
"Diontae Johnson","PIT","WR","18.5","14","4.5","18.5","14","4.5","1","7","6.32","90","64.29","1","0.7296","0","0","0","0"
"Jayden Reed","GB","WR","5.5","4.2","1.2999999999999998","5.5","4.2","1.3","1","3","2.41","19","24.85","0","0","21","4.8706","0","0"
"Juwan Johnson","NO","TE","11.4","8.2","3.200000000000001","11.4","8.2","3.2","1","5","3.29","29","25.57","1","0.6624","0","0","0","0"
"Austin Ekeler","LAC","RB","20","16.5","3.5","20","16.5","3.5","1","2","3.84","23","29.56","0","0.0096","47","57.3402","2","0.97"
"Tyler Lockett","SEA","WR","4.7","8.8","-4.1000000000000005","4.7","8.8","-4.1","1","3","3.36","32","55.95","0","0.2496","0","0","0","0"
"Robert Tonyan","CHI","TE","1.6","1.3","0.30000000000000004","1.6","1.3","0.3","1","1","0.82","11","8.64","0","0","0","0","0","0"
"Cedric Tillman","CLV","WR","0.8","1.2","-0.3999999999999999","0.8","1.2","-0.4","1","1","0.92","3","6.53","0","0.0096","0","0","0","0"
"Rashod Bateman","BLT","WR","4.3","7.3","-3","4.3","7.3","-3","1","3","2.67","28","51.53","0","0.1344","0","0","0","0"
"Mark Andrews","BLT","TE","12.5","14.6","-2.0999999999999996","12.5","14.6","-2.1","1","9","7.62","80","80.1","0","0.4704","0","0","0","0"
"Treylon Burks","TEN","WR","3.8","5.6","-1.7999999999999998","3.8","5.6","-1.8","1","2","1.75","23","33.67","0","0.144","5","4.8804","0","0"
"Darnell Washington","PIT","TE","1.2","1.1","0.09999999999999987","1.2","1.1","0.1","1","1","0.85","7","6.88","0","0","0","0","0","0"
"K.J. Osborn","MIN","WR","2.7","4.8","-2.0999999999999996","2.7","4.8","-2.1","1","2","1.54","17","14.73","0","0.4224","0","0","0","0"
"Emanuel Wilson","GB","RB","4.3","1.9","2.4","4.3","1.9","2.4","1","0","0","0","0","0","0","43","18.2868","0","0.01"
"Alexander Mattison","MIN","RB","16.3","16","0.3000000000000007","16.3","16","0.3","1","2","1.16","49","12.94","1","0.672","44","68.13","0","0.55"
"KaVontae Turpin","DAL","WR","7","3.6","3.4","7","3.6","3.4","1","1","0.46","5","1.87","1","0.4416","0","5.2234","0","0"
"Jeff Wilson Jr.","MIA","RB","5.3","5.5","-0.20000000000000018","5.3","5.5","-0.2","1","3","3.34","32","29.78","0","0","6","8.3104","0","0.01"
"A.J. Brown","PHI","WR","16.1","15.6","0.5000000000000018","16.1","15.6","0.5","1","7","6.12","66","78.88","1","0.7776","0","0","0","0"
"Miles Boykin","PIT","WR","1.1","1.1","0","1.1","1.1","0","1","1","0.76","6","6.88","0","0","0","0","0","0"
"Xavier Gipson","NYJ","WR","4.2","2.7","1.5","4.2","2.7","1.5","1","2","1.25","32","20.36","0","0","0","0","0","0"
"Trayveon Williams","CIN","RB","1.3","1.4","-0.09999999999999987","1.3","1.4","-0.1","1","0","0","0","0","0","0","13","13.7298","0","0.01"
"Calvin Austin III","PIT","WR","1.1","2.9","-1.7999999999999998","1.1","2.9","-1.8","1","0","0.42","0","17.16","0","0","11","9.0748","0","0.01"
"Austin Trammell","LA","WR","1.1","1.1","0","1.1","1.1","0","1","1","0.77","6","7.1","0","0","0","0","0","0"
"Khalil Shakir","BUF","WR","7.7","5.1","2.6000000000000005","7.7","5.1","2.6","1","4","2.8","57","33.41","0","0.0672","0","0","0","0"
"Raheem Blackshear","CAR","RB","1","1.3","-0.30000000000000004","1","1.3","-0.3","1","1","0.82","5","4.48","0","0","0","4.7334","0","0"
"Derius Davis","LAC","WR","0.5","0.9","-0.4","0.5","0.9","-0.4","1","1","0.92","0","4.04","0","0.0096","0","0","0","0"
"Jordan Addison","MIN","WR","7.6","8.1","-0.5","7.6","8.1","-0.5","1","5","4.37","51","53.94","0","0.0864","0","0","0","0"
"Ben Skowronek","LA","WR","-0.2","0.4","-0.6000000000000001","-0.2","0.4","-0.6","1","0","0","0","0","0","0","-2","3.9494","0","0"
"La'Mical Perine","KC","RB","0.1","0.5","-0.4","0.1","0.5","-0.4","1","0","0","0","0","0","0","1","4.8902","0","0"
