"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Jordan Mason","SF","rb","9","KC","19.8","0","0","0","0","0","0","16.1898","74.6962","0.5553","5.6218","4.4972","35.051","0.1795","0.2674","0.1231","0.0372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Kyren Williams","LA","rb","6","LV","17.8","0","0","0","0","0","0","17.2454","80.3154","0.7529","3.1596","2.5847","18.6562","0.1507","0.2611","0.118","0.0301","15.8697","0.0137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Travis Kelce","KC","te","6","@SF","17.5","0","0","0","0","0","0","0","0","0","9.167","7.0618","71.5229","0.5385","0","0","0.023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Saquon Barkley","PHI","rb","5","@NYG","17.6","0","0","0","0","0","0","18.1674","78.0898","0.6461","3.8675","3.103","21.7285","0.1193","0.2792","0.1266","0.0353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Amon-Ra St. Brown","DET","wr","5","@MIN","18.8","0","0","0","0","0","0","0.1256","0.7764","0.0065","10.2208","7.6307","78.7283","0.5287","0.084","0.0461","0.0284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Malik Nabers","NYG","wr","11","PHI","18.8","0","0","0","0","0","0","0","0","0","11.114","7.3238","83.9982","0.4995","0","0","0.0236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Bijan Robinson","ATL","rb","12","SEA","17.1","0","0","0","0","0","0","13.9842","65.6187","0.4158","4.8938","4.1222","28.6291","0.1827","0.2336","0.1077","0.0306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Ja'Marr Chase","CIN","wr","12","@CLV","18.4","0","0","0","0","0","0","0.1649","0.9305","0.0067","9.6291","6.9857","79.8496","0.5432","0.0775","0.0425","0.0251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","A.J. Brown","PHI","wr","5","@NYG","17.5","0","0","0","0","0","0","0","0","0","9.7529","6.3792","81.7186","0.4799","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Stefon Diggs","HST","wr","14","@GB","17.4","0","0","0","0","0","0","0.2454","1.4132","0.011","9.7116","6.7141","77.2587","0.4533","0.0757","0.0414","0.0227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Derrick Henry","BLT","rb","14","@TB","16","0","0","0","0","0","0","17.1054","84.5053","0.7457","1.9737","1.6608","11.4269","0.0629","0.2492","0.1117","0.0276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Diontae Johnson","CAR","wr","11","@WAS","17.2","0","0","0","0","0","0","0","0","0","10.1515","6.4052","74.7385","0.5434","0","0","0.0229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Drake London","ATL","wr","12","SEA","17.1","0","0","0","0","0","0","0","0","0","9.5059","6.4723","73.4865","0.5337","0","0","0.0246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Breece Hall","NYJ","rb","12","@PIT","15.8","0","0","0","0","0","0","14.1541","58.022","0.3661","5.0111","3.993","29.6462","0.1502","0.2345","0.108","0.0291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Justin Jefferson","MIN","wr","6","DET","17","0","0","0","0","0","0","0","0","0","10.0033","6.4268","79.9197","0.4283","0","0","0.0226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","J.K. Dobbins","LAC","rb","5","@ARZ","15.7","0","0","0","0","0","0","14.24","63.5596","0.4743","4.1198","3.3593","23.7121","0.137","0.2288","0.1047","0.0277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Deebo Samuel","SF","wr","9","KC","16.9","0","0","0","0","0","0","1.9238","10.5226","0.1231","7.7946","5.5772","72.6928","0.3773","0.0861","0.0446","0.0251","39.0557","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","D.K. Metcalf","SEA","wr","10","@ATL","16.7","0","0","0","0","0","0","0","0","0","9.5135","6.0834","75.0813","0.5043","0","0","0.0221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Alvin Kamara","NO","rb","12","DEN","15.3","0","0","0","0","0","0","14.8691","58.9104","0.5263","4.3045","3.3939","23.5698","0.085","0.2377","0.1087","0.0244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","De'Von Achane","MIA","rb","6","@IND","15.3","0","0","0","0","0","0","14.1257","65.0515","0.5389","3.7747","3.0523","19.6105","0.0975","0.2239","0.1022","0.0231","27.6928","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Tank Dell","HST","wr","14","@GB","16.4","0","0","0","0","0","0","0.7361","4.1523","0.0306","9.0839","5.8731","73.2529","0.4275","0.0733","0.0393","0.0218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Chris Godwin","TB","wr","11","BLT","16.2","0","0","0","0","0","0","0.1549","0.8172","0.0075","8.7786","6.4611","72.1291","0.3938","0.0717","0.0394","0.0225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Mike Evans","TB","wr","11","BLT","16.1","0","0","0","0","0","0","0","0","0","8.6329","5.3697","70.0848","0.6085","0","0","0.0219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Brandon Aiyuk","SF","wr","9","KC","16.1","0","0","0","0","0","0","0","0","0","8.5879","5.7153","76.2096","0.4449","0","0","0.0249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Jahmyr Gibbs","DET","rb","5","@MIN","14.8","0","0","0","0","0","0","10.9037","49.8308","0.4972","4.6971","3.8244","26.1974","0.0668","0.1887","0.0876","0.0275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Brock Bowers","LV","te","10","@LA","14.3","0","0","0","0","0","0","0","0","0","8.6991","6.3448","61.2082","0.2986","0","0","0.019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","George Pickens","PIT","wr","9","NYJ","15.8","0","0","0","0","0","0","0","0","0","8.9503","5.7147","71.4686","0.4736","0","0","0.0242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Brian Robinson","WAS","rb","14","CAR","14.5","0","0","0","0","0","0","14.5542","65.1128","0.5844","2.722","2.301","16.3631","0.0915","0.2216","0.1003","0.0263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Sam LaPorta","DET","te","5","@MIN","14.1","0","0","0","0","0","0","0","0","0","7.628","5.7492","55.8792","0.4493","0","0","0.0211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Xavier Worthy","KC","wr","6","@SF","15.5","0","0","0","0","0","0","0.6051","3.4161","0.0361","8.3267","5.4961","66.6527","0.4621","0.0674","0.0363","0.0218","18.1938","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","DeVonta Smith","PHI","wr","5","@NYG","15","0","0","0","0","0","0","0","0","0","8.3404","5.7176","69.6717","0.3706","0","0","0.0257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Tony Pollard","TEN","rb","5","@BUF","13.6","0","0","0","0","0","0","13.8264","63.1022","0.3975","3.3742","2.6916","17.8471","0.0727","0.216","0.0983","0.0207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","James Cook","BUF","rb","12","TEN","13.5","0","0","0","0","0","0","13.7809","57.9379","0.4514","3.1856","2.5318","18.1403","0.1159","0.2137","0.0971","0.0265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Kenneth Walker III","SEA","rb","10","@ATL","13.5","0","0","0","0","0","0","12.3847","53.6421","0.5323","3.2386","2.7407","18.2688","0.0752","0.197","0.09","0.0259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Tank Bigsby","JAX","rb","12","NE","13.4","0","0","0","0","0","0","13.072","60.3421","0.4734","3.034","2.4481","16.4637","0.0786","0.2032","0.0923","0.0233","32.1342","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Davante Adams","NYJ","wr","12","@PIT","14.7","0","0","0","0","0","0","0","0","0","8.1938","5.4966","62.2878","0.4841","0","0","0.0209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","Chuba Hubbard","CAR","rb","11","@WAS","13.3","0","0","0","0","0","0","12.5497","57.5765","0.3016","3.6488","3.0833","21.0885","0.0951","0.203","0.093","0.024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","Jaxon Smith-Njigba","SEA","wr","10","@ATL","14.5","0","0","0","0","0","0","0","0","0","8.2585","6.0519","62.0326","0.3633","0","0","0.0192","16.8984","0.0145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Zay Flowers","BLT","wr","14","@TB","14.4","0","0","0","0","0","0","0.4865","3.1088","0.0284","7.7304","5.5808","63.5341","0.3214","0.0667","0.0361","0.0244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Jalen Hurts","PHI","qb","5","@NYG","22.4","23.8514","33.6305","247.9984","1.4146","0.6861","2.6393","9.3125","37.0843","0.6261","0","0","0","0","0.456","0.2232","0.112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Josh Jacobs","GB","rb","10","HST","12.8","0","0","0","0","0","0","14.5175","61.5283","0.3127","3.2877","2.6391","18.3434","0.0626","0.2248","0.1021","0.0262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Lamar Jackson","BLT","qb","14","@TB","22.3","23.7611","32.8955","242.8383","1.597","0.6385","2.591","8.5977","54.7548","0.2256","0","0","0","0","0.4428","0.2165","0.1074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Marvin Harrison Jr.","ARZ","wr","11","LAC","14.1","0","0","0","0","0","0","0","0","0","8.7286","5.2336","60.2145","0.4658","0","0","0.0237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","Trey McBride","ARZ","te","11","LAC","12.5","0","0","0","0","0","0","0","0","0","7.4024","5.5038","52.3903","0.2783","0","0","0.0201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","Cooper Kupp","LA","wr","6","LV","14","0","0","0","0","0","0","0","0","0","7.7308","5.5851","61.1652","0.3753","0","0","0.0227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","Michael Pittman Jr.","IND","wr","14","MIA","14","0","0","0","0","0","0","0","0","0","8.572","5.7197","64.033","0.304","0","0","0.0233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","Aaron Jones","MIN","rb","6","DET","12.7","0","0","0","0","0","0","11.4766","51.3764","0.3481","3.6283","2.9132","19.7619","0.1079","0.1866","0.0856","0.0213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","Terry McLaurin","WAS","wr","14","CAR","13.8","0","0","0","0","0","0","0","0","0","7.7815","5.0182","65.117","0.3653","0","0","0.0254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","James Conner","ARZ","rb","11","LAC","12.5","0","0","0","0","0","0","14.2114","62.1179","0.4838","2.2207","1.8563","12.4674","0.0607","0.2122","0.0956","0.0214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","Najee Harris","PIT","rb","9","NYJ","12.5","0","0","0","0","0","0","13.743","57.3325","0.318","3.104","2.5324","18.0473","0.0989","0.2132","0.0968","0.022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","Jayden Reed","GB","wr","10","HST","13.7","0","0","0","0","0","0","0.4955","3.0112","0.0118","7.4331","5.1225","58.3311","0.3992","0.0619","0.0334","0.02","52.9505","0.0238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","Tyreek Hill","MIA","wr","6","@IND","13.6","0","0","0","0","0","0","0.3885","2.2956","0.0176","7.979","5.1398","61.957","0.3265","0.0607","0.0329","0.0213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","Joe Mixon","HST","rb","14","@GB","12.1","0","0","0","0","0","0","12.5881","52.1645","0.342","3.028","2.5323","17.684","0.0978","0.1975","0.09","0.021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","Tre Tucker","LV","wr","10","@LA","13.3","0","0","0","0","0","0","0.9757","5.3707","0.05","7.7209","4.6726","59.1921","0.3141","0.0636","0.0336","0.0179","19.1294","0.0165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","Jerry Jeudy","CLV","wr","10","CIN","13.2","0","0","0","0","0","0","0","0","0","7.6479","4.8818","61.5575","0.3592","0","0","0.0186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","Jameson Williams","DET","wr","5","@MIN","13.2","0","0","0","0","0","0","0.1256","0.7807","0.0062","7.2523","4.389","64.2412","0.3729","0.049","0.0269","0.0202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","George Kittle","SF","te","9","KC","11.5","0","0","0","0","0","0","0","0","0","5.6908","4.1073","48.7259","0.4197","0","0","0.0165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Wan'Dale Robinson","NYG","wr","11","PHI","13","0","0","0","0","0","0","0.662","3.8765","0.0276","7.9925","5.7595","49.3288","0.2968","0.071","0.0382","0.0176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","David Njoku","CLV","te","10","CIN","11.4","0","0","0","0","0","0","0","0","0","6.5509","4.7086","45.4655","0.3488","0","0","0.0159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","David Montgomery","DET","rb","5","@MIN","11.7","0","0","0","0","0","0","11.5318","51.2618","0.4779","2.4425","1.9899","13.9886","0.0538","0.1774","0.0805","0.0221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","Kyle Pitts","ATL","te","12","SEA","11.2","0","0","0","0","0","0","0","0","0","6.4429","4.2812","48.9432","0.3337","0","0","0.0167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","Jayden Daniels","WAS","qb","14","CAR","20.9","21.2102","29.5873","221.143","1.2917","0.6335","2.0241","10.3111","46.3888","0.4786","0","0","0","0","0.3988","0.1917","0.1037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","Ladd McConkey","LAC","wr","5","@ARZ","12.4","0","0","0","0","0","0","0","0","0","7.1934","4.8015","54.1783","0.3526","0","0","0.0193","35.5511","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","Brian Thomas Jr.","JAX","wr","12","NE","12.4","0","0","0","0","0","0","0","0","0","7.2553","4.5309","58.2029","0.332","0","0","0.0189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Jaylen Warren","PIT","rb","9","NYJ","11","0","0","0","0","0","0","8.5063","37.0457","0.1998","3.8875","3.2717","22.3395","0.096","0.1503","0.0701","0.0189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","Patrick Mahomes","KC","qb","6","@SF","20.5","28.0754","38.1958","282.4083","1.9584","0.7186","2.0247","5.238","20.2821","0.0033","0","0","0","0","0.326","0.1604","0.0993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Bub Means","NO","wr","12","DEN","12.1","0","0","0","0","0","0","0","0","0","7.9812","5.0691","51.8328","0.295","0","0","0.0194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","Garrett Wilson","NYJ","wr","12","@PIT","12","0","0","0","0","0","0","0.3129","1.6214","0.0051","6.9072","4.6309","50.9494","0.3401","0.0542","0.0294","0.018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Evan Engram","JAX","te","12","NE","10.4","0","0","0","0","0","0","0","0","0","6.2989","4.7239","43.0453","0.2217","0","0","0.0164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","Javonte Williams","DEN","rb","14","@NO","10.6","0","0","0","0","0","0","10.6784","47.1342","0.2581","3.0735","2.5206","14.844","0.0569","0.1716","0.0785","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","Tyler Lockett","SEA","wr","10","@ATL","11.8","0","0","0","0","0","0","0","0","0","6.5582","4.5215","52.8022","0.3248","0","0","0.0152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Rachaad White","TB","rb","11","BLT","10.4","0","0","0","0","0","0","6.894","26.1341","0.1605","4.1161","3.5131","24.8347","0.1435","0.1311","0.0619","0.021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Tee Higgins","CIN","wr","12","@CLV","11.7","0","0","0","0","0","0","0","0","0","6.545","4.3221","53.1873","0.3382","0","0","0.0169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Isaiah Likely","BLT","te","14","@TB","10","0","0","0","0","0","0","0","0","0","5.0988","3.7359","38.8787","0.3975","0","0","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Xavier Legette","CAR","wr","11","@WAS","11.5","0","0","0","0","0","0","0","0","0","6.575","4.1553","52.5711","0.3495","0","0","0.0148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Cade Otton","TB","te","11","BLT","9.9","0","0","0","0","0","0","0","0","0","5.6096","4.0022","39.1593","0.3189","0","0","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Brock Purdy","SF","qb","9","KC","19.7","24.7748","34.4895","284.2103","1.7921","0.6821","2.3544","3.6888","13.2229","0.0776","0","0","0","0","0.3423","0.1711","0.1026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Tucker Kraft","GB","te","10","HST","9.8","0","0","0","0","0","0","0","0","0","5.5033","4.3932","38.2773","0.2641","0","0","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","Kareem Hunt","KC","rb","6","@SF","10","0","0","0","0","0","0","10.0847","40.2621","0.3788","2.2917","1.918","13.1933","0.0776","0.1571","0.0714","0.0211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Trey Sermon","IND","rb","14","MIA","10","0","0","0","0","0","0","10.9519","44.5668","0.3522","2.3135","1.8318","12.903","0.0547","0.1679","0.0761","0.0172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","T.J. Hockenson","MIN","te","6","DET","9.7","0","0","0","0","0","0","0","0","0","5.8663","4.2533","39.3019","0.2536","0","0","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Tyrone Tracy","NYG","rb","11","PHI","9.9","0","0","0","0","0","0","11.1782","47.6785","0.2568","2.4012","1.9541","13.5895","0.0562","0.1722","0.0781","0.0154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Amari Cooper","BUF","wr","12","TEN","11.2","0","0","0","0","0","0","0","0","0","6.6094","4.1396","49.831","0.3439","0","0","0.0208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
