"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Taylor Heinicke","WAS","1","26","22","7","0","35","121","0","9.7","1","0","0","2","4","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","6.7","0.26"
"Jimmy Garoppolo","SF","1","37","35","26","1","79.4","318","1","6.5","1","0","0","2","2","2","1","1","5.7","2.9","1","3","0","0","0","0","0","0","0","0","0","0","0","15","0.41"
"Derek Carr","LV","1","30","25","20","0","83.3","201","0","6","1","0","0","1","2","1","1","0","4","4","7","5","0","0","1","0","0","0","0","0","0","0","0","11.5","0.38"
"Mike Glennon","NYG","1","29","27","17","1","72","93","0","5.5","1","0","0","1","0","2","1","0","7.4","3.7","2","11","0","0","0","0","0","0","0","0","0","0","0","7.8","0.27"
"Kirk Cousins","MIN","1","44","38","27","1","77.8","315","1","9.8","1","0","0","1","3","2","1","0","5.3","2.6","4","17","0","0","3","0","0","0","0","0","0","0","0","17.3","0.39"
"Nick Foles","CHI","1","40","35","24","1","80.6","250","0","6.1","1","0","0","0","4","2","1","0","5.7","2.9","4","8","0","0","1","2","0","50","0","0","0","1","1","14.8","0.37"
"Russell Wilson","SEA","1","30","27","16","0","64","181","0","8.3","2","1","0","0","2","1","0","0","3.7","0","2","13","0","0","0","1","0","50","0","0","0","0","0","16.5","0.55"
"Ryan Tannehill","TEN","1","34","29","22","2","82.8","209","0","7.8","1","0","0","0","4","2","1","0","6.9","3.4","3","22","0","0","0","0","0","0","0","0","0","0","0","14.6","0.43"
"Blaine Gabbert","TB","1","1","1","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cam Newton","CAR","1","16","13","7","0","53.8","61","0","8.3","0","0","0","1","3","0","0","0","0","0","5","42","0","0","0","1","0","20","0","0","0","0","0","5.6","0.35"
"Matthew Stafford","LA","1","38","37","21","1","61.1","197","0","9.2","1","0","0","3","0","5","1","0","13.5","2.7","3","8","0","0","1","0","0","0","0","0","0","0","0","9.7","0.26"
"Josh Johnson","BLT","1","43","40","28","0","75.7","304","1","8","2","0","0","1","1","2","1","0","5","2.5","5","10","0","0","2","1","0","20","0","0","0","0","0","20.2","0.47"
"Chad Henne","KC","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","2","0","100","0","0","0","0","0","0",""
"Matt Ryan","ATL","1","27","24","18","1","90.5","215","0","8","1","0","0","0","3","1","1","0","4.2","4.2","4","5","0","0","0","1","0","25","0","0","0","0","0","13.1","0.49"
"Aaron Rodgers","GB","1","34","34","24","2","76.5","202","0","5.2","3","0","0","0","0","5","2","0","14.7","5.9","1","-1","0","0","0","0","0","0","0","0","0","0","0","20","0.59"
"Ben Roethlisberger","PIT","1","37","35","23","2","71.4","159","0","5.7","1","0","0","1","2","2","0","0","5.7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9.4","0.25"
"Tom Brady","TB","1","31","30","18","4","81.5","232","0","9.1","1","0","0","0","0","4","1","0","13.3","3.3","1","11","0","0","0","0","0","0","0","0","0","0","1","14.4","0.46"
