"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Taylor Heinicke","WAS","1","33","30","23","2","83.3","196","0","7","2","0","0","1","1","1","1","0","3.3","3.3","3","10","0","0","0","1","0","33.3","0","0","0","0","0","15.8","0.48"
"Marcus Mariota","LV","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jimmy Garoppolo","SF","1","31","30","20","2","75.9","299","0","7.7","2","1","0","2","1","2","1","0","6.7","3.3","2","0","0","0","0","0","0","0","0","0","0","0","0","18","0.58"
"Derek Carr","LV","1","42","38","28","0","75.7","249","0","9.9","0","0","0","0","2","3","0","0","7.9","0","2","24","0","0","0","0","0","0","0","0","0","0","1","12.4","0.3"
"Teddy Bridgewater","DEN","1","44","40","22","1","69.7","257","0","8","1","0","0","2","1","0","0","0","0","0","4","17","0","0","0","1","0","25","0","0","0","0","1","14","0.32"
"Mike Glennon","NYG","1","47","44","23","2","67.6","187","0","7.7","0","0","0","1","3","2","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5","0.14"
"Kirk Cousins","MIN","1","45","40","30","0","75","340","1","9","2","0","0","0","3","5","2","0","12.5","5","2","6","0","0","1","0","0","0","0","0","0","0","1","22.2","0.49"
"Russell Wilson","SEA","1","43","37","30","1","86.1","231","0","7.8","2","0","0","1","4","4","1","0","10.8","2.7","3","15","0","0","1","0","0","0","0","0","0","0","0","17.7","0.41"
"Tyrod Taylor","HST","1","17","13","5","1","46.2","45","0","5.5","0","0","0","1","2","0","0","0","0","0","3","15","0","0","0","0","0","0","0","0","0","0","0","2.3","0.14"
"Andy Dalton","CHI","1","45","41","26","4","76.9","229","0","5.8","2","0","0","4","3","1","1","0","2.4","2.4","2","6","0","0","1","2","0","100","1","0","50","1","1","13.8","0.31"
"Matthew Stafford","LA","1","39","38","26","3","80.6","295","0","10.2","3","0","0","0","1","6","2","0","15.8","5.3","1","2","0","0","0","0","0","0","0","0","0","0","0","24","0.62"
"Matt Ryan","ATL","1","47","41","30","2","82.1","297","0","6.7","0","0","0","0","5","4","0","0","9.8","0","3","2","0","0","3","1","0","33.3","1","0","33.3","0","0","12.1","0.26"
"Ben Roethlisberger","PIT","1","32","31","21","1","73.3","236","0","8","2","0","0","0","1","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","1","1","17.3","0.54"
"Tom Brady","TB","1","51","51","38","2","78.4","368","1","6.3","4","0","0","1","0","3","3","0","5.9","5.9","1","-1","0","0","0","0","0","0","0","0","0","0","0","29.6","0.58"
