"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"P.J. Walker","CAR","1","30","29","22","0","81.5","167","0","3.6","0","0","0","1","0","0","0","0","0","0","3","6","0","0","2","0","0","0","0","0","0","1","1","6.3","0.21"
"Taysom Hill","NO","1","2","2","2","0","100","11","0","4","0","0","0","0","0","0","0","0","0","0","3","23","0","0","0","2","0","66.7","0","0","0","0","0","2.7","1.35"
"Davis Webb","BUF","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","-3","0","0","0","0","0","0","0","0","0","0","0","-0.3",""
"Patrick Mahomes","KC","1","50","50","35","2","82.2","406","1","8.8","5","0","0","0","0","6","4","0","12","8","0","0","0","0","0","0","0","0","0","0","0","0","0","36.2","0.72"
"Dak Prescott","DAL","1","33","31","24","2","89.7","296","0","5.8","2","0","0","0","0","3","2","0","9.7","6.5","2","5","1","0","0","1","1","50","1","1","50","0","0","26.3","0.8"
"Jacoby Brissett","MIA","1","26","23","11","0","55","156","0","9.7","0","0","0","0","2","3","0","0","13","0","1","4","0","0","1","0","0","0","0","0","0","0","0","6.6","0.25"
"Carson Wentz","IND","1","36","34","22","0","71","180","0","5.7","0","0","0","0","1","1","0","0","2.9","0","4","-1","0","0","0","0","0","0","0","0","0","0","0","7.1","0.2"
"Jared Goff","DET","1","29","25","14","3","70.8","114","0","5.2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.6","0.16"
"Taylor Heinicke","WAS","1","40","32","26","1","90","256","0","7.4","1","0","0","0","5","1","1","0","3.1","3.1","3","15","0","0","0","1","0","33.3","0","0","0","0","1","15.7","0.39"
"Trevor Siemian","NO","1","38","34","19","1","66.7","298","0","10.8","2","0","0","0","4","2","1","0","5.9","2.9","0","0","0","0","0","0","0","0","0","0","0","0","1","19.9","0.52"
"Jimmy Garoppolo","SF","1","20","19","15","0","83.3","182","0","6.6","2","1","0","0","1","1","1","0","5.3","5.3","2","1","0","0","0","0","0","0","0","0","0","0","0","15.4","0.77"
"Derek Carr","LV","1","40","35","25","0","80.6","261","0","7.7","2","0","0","1","2","1","1","0","2.9","2.9","3","18","0","0","0","1","0","33.3","0","0","0","0","0","19.2","0.48"
"Teddy Bridgewater","DEN","1","37","36","22","2","70.6","226","0","6.1","0","0","0","0","1","3","0","0","8.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0.24"
"Case Keenum","CLV","1","15","12","8","0","80","81","0","6.6","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2","0.21"
"Kirk Cousins","MIN","1","40","37","25","1","81.3","294","0","7.5","2","0","0","0","2","4","2","0","10.8","5.4","4","-3","0","0","1","1","0","25","0","0","0","0","0","19.5","0.49"
"Russell Wilson","SEA","1","48","40","20","3","60.5","161","0","12.3","0","0","0","2","3","6","0","2","15","0","5","32","0","0","0","0","0","0","0","0","0","0","0","7.6","0.16"
"Ryan Tannehill","TEN","1","30","27","19","3","84.6","213","0","5.5","1","0","0","0","2","3","1","0","11.1","3.7","5","1","1","0","1","2","1","40","1","1","20","0","0","18.6","0.62"
"Cam Newton","CAR","1","4","4","3","1","100","8","0","2","1","0","0","0","0","1","1","0","25","25","3","14","1","0","0","2","1","66.7","1","1","33.3","0","0","11.7","2.92"
"Colt McCoy","ARZ","1","23","20","11","2","65","107","0","8.8","0","0","0","1","2","1","0","0","5","0","1","-1","0","0","1","0","0","0","0","0","0","0","0","3.2","0.14"
"Brian Hoyer","NE","1","3","3","3","0","100","85","0","12","1","0","0","0","0","0","0","0","0","0","2","-2","0","0","0","0","0","0","0","0","0","0","0","7.2","2.4"
"Matthew Stafford","LA","1","44","41","26","6","80","243","0","8.8","1","0","0","2","2","5","1","0","12.2","2.4","1","1","0","0","0","1","0","100","0","0","0","0","0","11.8","0.27"
"Chad Henne","KC","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","-2","0","0","0","0","0","0","0","0","0","0","0","-0.2",""
"Joe Flacco","NYJ","1","3","3","3","0","100","47","0","10.7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.9","1.97"
"Matt Ryan","ATL","1","23","21","9","1","52.6","117","0","9.1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2.7","0.12"
"Aaron Rodgers","GB","1","39","37","23","3","78.8","292","0","7","0","0","0","1","1","2","0","1","5.4","0","2","8","0","0","1","1","0","50","0","0","0","0","0","11.5","0.29"
"Tom Brady","TB","1","34","34","23","3","81.3","220","0","5.6","2","1","0","2","0","1","1","0","2.9","2.9","1","2","0","0","0","0","0","0","0","0","0","0","0","15","0.44"
