"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Nick Mullens","SF","1","25","25","18","0","81.8","238","0","8.6","2","0","0","0","0","1","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","1","17.5","0.7"
"P.J. Walker","CAR","1","4","4","1","0","25","3","0","10","0","0","0","0","0","1","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.03"
"Taysom Hill","NO","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","5","35","0","0","0","0","0","0","0","0","0","0","0","3.5",""
"Patrick Mahomes","KC","1","42","42","31","2","84.6","416","1","9.3","5","1","0","0","0","2","2","0","4.8","4.8","0","0","0","0","0","0","0","0","0","0","0","0","0","36.6","0.87"
"Mitch Trubisky","CHI","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0.3",""
"Carson Wentz","PHI","1","33","27","15","3","72","123","0","11.1","2","0","0","2","4","3","1","1","11.1","3.7","4","17","0","0","2","1","0","25","0","0","0","1","1","12.6","0.38"
"Jared Goff","LA","1","63","61","35","3","71.7","355","1","6.6","1","0","0","2","2","2","1","0","3.3","1.6","0","0","0","0","2","0","0","0","0","0","0","0","0","16.2","0.26"
"Jimmy Garoppolo","SF","1","20","16","11","1","75","84","0","6.8","0","0","0","1","3","0","0","0","0","0","4","4","0","0","1","0","0","0","0","0","0","0","0","2.8","0.14"
"Derek Carr","LV","1","30","24","15","1","76.2","111","0","6.8","1","0","0","0","2","3","1","0","12.5","4.2","6","41","0","0","1","0","0","0","0","0","0","0","0","12.5","0.42"
"Teddy Bridgewater","CAR","1","30","23","15","1","72.7","176","0","8.4","1","0","0","1","3","0","0","0","0","0","5","30","0","0","0","0","0","0","0","0","0","0","0","13","0.43"
"Kirk Cousins","MIN","1","15","14","11","1","85.7","160","0","1.6","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.4","0.69"
"Nick Foles","CHI","1","46","41","28","3","75.6","272","0","7.7","2","0","0","1","5","1","1","0","2.4","2.4","0","0","0","0","0","0","0","0","0","0","0","0","0","17.9","0.39"
"Russell Wilson","SEA","1","41","37","27","1","77.8","261","0","7.8","4","1","0","0","2","6","2","0","16.2","5.4","6","23","0","0","0","1","0","16.7","1","0","16.7","0","0","28.7","0.7"
"Ryan Tannehill","TEN","1","33","30","18","2","76.9","233","0","10","2","0","0","1","1","3","1","1","10","3.3","2","20","0","0","0","0","0","0","0","0","0","0","0","18.3","0.55"
"Cam Newton","NE","1","28","25","15","2","85","174","0","5.3","0","0","0","0","2","0","0","0","0","0","9","54","1","0","1","2","1","22.2","1","1","11.1","1","1","18.4","0.66"
"Matthew Stafford","DET","1","48","42","24","1","65.8","336","1","10.3","3","0","0","1","5","3","1","0","7.1","2.4","1","10","0","0","1","0","0","0","0","0","0","0","0","25.4","0.53"
"Chad Henne","KC","1","4","4","3","1","100","17","0","1.5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0.7","0.17"
"Matt Ryan","ATL","1","36","30","21","4","83.3","281","0","8.9","0","0","0","1","2","3","0","0","10","0","6","27","1","0","0","1","1","16.7","0","0","0","0","0","18.9","0.52"
"Aaron Rodgers","GB","1","44","41","27","1","75.7","291","0","9.7","3","0","0","0","1","4","2","0","9.8","4.9","2","9","0","0","1","0","0","0","0","0","0","0","0","24.5","0.56"
"Ben Roethlisberger","PIT","1","34","32","21","2","74.2","182","0","7.5","2","0","0","0","2","1","1","0","3.1","3.1","0","0","0","0","1","0","0","0","0","0","0","0","0","15.3","0.45"
"Philip Rivers","IND","1","35","33","23","4","84.4","262","0","6.9","3","0","0","0","2","0","0","0","0","0","2","-2","0","0","0","0","0","0","0","0","0","0","0","22.3","0.64"
"Drew Brees","NO","1","43","41","31","2","82.5","280","0","5.1","2","0","0","0","1","2","1","0","4.9","2.4","3","4","0","0","1","0","0","0","0","0","0","0","0","19.6","0.46"
"Tom Brady","TB","1","42","40","28","1","76.3","279","0","9.4","2","0","0","0","2","2","2","0","5","5","1","-1","0","0","1","0","0","0","0","0","0","0","1","19.1","0.45"
