"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"Latavius Murray","BUF","RB","4.5","10.5","-6","4.5","10.5","-6","1","0","0","0","0","0","0","45","44.4238","0","1.01"
"Trent Taylor","CHI","WR","0","0.5","-0.5","0","0.5","-0.5","1","0","0.5","0","2.44","0","0","0","0","0","0"
"Ke'Shawn Vaughn","TB","RB","0.9","3.4","-2.5","0.9","3.4","-2.5","1","0","0.49","0","0.87","0","0.0384","9","27.4988","0","0.02"
"Emari Demercado","ARZ","RB","2.2","2.1","0.10000000000000009","2.2","2.1","0.1","1","1","0.85","6","8.04","0","0","11","9.1336","0","0"
"Wan'Dale Robinson","NYG","WR","10.2","10.5","-0.3000000000000007","10.2","10.5","-0.3","1","8","6.5","62","63.44","0","0.1536","0","0","0","0"
"Jonathan Taylor","IND","RB","9","13.7","-4.699999999999999","9","13.7","-4.7","1","5","4.68","46","25.15","0","0.5184","19","31.0072","0","0.44"
"Nelson Agholor","BLT","WR","5","4","1","5","4","1","1","2","1.97","40","29.25","0","0.0192","0","0","0","0"
"Payne Durham","TB","TE","1.3","1.1","0.19999999999999996","1.3","1.1","0.2","1","1","0.82","8","7.07","0","0","0","0","0","0"
"Jake Bobo","SEA","WR","5.3","2.9","2.4","5.3","2.9","2.4","1","2","1.17","43","16.23","0","0.1152","0","0","0","0"
"Michael Burton","DEN","RB","0.2","0.8","-0.6000000000000001","0.2","0.8","-0.6","1","0","0","0","0","0","0","2","8.0752","0","0"
"Irv Smith Jr.","CIN","TE","1","2.3","-1.2999999999999998","1","2.3","-1.3","1","1","1.59","5","15.14","0","0","0","0","0","0"
"Velus Jones Jr.","CHI","WR","2.5","2.1","0.3999999999999999","2.5","2.1","0.4","1","1","0.78","5","7.44","0","0","15","9.7608","0","0"
"DJ Chark Jr.","CAR","WR","4.1","7.9","-3.8000000000000007","4.1","7.9","-3.8","1","3","4","26","51","0","0.1344","0","0","0","0"
"Allen Lazard","NYJ","WR","1.3","3.6","-2.3","1.3","3.6","-2.3","1","1","2.18","8","24.21","0","0.0192","0","0","0","0"
"Jaleel McLaughlin","DEN","RB","5.2","5.3","-0.09999999999999964","5.2","5.3","-0.1","1","2","1.8","12","10.39","0","0.0384","30","31.115","0","0.01"
"Robert Woods","HST","WR","7.1","7.5","-0.40000000000000036","7.1","7.5","-0.4","1","1","2.02","6","25.99","1","0.6432","0","0","0","0"
"Jahan Dotson","WAS","WR","0","2","-2","0","2","-2","1","0","0.53","0","14.74","0","0.0384","0","0","0","0"
"Davante Adams","LV","WR","3.9","8.8","-4.9","3.9","8.8","-4.9","1","2","2.66","29","37.38","0","0.6144","0","0","0","0"
"Breece Hall","NYJ","RB","17.8","12.5","5.300000000000001","17.8","12.5","5.3","1","5","4.41","54","37.05","0","0.0192","39","47.7456","1","0.29"
"Mike Gesicki","NE","TE","4.3","4.5","-0.20000000000000018","4.3","4.5","-0.2","1","3","2.3","28","21.25","0","0.2016","0","0","0","0"
"Drake London","ATL","WR","17","16.3","0.6999999999999993","17","16.3","0.7","1","9","7.63","125","99.43","0","0.4224","0","0","0","0"
"Darren Waller","NYG","TE","6.8","9.9","-3.1000000000000005","6.8","9.9","-3.1","1","5","5.08","43","45.73","0","0.4704","0","0","0","0"
"Zack Moss","IND","RB","14.9","13.2","1.700000000000001","14.9","13.2","1.7","1","6","5.99","38","43.23","0","0.096","21","27.8222","1","0.42"
"Boston Scott","PHI","RB","2.1","4.1","-1.9999999999999996","2.1","4.1","-2","1","1","0.85","14","6.94","0","0","2","6.5562","0","0.38"
"Taysom Hill","NO","TE","8.6","10.6","-2","8.6","10.6","-2","1","7","5.77","49","62.64","0","0.1152","2","3.6064","0","0.06"
"George Kittle","SF","TE","0.6","1.8","-1.2000000000000002","0.6","1.8","-1.2","1","1","0.81","1","8.91","0","0.0864","0","0","0","0"
"Terrace Marshall Jr.","CAR","WR","0","2.7","-2.7","0","2.7","-2.7","1","0","1.41","0","19.86","0","0.0096","0","0","0","0"
"Dalvin Cook","NYJ","RB","1.9","2.4","-0.5","1.9","2.4","-0.5","1","1","0.96","2","4.8","0","0","12","13.4358","0","0.02"
"DeeJay Dallas","SEA","RB","0.4","1.1","-0.7000000000000001","0.4","1.1","-0.7","1","1","0.9","-1","6.55","0","0","0","0","0","0"
"KhaDarel Hodge","ATL","WR","0","1.8","-1.8","0","1.8","-1.8","1","0","0.61","0","15.27","0","0","0","0","0","0"
"DeAndre Carter","LV","WR","0","1.4","-1.4","0","1.4","-1.4","1","0","0.81","0","6.49","0","0.0576","0","0","0","0"
"Patrick Ricard","BLT","RB","0.8","2.3","-1.4999999999999998","0.8","2.3","-1.5","1","1","0.79","3","4.47","0","0.2496","0","0","0","0"
"Adam Thielen","CAR","WR","23","20.1","2.8999999999999986","23","20.1","2.9","1","11","9.39","115","119.29","1","0.576","0","0","0","0"
"Zach Evans","LA","RB","1","1.9","-0.8999999999999999","1","1.9","-0.9","1","0","0","0","0","0","0","10","17.7086","0","0.02"
"Travis Kelce","KC","TE","16.9","13.8","3.099999999999998","16.9","13.8","3.1","1","9","6.62","124","87.33","0","0.288","0","0","0","0"
"Darrynton Evans","CHI","RB","3.9","5.3","-1.4","3.9","5.3","-1.4","1","1","0.93","2","5.42","0","0","32","40.18","0","0.05"
"Harrison Bryant","CLV","TE","0","0.6","-0.6","0","0.6","-0.6","1","0","0.49","0","3.42","0","0","0","0","0","0"
"Cordarrelle Patterson","ATL","RB","1.1","1.6","-0.5","1.1","1.6","-0.5","1","1","0.76","6","7.71","0","0","0","4.655","0","0"
"Chris Rodriguez Jr.","WAS","RB","2.3","1.9","0.3999999999999999","2.3","1.9","0.4","1","0","0","0","0","0","0","23","18.1006","0","0.01"
"Joe Mixon","CIN","RB","7.7","10.3","-2.6000000000000005","7.7","10.3","-2.6","1","3","3.47","24","20.9","0","0","38","50.6464","0","0.24"
"Mike Evans","TB","WR","6.9","12.4","-5.5","6.9","12.4","-5.5","1","4","5.23","49","83.18","0","0.24","0","0","0","0"
"Kareem Hunt","CLV","RB","14.6","9.2","5.4","14.6","9.2","5.4","1","3","2.78","24","18.38","0","0","47","49.392","1","0.17"
"Josh Downs","IND","WR","10.6","15.5","-4.9","10.6","15.5","-4.9","1","5","5.38","21","44.81","1","1.392","0","0","0","0"
"Jerry Jeudy","DEN","WR","2.9","5.5","-2.6","2.9","5.5","-2.6","1","3","3.22","14","37.63","0","0.0192","0","0","0","0"
"Laviska Shenault Jr.","CAR","WR","3.2","3.5","-0.2999999999999998","3.2","3.5","-0.3","1","3","2.78","15","14.93","0","0.0096","2","4.753","0","0.01"
"Gerald Everett","LAC","TE","9.3","10.5","-1.1999999999999993","9.3","10.5","-1.2","1","3","3.95","16","35.82","1","0.7488","2","4.6256","0","0"
"D'Ernest Johnson","JAX","RB","1.9","0.5","1.4","1.9","0.5","1.4","1","0","0","0","0","0","0","19","4.8902","0","0"
"Noah Brown","HST","WR","4.7","11.1","-6.3999999999999995","4.7","11.1","-6.4","1","2","3.01","37","32.11","0","1.056","0","0","0","0"
"Jauan Jennings","SF","WR","3.6","4.7","-1.1","3.6","4.7","-1.1","1","2","2.63","26","32.79","0","0.0096","0","0","0","0"
"Andrei Iosivas","CIN","WR","6.8","4.3","2.5","6.8","4.3","2.5","1","1","0.66","3","1.98","1","0.6336","0","0","0","0"
"Evan Engram","JAX","TE","7.6","8.2","-0.5999999999999996","7.6","8.2","-0.6","1","7","5.72","41","50.4","0","0.048","0","0","0","0"
"Austin Ekeler","LAC","RB","8.2","16.7","-8.5","8.2","16.7","-8.5","1","4","3.96","35","9.54","0","0.5664","27","57.2418","0","0.77"
"Tyler Lockett","SEA","WR","12.4","13.1","-0.6999999999999993","12.4","13.1","-0.7","1","6","4.66","94","64.99","0","0.7104","0","0","0","0"
"David Bell","CLV","WR","1.1","3.6","-2.5","1.1","3.6","-2.5","1","1","2.31","6","20.18","0","0.0768","0","0","0","0"
"Robert Tonyan","CHI","TE","1.6","2.5","-0.8999999999999999","1.6","2.5","-0.9","1","1","1.41","11","11.3","0","0.1056","0","0","0","0"
"Tank Bigsby","JAX","RB","1.3","2.6","-1.3","1.3","2.6","-1.3","1","1","0.87","6","8.6","0","0","2","12.5538","0","0"
"Rashod Bateman","BLT","WR","2.5","3.7","-1.2000000000000002","2.5","3.7","-1.2","1","2","2.26","15","25.88","0","0","0","0","0","0"
"Braxton Berrios","MIA","WR","3","2.4","0.6000000000000001","3","2.4","0.6","1","2","1.57","20","15.87","0","0","0","0","0","0"
"Mark Andrews","BLT","TE","8.9","9.2","-0.29999999999999893","8.9","9.2","-0.3","1","4","3.81","69","62.3","0","0.1056","0","2.695","0","0.03"
"Will Dissly","SEA","TE","0.9","1","-0.09999999999999998","0.9","1","-0.1","1","1","0.88","4","5.79","0","0","0","0","0","0"
"K.J. Osborn","MIN","WR","6.8","6.8","0","6.8","6.8","0","1","4","3.82","48","49.37","0","0","0","0","0","0"
"Alexander Mattison","MIN","RB","9.2","16.3","-7.100000000000001","9.2","16.3","-7.1","1","4","6.04","28","45.32","0","0.0096","44","82.3984","0","0.07"
"A.J. Brown","PHI","WR","16.6","12","4.600000000000001","16.6","12","4.6","1","7","5.19","131","87","0","0.1248","0","0","0","0"
"Xavier Gipson","NYJ","WR","1.8","0.5","1.3","1.8","0.5","1.3","1","0","0","0","0","0","0","18","4.8706","0","0"
"Trayveon Williams","CIN","RB","1.3","2.1","-0.8","1.3","2.1","-0.8","1","2","1.85","3","10.16","0","0.0192","0","0","0","0"
"Courtland Sutton","DEN","WR","12.6","8.6","4","12.6","8.6","4","1","4","3.58","46","44.11","1","0.4032","0","0","0","0"
"Elijah Mitchell","SF","RB","-0.3","0.9","-1.2","-0.3","0.9","-1.2","1","0","0","0","0","0","0","-3","9.2022","0","0"
"Khalil Shakir","BUF","WR","1.8","1","0.8","1.8","1","0.8","1","1","0.88","13","6.09","0","0","0","0","0","0"
"Brandon Aiyuk","SF","WR","9.6","14.5","-4.9","9.6","14.5","-4.9","1","4","6.48","76","113.07","0","0","0","0","0","0"
"Raheem Blackshear","CAR","RB","2.7","3.3","-0.5999999999999996","2.7","3.3","-0.6","1","1","0.88","4","5.19","0","0","18","20.2958","0","0.05"
"Jordan Addison","MIN","WR","10.3","8.2","2.1000000000000014","10.3","8.2","2.1","1","3","2.97","28","47.38","1","0.3264","0","0","0","0"
"Eric Gray","NYG","RB","0.2","0.6","-0.39999999999999997","0.2","0.6","-0.4","1","0","0","0","0","0","0","2","2.2344","0","0.07"
"Trent Sherfield","BUF","WR","0","2.2","-2.2","0","2.2","-2.2","1","0","0.38","0","15.84","0","0.0672","0","0","0","0"
