"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"185","Rondale Moore","ARZ","wr","14","@WAS","5.6","0","0","0","0","0","0","0.6941","4.0793","0.0317","4.813","3.645","26.4417","0.0845","0.042","0.021","0.0066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Noah Fant","SEA","te","5","LA","4.6","0","0","0","0","0","0","0","0","0","3.111","2.3949","24.0454","0.1676","0.0213","0.0107","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Tank Bigsby","JAX","rb","9","@IND","4.9","0","0","0","0","0","0","6.3204","26.6948","0.152","1.0318","0.8462","6.5603","0.0368","0.0482","0.0241","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Mac Jones","NE","qb","11","PHI","14","20.6755","30.739","219.1353","1.2487","0.8819","2.2281","2.376","8.4297","0.0633","0","0","0","0","0.3135","0.1567","0.0444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Rashid Shaheed","NO","wr","11","TEN","5.4","0","0","0","0","0","0","0.1315","0.8053","0.0078","3.3326","2.2886","31.8257","0.1618","0.1313","0.0657","0.0042","84.1712","0.0602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Logan Thomas","WAS","te","14","ARZ","4.4","0","0","0","0","0","0","0","0","0","3.2325","2.3243","22.2038","0.1692","0.0307","0.0153","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Mo Alie-Cox","IND","te","11","JAX","4.4","0","0","0","0","0","0","0","0","0","3.0045","2.1425","22.2344","0.177","0.0366","0.0183","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Jordan Love","GB","qb","6","@CHI","13.9","19.4564","31.4138","210.2278","1.1836","1.0283","1.7846","2.1367","11.9935","0.1084","0","0","0","0","0.4361","0.218","0.0557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Darnell Mooney","CHI","wr","13","GB","5.3","0","0","0","0","0","0","0","0","0","4.254","2.668","31.7022","0.135","0.0157","0.0078","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Michael Wilson","ARZ","wr","14","@WAS","5.3","0","0","0","0","0","0","0","0","0","4.3865","2.786","31.018","0.1382","0.0265","0.0132","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Dontayvion Wicks","GB","wr","6","@CHI","5.3","0","0","0","0","0","0","0","0","0","3.7016","2.1432","31.7282","0.1682","0.0204","0.0102","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Josh Downs","IND","wr","11","JAX","5.3","0","0","0","0","0","0","0","0","0","4.006","2.6655","30.7485","0.1542","0.0253","0.0127","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Cade Otton","TB","te","5","@MIN","4.3","0","0","0","0","0","0","0","0","0","3.2212","2.2777","22.6586","0.1474","0.0245","0.0123","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Deshaun Watson","CLV","qb","5","CIN","13.8","17.1761","28.2118","198.2352","0.9468","0.4927","3.0353","5.235","17.8423","0.1542","0","0","0","0","0.4769","0.2384","0.0439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Josh Reynolds","DET","wr","9","@KC","5.2","0","0","0","0","0","0","0","0","0","3.795","2.3326","30.4049","0.1761","0.0868","0.0434","0.0077","67.4927","0.0521","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Mike Gesicki","NE","te","11","PHI","4.2","0","0","0","0","0","0","0","0","0","2.8766","1.9917","21.6026","0.167","0.0166","0.0083","0.0094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Mack Hollins","ATL","wr","11","CAR","5.1","0","0","0","0","0","0","0","0","0","3.4501","2.2","29.2493","0.1874","0.016","0.008","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Darius Slayton","NYG","wr","13","DAL","5.1","0","0","0","0","0","0","0","0","0","3.7734","2.2024","31.319","0.1548","0.0409","0.0204","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Kyren Williams","LA","rb","10","@SEA","4.5","0","0","0","0","0","0","4.0403","17.5505","0.1119","1.7789","1.4362","10.8156","0.054","0.0379","0.0189","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Austin Hooper","LV","te","13","@DEN","4.1","0","0","0","0","0","0","0","0","0","2.9737","2.1155","20.5031","0.1616","0.0198","0.0099","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Marvin Jones Jr.","DET","wr","9","@KC","5","0","0","0","0","0","0","0","0","0","3.7636","2.4124","27.4049","0.1765","0.0147","0.0074","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Zach Ertz","ARZ","te","14","@WAS","4","0","0","0","0","0","0","0","0","0","3.1071","2.2254","20.3961","0.1422","0.0186","0.0093","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Durham Smythe","MIA","te","10","@LAC","4","0","0","0","0","0","0","0","0","0","2.723","2.1264","20.021","0.1524","0.023","0.0115","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Robert Woods","HST","wr","7","@BLT","4.9","0","0","0","0","0","0","0","0","0","3.9245","2.6647","27.576","0.1247","0.0183","0.0091","0.0105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Demario Douglas","NE","wr","11","PHI","4.9","0","0","0","0","0","0","0","0","0","3.4952","2.3078","28.0906","0.155","0.0219","0.011","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Kayshon Boutte","NE","wr","11","PHI","4.9","0","0","0","0","0","0","0","0","0","3.6808","2.4457","27.7379","0.1487","0.098","0.049","0.0059","63.6756","0.0441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Charlie Kolar","BLT","te","13","HST","3.9","0","0","0","0","0","0","0","0","0","2.6303","1.8566","20.4903","0.1617","0.0226","0.0113","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","D'Onta Foreman","CHI","rb","13","GB","4.3","0","0","0","0","0","0","5.9511","27.1886","0.1672","0.5441","0.4348","3.3399","0.0125","0.0512","0.0256","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Trayveon Williams","CIN","rb","7","@CLV","4.3","0","0","0","0","0","0","4.1112","18.0225","0.1144","1.3982","1.1313","9.0473","0.0511","0.0359","0.0179","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Keaontay Ingram","ARZ","rb","14","@WAS","4.3","0","0","0","0","0","0","5.5528","22.7688","0.1294","1.1576","0.9183","6.7593","0.0283","0.0427","0.0214","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Donovan Peoples-Jones","CLV","wr","5","CIN","4.8","0","0","0","0","0","0","0","0","0","3.3961","2.0422","30.552","0.1303","0.0802","0.0401","0.0037","19.2774","0.0183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Matt Breida","NYG","rb","13","DAL","4.2","0","0","0","0","0","0","4.0256","17.8532","0.0926","1.4262","1.128","9.3256","0.0602","0.0396","0.0198","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Blake Bell","KC","te","10","DET","3.8","0","0","0","0","0","0","0","0","0","2.3526","1.802","17.7941","0.1791","0.0214","0.0107","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Kylen Granson","IND","te","11","JAX","3.7","0","0","0","0","0","0","0","0","0","2.5921","1.9161","20.0154","0.1217","0.0258","0.0129","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Samori Toure","GB","wr","6","@CHI","4.5","0","0","0","0","0","0","0","0","0","3.2868","1.9281","26.7227","0.1434","0.0257","0.0129","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Braxton Berrios","MIA","wr","10","@LAC","4.5","0","0","0","0","0","0","0","0","0","4.2052","3.144","23.1888","0.1015","0.0785","0.0392","0.0076","46.5488","0.0288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Joshua Palmer","LAC","wr","5","MIA","4.5","0","0","0","0","0","0","0.2332","1.429","0.0129","3.0303","2.1362","23.9927","0.1376","0.0231","0.0116","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Deonte Harty","BUF","wr","13","@NYJ","4.5","0","0","0","0","0","0","0","0","0","3.1519","2.0752","27.3741","0.1332","0.08","0.04","0.0041","38.6963","0.0276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Allen Robinson II","PIT","wr","6","SF","4.4","0","0","0","0","0","0","0","0","0","3.4511","2.2294","24.602","0.1437","0.0162","0.0081","0.0076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Chase Claypool","CHI","wr","13","GB","4.4","0","0","0","0","0","0","0.6926","3.8649","0.0364","3.1163","1.9069","22.6577","0.0938","0.0253","0.0127","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Laviska Shenault Jr.","CAR","wr","7","@ATL","4.4","0","0","0","0","0","0","0.6216","3.44","0.0332","3.074","2.3497","19.7804","0.1192","0.0304","0.0152","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","Richie James","KC","wr","10","DET","4.3","0","0","0","0","0","0","0","0","0","2.9408","2.256","22.4931","0.155","0.0186","0.0093","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Deven Thompkins","TB","wr","5","@MIN","4.3","0","0","0","0","0","0","0","0","0","3.1873","1.949","26.1257","0.1324","0.1055","0.0527","0.0051","71.7468","0.0599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Will Dissly","SEA","te","5","LA","3.3","0","0","0","0","0","0","0","0","0","2.0841","1.6497","16.7139","0.1263","0.0215","0.0107","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Keith Kirkwood","NO","wr","11","TEN","4.2","0","0","0","0","0","0","0","0","0","3.1769","2.065","23.5884","0.1428","0.0193","0.0096","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","Jauan Jennings","SF","wr","9","@PIT","4.2","0","0","0","0","0","0","0","0","0","3.0974","2.022","23.2883","0.1513","0.0274","0.0137","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Justin Watson","KC","wr","10","DET","4.2","0","0","0","0","0","0","0","0","0","2.4218","1.3523","24.5872","0.1697","0.0118","0.0059","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Trey McBride","ARZ","te","14","@WAS","3.2","0","0","0","0","0","0","0","0","0","2.376","1.6874","17.184","0.1124","0.0237","0.0118","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Jared Goff","DET","qb","9","@KC","12.7","20.1428","32.0152","203.5064","1.1763","0.7041","2.0094","1.3179","4.0019","0.0294","0","0","0","0","0.4059","0.203","0.0675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","Jalen Tolbert","DAL","wr","7","@NYG","4.1","0","0","0","0","0","0","0.3175","1.9771","0.0165","2.5258","1.5823","22.2537","0.1271","0.0187","0.0093","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Tank Dell","HST","wr","7","@BLT","4","0","0","0","0","0","0","0","0","0","3.0258","1.9209","23.6428","0.1187","0.0654","0.0327","0.0046","16.7594","0.0159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Colby Parkinson","SEA","te","5","LA","3","0","0","0","0","0","0","0","0","0","2.0237","1.5238","15.3238","0.111","0.0171","0.0086","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Rico Dowdle","DAL","rb","7","@NYG","3.4","0","0","0","0","0","0","5.0275","21.6171","0.1449","0.328","0.2639","1.9663","0.0109","0.0343","0.0172","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Clyde Edwards-Helaire","KC","rb","10","DET","3.4","0","0","0","0","0","0","3.6967","15.9915","0.1469","0.6574","0.5468","3.9844","0.0394","0.0328","0.0164","0.0031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","Kenneth Gainwell","PHI","rb","10","@NE","3.4","0","0","0","0","0","0","3.2305","14.2185","0.1212","1.0065","0.7994","6.3888","0.0292","0.0262","0.0131","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","Noah Brown","HST","wr","7","@BLT","3.9","0","0","0","0","0","0","0","0","0","3.1456","1.89","22.8761","0.1146","0.0263","0.0132","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","Roschon Johnson","CHI","rb","13","GB","3.3","0","0","0","0","0","0","4.4633","20.6939","0.1397","0.371","0.2952","2.2211","0.0094","0.0311","0.0155","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","Clayton Tune","ARZ","qb","14","@WAS","12.4","19.8711","30.8888","176.8436","0.8713","0.9492","3.0009","2.9843","24.4512","0.0828","0","0","0","0","0.4201","0.2101","0.0432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","C.J. Stroud","HST","qb","7","@BLT","12.4","18.9423","29.8735","195.5643","1.0197","0.9439","2.3025","2.7263","10.2531","0.0803","0","0","0","0","0.4161","0.2081","0.0488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"244","Brycen Hopkins","LA","te","10","@SEA","2.8","0","0","0","0","0","0","0","0","0","1.7789","1.2694","14.6182","0.1091","0.0151","0.0075","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"245","Adam Trautman","DEN","te","9","LV","2.8","0","0","0","0","0","0","0","0","0","1.966","1.4517","13.6804","0.1209","0.0199","0.0099","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246","Kalif Raymond","DET","wr","9","@KC","3.7","0","0","0","0","0","0","0.336","1.5991","0.0165","2.4463","1.7569","19.8548","0.0898","0.0212","0.0106","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247","Jaleel McLaughlin","DEN","rb","9","LV","3.1","0","0","0","0","0","0","2.3004","10.1549","0.0778","1.3107","1.0594","8.2525","0.0472","0.0459","0.023","0.003","45.3886","0.0329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"248","Tyler Kroft","MIA","te","10","@LAC","2.6","0","0","0","0","0","0","0","0","0","1.7234","1.2415","13.6223","0.1094","0.0142","0.0071","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"249","Luke Schoonmaker","DAL","te","7","@NYG","2.6","0","0","0","0","0","0","0","0","0","1.7057","1.2324","13.0856","0.104","0.0151","0.0075","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"250","Donald Parham Jr.","LAC","te","5","MIA","2.6","0","0","0","0","0","0","0","0","0","1.6561","1.2382","13.4651","0.1043","0.0138","0.0069","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"251","Ben Skowronek","LA","wr","10","@SEA","3.5","0","0","0","0","0","0","0","0","0","2.7858","1.8394","20.006","0.0958","0.0147","0.0073","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"252","Calvin Austin III","PIT","wr","6","SF","3.5","0","0","0","0","0","0","0","0","0","2.4379","1.5535","20.2304","0.1114","0.0148","0.0074","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"253","Khalil Shakir","BUF","wr","13","@NYJ","3.5","0","0","0","0","0","0","0","0","0","2.4296","1.5961","20.1682","0.1061","0.0144","0.0072","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"254","Jalin Hyatt","NYG","wr","13","DAL","3.5","0","0","0","0","0","0","0","0","0","2.4067","1.5154","20.6852","0.1056","0.0144","0.0072","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"255","Ko Kieft","TB","te","5","@MIN","2.5","0","0","0","0","0","0","0","0","0","1.7632","1.2394","13.0682","0.0906","0.0148","0.0074","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"256","Chase Edmonds","TB","rb","5","@MIN","2.9","0","0","0","0","0","0","4.5299","18.6975","0.1126","0.2713","0.2153","1.5646","0.0079","0.0212","0.0106","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"257","Jonnu Smith","ATL","te","11","CAR","2.4","0","0","0","0","0","0","0","0","0","1.7685","1.3879","11.0301","0.0945","0.0183","0.0091","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"258","Trent Sherfield","BUF","wr","13","@NYJ","3.3","0","0","0","0","0","0","0","0","0","2.3968","1.4783","19.6724","0.1012","0.012","0.006","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"259","Emari Demercado","ARZ","rb","14","@WAS","2.7","0","0","0","0","0","0","3.1235","13.1411","0.072","0.8225","0.6523","4.7702","0.0217","0.0262","0.0131","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"260","C.J. Uzomah","NYJ","te","7","BUF","2.3","0","0","0","0","0","0","0","0","0","1.5787","1.2106","11.7183","0.0836","0.0118","0.0059","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"261","Foster Moreau","NO","te","11","TEN","2.3","0","0","0","0","0","0","0","0","0","1.5262","1.101","12.7535","0.0874","0.0144","0.0072","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"262","Randall Cobb","NYJ","wr","7","BUF","3.2","0","0","0","0","0","0","0","0","0","2.1586","1.5679","18.1815","0.1007","0.0168","0.0084","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"263","Josh Oliver","MIN","te","13","TB","2.2","0","0","0","0","0","0","0","0","0","1.4619","1.0872","11.0758","0.09","0.0156","0.0078","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"264","Chris Evans","CIN","rb","7","@CLV","2.6","0","0","0","0","0","0","2.6711","9.3996","0.0614","0.8455","0.659","6.588","0.0553","0.0221","0.011","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"265","Deuce Vaughn","DAL","rb","7","@NYG","2.6","0","0","0","0","0","0","3.2017","14.1022","0.096","0.5248","0.4209","3.2731","0.0169","0.0244","0.0122","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"266","Sterling Shepard","NYG","wr","13","DAL","3.1","0","0","0","0","0","0","0","0","0","2.4067","1.5827","17.5701","0.0892","0.0131","0.0065","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"267","Harrison Bryant","CLV","te","5","CIN","2.1","0","0","0","0","0","0","0","0","0","1.6279","1.1779","11.5119","0.0616","0.0124","0.0062","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
